 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.82843187	0.1382091755	0.001233642525	0.008275345165	0.000171932835	0.000640490235	0.00164055235	0.0005454616948	0.001196253693	0.00285676422	0.005270238432	0.00226218801	0.0001398183412	0.00912632405
p	0.637587056667	0.3333680685	0.001256922875	0.013919192055	0.000133577809333	0.000416856978333	0.000647391244667	0.000184810656867	0.000412963522	0.00125165895633	0.0017873561891	0.000820926237	4.90812459333e-05	0.00816417517667
à	0.354465561222	0.592760232833	0.0266439600583	0.0203559910183	0.000683576497444	0.000234206709444	0.000244508282889	6.8457628689e-05	0.000142965922333	0.000424170735443	0.000597856579	0.000278315189	1.70911190824e-05	0.00308311600222
o	0.275450329407	0.614307844278	0.0445914396861	0.0514655070061	0.00356712396581	0.00278681211981	0.00356806476763	0.000292218690563	0.000176360660111	0.000998822425481	0.0004391145852	0.000318509846	1.87612363988e-05	0.00201909205074
v	0.375461043136	0.496503734759	0.028963572562	0.082999609002	0.00398220912527	0.00359049966327	0.00466878290588	0.000367934545188	0.000184575608137	0.00118811531083	0.000385020634513	0.000334965915667	1.94871580229e-05	0.00135043907941
r	0.435545281045	0.402988868253	0.0932394371873	0.0604908622007	0.00351554667842	0.00129191016776	0.00157556592406	0.000132772044396	6.65000701457e-05	0.00039690781296	0.000129016321584	0.000115445226056	6.7562861043e-06	0.000505097065637
ì	0.316810503705	0.227862245418	0.391543182396	0.0336234522669	0.0272213057261	0.00109319884592	0.000574207473453	7.4791209132e-05	8.60323493819e-05	0.000139488293003	4.9456618828e-05	4.0151621752e-05	2.43930168143e-06	0.000879481431879
s	0.113655336592	0.092930853806	0.572140104132	0.045170903089	0.168718915242	0.00421449358197	0.000464147441151	0.000155671756377	0.00142746262979	5.56694791343e-05	3.79450889427e-05	3.45367938173e-05	3.63383916671e-05	0.000957614098626
k	0.322305537531	0.0346502664687	0.397307641377	0.0374023554163	0.200191396747	0.00488477899399	0.000382879122517	0.000163289147126	0.00184188051526	2.09556124781e-05	3.56497829809e-05	3.32466182724e-05	4.9181792089e-05	0.000730976187542
o	0.383982163844	0.0134381848229	0.343707927126	0.0167396361921	0.229037763916	0.0105676639647	0.000187313229639	9.2185816042e-05	0.00083741456042	4.96888804594e-05	2.80726109936e-05	1.39350701241e-05	1.8104584343e-05	0.00129996149585
n	0.139069452615	0.00627915824097	0.577598049042	0.025149578064	0.237730007972	0.0122874026016	0.00012084910558	9.54332406807e-05	0.000492177798807	5.89339523031e-05	1.81195119212e-05	5.74224440803e-06	6.174997811e-06	0.00108894915295
t	0.202035464205	0.0117464345803	0.609055146347	0.0299181083547	0.121878737324	0.0120463941472	0.00135917142756	0.00218901843689	0.00209298549494	9.80986095844e-05	0.00080748780723	0.000256270498136	9.00878235203e-05	0.00642661430532
