 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.571899175	0.04213461535	0.02865707045	0.00824264437	0.00720148432895	0.046668143662	0.00430613718857	0.125362958027	0.0386102950627	0.126917444443
ò	0.828758705	0.0321596286833	0.01845613345	0.00421863770333	0.00240614639195	0.015565905944	0.00143766692467	0.0417895132199	0.0128701748974	0.04233748267
t	0.893172868333	0.0498885815611	0.01519278985	0.00286712621611	0.000840412220317	0.00519771363333	0.000481985871857	0.0139320856389	0.00429033825245	0.0141361197933
t	0.714853922778	0.18002173252	0.0573635979833	0.0172534110537	0.00820166676677	0.00277273408111	0.00105036671815	0.00629344545213	0.00429820853613	0.0078909479411
i	0.422827207593	0.44673844084	0.0799205473278	0.0224776957846	0.0106594366889	0.0019656303382	0.00123987284658	0.00374644490374	0.00430059556615	0.0061241375137
ì	0.221574174198	0.65049641028	0.0940728937759	0.0237270350282	0.00365930887963	0.0006602790294	0.00042371332106	0.00125020094371	0.00143366230411	0.0027023545379
r	0.0813329982327	0.641255820093	0.124556351259	0.0260275562427	0.124045822843	0.000305650401967	0.00024097901202	0.00048472535067	0.000501705844323	0.0012484391773
t	0.308066987911	0.422654783364	0.0798941504197	0.0123631999809	0.165530104048	0.000196503652989	0.000639978844007	0.00024586730789	0.000208138628108	0.0102002928904
e	0.38016186897	0.398377251121	0.0728178368066	0.0409397999936	0.0824624224493	0.000211384249996	0.000877913381336	0.00010829617163	8.70372059027e-05	0.0239561852968
è	0.127060116707	0.39551887704	0.200780645602	0.200803629998	0.0560341744831	0.000220605244999	0.000561419107112	5.29680908767e-05	2.97689993576e-05	0.0189378024823
t	0.0425125905023	0.20172010568	0.299167531867	0.232734365666	0.216766453828	0.00014314516	0.000340011472371	8.91834392922e-05	3.29275289759e-05	0.00649371782877
t	0.183839127717	0.115376841893	0.212652170622	0.116112337555	0.301407971276	0.000202271936667	0.00808286608079	0.000318915146431	0.000279574222992	0.0617279565609
a	0.230870087802	0.0664984719643	0.120422340207	0.206365865852	0.269434803759	0.00136814107889	0.0120600883603	0.00041652730881	0.000344339295664	0.0922193505203
s	0.0808826818307	0.0342577886548	0.100946820069	0.215416896951	0.505390404586	0.00190817539296	0.00865577078677	0.000580438062937	0.000319168436555	0.0516418158401
e	0.0312182398436	0.0216800435516	0.0961551086897	0.24688670065	0.560648191529	0.00375013839765	0.00942046692892	0.000897801754312	0.000321199393852	0.0290220659467
o	0.0108134738702	0.0119738058505	0.13679653823	0.470652400217	0.328963843843	0.00529317006588	0.017499626643	0.00230854438477	0.000668481146284	0.0150301173156
G	0.00537429764573	0.00952324195017	0.29164507941	0.468927166739	0.154750320281	0.027052734122	0.016998907481	0.0171453450283	0.000817289008761	0.00776561807187
i	0.00357271975958	0.00766668891672	0.326774549803	0.459329588913	0.124654742427	0.0368343340407	0.0102103947603	0.0210158732761	0.00036204278292	0.00957902732396
