 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.795047825	0.108679019	0.00113772406	0.000441726675	0.000546986	0.00098687355	0.00587059212	0.087289261
v	0.916912241667	0.0483671034667	0.000455689808	0.000245136055667	0.000340794631667	0.000469882683667	0.00202195335033	0.0311871931783
ò	0.650833018222	0.302829875622	0.011352128984	0.0231749742159	0.000487233408889	0.000206017254889	0.000679398839377	0.0104373462978
s	0.234264183074	0.702696188541	0.0229176706613	0.034397030072	0.00160389670296	0.00036743531163	0.000238778313059	0.00351482948577
t	0.099502459358	0.855787909514	0.0160508561871	0.0168434474907	0.00169638227432	0.000382787443877	9.1429392633e-05	0.00964476615509
i	0.0646332254527	0.774218836505	0.046801058029	0.0743838079636	0.0129128552648	0.00297878955463	8.53869481577e-05	0.023986049385
z	0.0366037407176	0.644567845502	0.143365369343	0.123211742655	0.0267423534216	0.00495461135154	0.000179645509386	0.0203746801383
o	0.0126475847725	0.470654388501	0.229529073114	0.252699874218	0.0227240188072	0.00305085765051	0.000158078816662	0.00853611982277
ì	0.00447396182083	0.211898211167	0.400099447705	0.344883041406	0.0240727882691	0.00714861891684	0.000225374329087	0.00719857570759
m	0.00155464343028	0.121724568722	0.510249392568	0.242122757135	0.095196375423	0.0191137353056	0.0049217043097	0.0051168487692
m	0.00624050137009	0.201363946241	0.419220484189	0.220987072378	0.112333349141	0.0181254833685	0.00636128585657	0.0153678854564
u	0.0078055765317	0.179641092914	0.350117561396	0.301290280793	0.0956801037137	0.0149640170562	0.00283160907219	0.0476697584855
ì	0.0026421619799	0.0601591342713	0.335339100465	0.295517803598	0.157159287905	0.0706211916854	0.0151306693907	0.0634306788285
m	0.000919940182967	0.0293226778904	0.438777696822	0.197785434533	0.178542779302	0.0909974338951	0.0235570067969	0.0400970952762
e	0.000349040470656	0.0189837147401	0.386022580607	0.126292786511	0.202315569767	0.158894584632	0.0477966259323	0.0593451580921
p	0.00227378423789	0.0112656753567	0.419594081869	0.082484839837	0.180654003256	0.185093163211	0.0525139968774	0.066120490964
à	0.00290960189263	0.00866933694047	0.40922522599	0.0460197521123	0.0971107810853	0.11097956407	0.267505207192	0.0575805472547
n	0.00107096613088	0.0241996918017	0.182594610697	0.0243128245374	0.123312693695	0.166486726023	0.423088235731	0.0549342439849
t	0.00586749219696	0.0306326182672	0.113256357566	0.0190327955125	0.149420644565	0.345581192008	0.29237992191	0.0438289442283
a	0.00737851008515	0.0114693190828	0.0443453499053	0.0086097361875	0.084557992855	0.341577304003	0.34775708397	0.154304691409
p	0.00251763160122	0.00591432402132	0.0645281666851	0.0105022010792	0.088977082285	0.258526551334	0.39859726799	0.170436793803
o	0.00089745178824	0.00406539750477	0.071557943695	0.0116381150597	0.091010933095	0.281680493778	0.41554327933	0.123606437934
l	0.000622816963913	0.00636225266592	0.0450926926983	0.00935794705323	0.0490321300317	0.286207577926	0.498118476443	0.105206148311
e	0.000532284881971	0.00713149051131	0.0362478012328	0.00856300385108	0.0329310475106	0.269626215975	0.536810808814	0.108157345104
m	0.00226651632132	0.00271011612644	0.0138163883109	0.00346295129036	0.0147883966702	0.167311411992	0.635854399605	0.159789828368
i	0.00284199738817	0.00123056940108	0.0061314804703	0.00142216520345	0.0090312970234	0.112349547331	0.659659679868	0.207333279456
m	0.00172004614379	0.00056033226596	0.00290206795677	0.000720254924483	0.00631987904113	0.092421317777	0.576936726623	0.318419379819
m	0.0013455562082	0.00033762307732	0.00220094105226	0.000558975211494	0.00610747608038	0.049152119259	0.364891750774	0.57540557994
è	0.0004503018146	0.000114221253673	0.00122312706729	0.000439020573698	0.00524125225346	0.0230309162863	0.280944898825	0.688556293313
n	0.0003533184698	0.00696844943046	0.0111787570056	0.00175491204777	0.00699516847782	0.105438877295	0.452070306275	0.415240226104
a	0.000319893536167	0.00925327613152	0.0145182602785	0.00223351500592	0.00787329415927	0.137062487432	0.498664268758	0.330075023701
</S>	0.000160727717433	0.00462690254781	0.00729162905425	0.00117763198796	0.00444055607964	0.076913506216	0.469657634379	0.435731441851
