 	ora	che	loro	non	vengono	più	</S>
à	0.929711	0.021357066	0.003527890735	0.00435340505	7.9909827e-05	0.0005701547367	0.04040054435
r	0.642792453333	0.307312848333	0.006390926245	0.0278991262167	0.001734912319	0.000255346890033	0.0136143528567
t	0.221954519061	0.618655382778	0.115073760748	0.0352757630722	0.00229890622633	0.000151737273778	0.00658994012557
e	0.076530475637	0.661725320926	0.238754290249	0.0175220190241	0.00122154322878	5.50875971927e-05	0.00419124575852
k	0.028259580979	0.692542716975	0.25571675675	0.0164353736747	0.00510429624293	0.000268740601231	0.00167247602284
a	0.0105224905263	0.603904325658	0.341590308917	0.0341457448916	0.00862991608098	0.000356251708077	0.000850898750947
c	0.0542477026088	0.348215421886	0.288604588972	0.295251324964	0.010847445027	0.00201707032369	0.000816399740316
ì	0.0689844659363	0.149747223962	0.122340546991	0.617564324988	0.0262212576757	0.0086651163079	0.00647701771344
n	0.0241185099121	0.0861519403207	0.368130363664	0.465979195896	0.0338297322252	0.0137754237693	0.00801483946448
i	0.0087471691707	0.0437069942736	0.451608994555	0.406121282865	0.0754616684084	0.0108290190898	0.00352492818149
e	0.00347252419023	0.0155629123012	0.182535942518	0.649271160955	0.125086129469	0.0199958485299	0.0040755360605
n	0.0107942631967	0.00532374536373	0.0902107318393	0.487423039985	0.260352233156	0.113497372177	0.0323986252202
è	0.0132085140456	0.00181517226424	0.0545272002798	0.193445062995	0.543337931052	0.152392670726	0.0412734727401
r	0.0045400597152	0.0279600656777	0.100916296427	0.201700437665	0.508455273684	0.135822763575	0.0206051372467
k	0.0241049089584	0.0369844478059	0.115941962809	0.191941899222	0.382467091228	0.223127977858	0.0254317060822
o	0.0305475064778	0.0126465633376	0.0416344021997	0.103404376407	0.338330657076	0.364971952619	0.108464517027
t	0.0103181146509	0.00488405640153	0.0177699753299	0.062840497869	0.230912079025	0.54626582754	0.127009425009
t	0.00487547988363	0.00621897760051	0.0304243464433	0.027288176023	0.276168716342	0.468519905847	0.18650439767
e	0.00296015510788	0.00599951295647	0.0307728147078	0.0159377876743	0.227497163114	0.308089688616	0.408742879223
p	0.00102239000096	0.00232883010846	0.0109865863959	0.0067968025581	0.111150282038	0.493578499539	0.374136636408
l	0.00488711648532	0.00392204373615	0.0357217930653	0.0032292773527	0.209825437346	0.494250466513	0.248163928803
è	0.00970745749511	0.00413545264872	0.0432436268398	0.00369092128423	0.220038804582	0.508183842171	0.210999936268
o	0.00680798014037	0.00139204556924	0.0144365643556	0.00770784092808	0.102264540327	0.63025812739	0.237132898756
</S>	0.00341552953319	0.00070000770912	0.0072481185643	0.010585334714	0.0914935501635	0.572002433695	0.314554999378
