 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.2022452175	0.23820797345	0.00536316446	0.00296576385	0.00878960958	0.426942183	0.01334732921	0.005515564	0.096623239
e	0.2363997425	0.460815764483	0.01041501482	0.00414854268333	0.0102502485267	0.154800474433	0.00460003425467	0.00475825034933	0.113811971667
t	0.15043813055	0.522193854828	0.02987871394	0.0230365650944	0.0724717391756	0.0786009662443	0.00168173666289	0.0423207806324	0.0793774865557
i	0.0589115049	0.616312651609	0.0430304166467	0.0413479463648	0.0945459380585	0.0522947190014	0.000706513484963	0.0548347420369	0.0380155383186
p	0.0283489777367	0.69355670387	0.142079994216	0.0499421567883	0.0364177572528	0.0176142447538	0.000293072942321	0.0185848779051	0.0131622343395
à	0.00963652787223	0.44563622129	0.250016614739	0.236498988929	0.0387921486509	0.0067130719846	0.000508868764107	0.00650548225903	0.0056920564465
s	0.00384532241408	0.257302917097	0.26390551158	0.414040499643	0.0491770278836	0.00602285756153	0.000647929344702	0.00223381429368	0.00282407619133
t	0.160595159738	0.271771859032	0.241717910527	0.278723418214	0.0280752429212	0.00508603125384	0.000452802358234	0.000806321030227	0.0127712455396
a	0.213466486079	0.196708601677	0.312510710176	0.237300287738	0.0135405089337	0.00313724615128	0.000538598172745	0.000272361837409	0.0225252018465
ì	0.072259481144	0.0716249925257	0.299803170059	0.501003399246	0.0356329623112	0.00346823738376	0.00142407059091	0.00013608538747	0.0146475951488
t	0.024107423963	0.0249107689419	0.16204157202	0.720462506415	0.0545436924371	0.00546250279459	0.00201780269697	0.000867523125823	0.00558617942027
e	0.00818263286833	0.0093017349773	0.123611686007	0.753808402138	0.0817591991457	0.0140486862649	0.00466525569899	0.00127679936194	0.00334559984409
l	0.00295334006278	0.00651815652243	0.311098875336	0.563821100713	0.0880199130486	0.015165282955	0.007144110633	0.00096661667398	0.0043126087147
e	0.00128639877759	0.00569845121748	0.381561316445	0.370085360238	0.127102317683	0.0923730465183	0.013385864611	0.00156708329133	0.00694015813823
à	0.000637990673147	0.00208891680589	0.168295082615	0.324421473413	0.306566165894	0.160157828839	0.0249593782037	0.00597432116378	0.00689885947941
l	0.000222570719666	0.00083955339203	0.0927997866717	0.395775371138	0.346477121965	0.12543901628	0.0243362845679	0.0109646627213	0.00314566908314
a	9.3197521222e-05	0.000425753906677	0.0663923585572	0.339623217046	0.247692917322	0.251718212093	0.0512984266893	0.0353859245738	0.00737003418438
t	8.94666104073e-05	0.00697976464489	0.0542860145191	0.206820969015	0.200947142441	0.276670671364	0.171095295563	0.0727394065246	0.0103712818948
o	8.44554838024e-05	0.0091964704033	0.0500672313397	0.156685918005	0.13223496848	0.246119284455	0.261201068521	0.130040293842	0.0143702851316
n	4.24952729341e-05	0.00579489498943	0.0199743422799	0.068352974335	0.07152258716	0.237776395818	0.303609326174	0.278391737947	0.0145352071439
ì	2.39344446114e-05	0.00462604018058	0.00927431069163	0.033525126685	0.04135275772	0.296895939606	0.254525622058	0.346835609316	0.012940660148
c	9.2167914138e-06	0.00154737931396	0.00701234382888	0.0356595228017	0.0320449539067	0.458741839869	0.188493837353	0.231999829772	0.0444910883827
h	3.6604892146e-06	0.00052907956832	0.00635607407629	0.0364881423139	0.0255231899689	0.332006189956	0.402128419118	0.139399804591	0.0575654184609
a	1.76852790487e-06	0.000184606681707	0.00222345829043	0.0125566759913	0.00982457182297	0.166383323319	0.466549226373	0.274722376197	0.067553973487
v	4.20796230162e-06	0.00126779659217	0.00118368842848	0.0093175078371	0.00528290034099	0.0926734501063	0.346266972124	0.482837812066	0.0611656909623
à	5.52501496721e-06	0.00162871361961	0.00083431814065	0.0081252749647	0.003309264057	0.0598102757021	0.269058434041	0.596640137355	0.0605880967874
l	1.44480975224e-05	0.000794155362087	0.000336668444707	0.0031910315739	0.00149336339567	0.056112365234	0.344852528014	0.531122612452	0.0620828442625
o	1.84250561741e-05	0.000517196742529	0.000179183626569	0.00203172632463	0.00105458806522	0.043599893078	0.392685306005	0.454169870817	0.105743850087
n	8.85402339137e-06	0.000727537869343	0.000285886353856	0.00415386667488	0.00177949402174	0.0652979576927	0.240620112002	0.567345706939	0.119780644696
t	0.000112463196464	0.00244458195645	0.000950855351285	0.00514597065829	0.00220799664058	0.0732899845642	0.242572667334	0.482143705646	0.191131792899
a	0.000146231475188	0.00246322156036	0.000955147134388	0.00250394882476	0.00120321608386	0.0379881140881	0.204772524111	0.236612423215	0.5133551743
</S>	7.3522722144e-05	0.00123176414249	0.000477744643134	0.00125990417038	0.00061299549743	0.0196497408941	0.124490864555	0.145412863607	0.70679061715
