 	sono	stato	sempre	poveretti	</S>
ì	0.76386741	0.209877885	0.02242770194	0.000260639125	0.003566337185
m	0.735645726667	0.23825352	0.0243579354467	0.00025508466	0.0014877655462
e	0.649105815556	0.293070275	0.0565164666156	0.000218618005	0.00108886684327
s	0.442851551852	0.478558875	0.0764900578719	0.000647711841667	0.00145183148109
t	0.294436033951	0.597367071667	0.0416584982906	0.000842661503889	0.0656957780604
a	0.122904451984	0.479209267222	0.237135802764	0.012207587358	0.14854292602
m	0.048906362328	0.465988119074	0.346749907588	0.023924347786	0.114431264007
m	0.022926102076	0.677882406358	0.168139475363	0.0162548671287	0.114797163336
è	0.0112614918253	0.482389250553	0.210742501288	0.0711296315762	0.224477164445
n	0.132462941442	0.250991585284	0.324422420429	0.0990848868587	0.193038227815
a	0.169457094294	0.173915673861	0.517719783476	0.0622094619529	0.0766980849383
p	0.0596628069113	0.0594887868537	0.698602644492	0.146096637318	0.0361492043128
à	0.0319371556371	0.0212094864746	0.582782484831	0.326725255773	0.0373456381043
n	0.0232515752124	0.0153001152149	0.521457214944	0.404881435258	0.0351096831681
t	0.0233244707375	0.015754648405	0.494142854981	0.381507461753	0.085270584856
a	0.0197895510058	0.00781515162633	0.31826543666	0.490414420584	0.163715441619
t	0.00762337976193	0.00267730297678	0.161056183887	0.707260640195	0.12138249154
e	0.00356366707731	0.000987512568927	0.105642934629	0.763078333398	0.126727541513
c	0.00127571494077	0.000356949617642	0.0631177851097	0.770817041133	0.164432513838
h	0.00910306173859	0.000661418733881	0.13268397527	0.674190003711	0.183361561279
ù	0.0703002092462	0.00085503477796	0.155308598057	0.574587047904	0.198949127093
d	0.0820718279087	0.00048007826932	0.0546268358857	0.732380415968	0.130440832364
d	0.0325777231296	0.00060643856644	0.0221286211952	0.596682061989	0.348005127455
h	0.0236702400432	0.00083786085548	0.00949615054173	0.24810227733	0.717893442485
i	0.0155852636477	0.000571675601727	0.00355362355724	0.14623694911	0.834052447495
</S>	0.00790081227385	0.000289049675714	0.00192141012862	0.149433759555	0.840454923747
