 	i	genitori	non	li	dimentichiamo	mai	</S>
u	0.959343885	0.004224303375	0.00788954525	0.004072508775	0.00667484925	0.002250178205	0.015544792
g	0.642522609	0.0262546844583	0.06633845275	0.071208919925	0.0521694965833	0.00321372887167	0.138292112667
e	0.462767183667	0.115812894819	0.08329433225	0.0917521924417	0.0654792065278	0.00347527026956	0.177418893389
n	0.401011247222	0.248985878273	0.04709667975	0.0799727766139	0.0623111398426	0.00433902483552	0.156283246963
i	0.178967228407	0.477254716091	0.0454435815833	0.082663168538	0.0627516047142	0.00463850371517	0.148281202788
t	0.101998038702	0.650848795364	0.0345440998611	0.078503665846	0.0682025930047	0.00387351217506	0.062029271396
ò	0.036450789134	0.711797311788	0.0623058419537	0.0829166886153	0.0699669710016	0.00366276636835	0.0328996337787
r	0.328343093378	0.528184470596	0.0650696807179	0.0408504173984	0.0251398998515	0.00129265205545	0.0111198096561
u	0.424416753926	0.215145758532	0.267156403639	0.0732997269928	0.0152503228015	0.00052663813115	0.00420441936857
e	0.143426276375	0.0988180751773	0.389815474546	0.215620255664	0.134199270934	0.00815148103372	0.00996922052286
n	0.0491423198017	0.0493420437258	0.190042283849	0.244612451888	0.247462380311	0.0172402523446	0.202158323174
è	0.0174031133439	0.138767619242	0.103978673616	0.240033023963	0.20565538677	0.0298119467815	0.264350307725
n	0.249659762448	0.185176059747	0.078470003872	0.210918357988	0.11596516459	0.0588391515938	0.100971557575
u	0.328688983483	0.0882322860823	0.217613520624	0.205479169329	0.0618762848633	0.0552308625313	0.0428788880583
s	0.117004885828	0.0975536415274	0.258301998408	0.217186386443	0.0917667659544	0.199038706177	0.0191475739528
s	0.052384235276	0.104327050509	0.111325014336	0.239317592148	0.174499438651	0.259751841059	0.0583948053843
c	0.0344533914253	0.0463874981697	0.171804794779	0.264512677383	0.20046270955	0.127664152686	0.154714765128
e	0.0202571460751	0.0231145888732	0.17823876426	0.295934322461	0.17803451985	0.108844650895	0.195575968376
r	0.00698104193837	0.0139629477744	0.0691355831533	0.305169814154	0.334139226617	0.129216683632	0.141394654792
r	0.00463384462612	0.0192665269248	0.0243671115844	0.232392548051	0.525877442206	0.107650254544	0.0858122335973
è	0.015437381542	0.0149704051389	0.0122868333281	0.170304966017	0.376149624069	0.308307498181	0.102543271199
t	0.0771937858473	0.00581240347697	0.00745077957603	0.0649286089057	0.13949890669	0.61563331606	0.089482206833
s	0.0895828109491	0.00305549109232	0.00370796385868	0.0380761405352	0.18645453423	0.545891688687	0.133231395378
u	0.0333031086497	0.00133227337477	0.00250632521956	0.0276702260451	0.190401665077	0.423732806229	0.321053605126
m	0.0113596450632	0.000454021678923	0.00177899197319	0.0224377325484	0.226022098692	0.394902678743	0.343044818375
e	0.0040368705994	0.000161434833974	0.0014795560144	0.0209113804161	0.241751820897	0.357450492914	0.374208436125
m	0.0013915710548	5.94813827913e-05	0.0018575287948	0.015570428372	0.231312518299	0.292308750971	0.457499708708
à	0.0005323254516	2.26291679638e-05	0.00190761139327	0.0127846171107	0.222646347316	0.36639043699	0.395716009569
i	0.000212154247633	1.33754925546e-05	0.000917224149423	0.00503266479023	0.078531500322	0.51301671233	0.402276359856
</S>	0.000108775304467	1.45879012773e-05	0.000834301809712	0.00359964554512	0.045564800161	0.507950256165	0.441927629928
