 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.97519722	0.0092972859	0.00107847724	0.003671080335	0.00022494038235	6.7044763e-05	0.0018196910765	0.000730365908	0.000312808925	0.00760109115
p	0.97422874	0.0103472156333	0.00137045324667	0.004715034045	0.000322769594117	9.55165576667e-05	0.00257660435883	0.002023485136	0.000367071991667	0.00395306770667
è	0.67771399	0.268131672544	0.0349315305822	0.009687606615	0.00234106956471	0.00148302414922	0.00174882487961	0.00199933143533	0.000367788729622	0.00159515281556
n	0.29878616	0.611803210848	0.0611773815274	0.016166489205	0.00556144752157	0.00348548214974	0.00106991791987	0.00114018436844	0.000154105242274	0.000655625015853
s	0.172870165	0.767252690283	0.0391352293425	0.0115104164683	0.00451614871652	0.00278056328325	0.00073163694929	0.00083031031646	8.22456038713e-05	0.000290570435951
e	0.093022041	0.717044390094	0.148153197281	0.0305579585561	0.00633765011484	0.00338533532775	0.000649854425763	0.000342198299133	2.78273255704e-05	0.000479517535317
t	0.0852921213333	0.586371590031	0.222950342427	0.0575832695187	0.0181183203716	0.0149164768759	0.00310193637525	0.00583119513304	0.00523810847636	0.000596631291772
s	0.0811882141111	0.66492283001	0.155382584142	0.0415560800062	0.0181445055905	0.0186093176253	0.00372801242508	0.00762028597435	0.00698285783312	0.00186535619726
e	0.0381245797037	0.525903755003	0.306686521381	0.0381713281687	0.0197623633302	0.0517387078751	0.00200682944169	0.00278567111145	0.00233888342404	0.0124814177324
k	0.0174496979012	0.214621103334	0.40585296046	0.0696820693896	0.0528928004434	0.124759829292	0.0109378733806	0.0334403395605	0.0534141546133	0.0169491937775
a	0.0128809646337	0.0953065034447	0.290061920153	0.22566285313	0.113914871814	0.123537019764	0.0157448130269	0.0437354338002	0.0704430394988	0.0087125823925
o	0.0108237571446	0.0419184772816	0.205979786718	0.363138854377	0.196718550605	0.0951526032547	0.015071251909	0.0223389152134	0.0396484494606	0.00920937573083
l	0.0187382273149	0.0152560112272	0.112700419906	0.263637164792	0.187873743535	0.0792074710849	0.0373241789697	0.203287345071	0.0717059748202	0.0102695154769
à	0.020400993305	0.00538640027707	0.0448641149687	0.176457604931	0.249118374512	0.0671149883616	0.0639284429899	0.288958780024	0.0774148299401	0.0063554653923
d	0.0120625123017	0.00700918579369	0.0719370223229	0.299169944977	0.291534578171	0.0620133674539	0.07265161933	0.140337695008	0.0390492110467	0.0042348103641
r	0.134345632434	0.00864045643123	0.0777256836743	0.380477284992	0.16887556739	0.062827125818	0.0622461467767	0.0636844250027	0.0361868664156	0.0049908053547
o	0.170401966498	0.00398063511641	0.0288367658914	0.243126874997	0.123279803797	0.119452011939	0.0620139642589	0.113937738334	0.0469264388052	0.0880438147849
m	0.0811211645193	0.0013653694748	0.0102392627638	0.101702697999	0.0942528552657	0.108508820446	0.148350804753	0.269497802778	0.0678431796017	0.117118022262
b	0.0732288081731	0.00148531985493	0.0076557069546	0.0536789506663	0.0546542880886	0.269796366615	0.161185759251	0.250835040926	0.0649763345339	0.0625034020873
ì	0.0552303607244	0.00149017022931	0.0066055284482	0.0277032747554	0.0323499286295	0.323687672538	0.066358980317	0.135276143642	0.0680778428446	0.283220084696
k	0.0275067172081	0.00158199578744	0.00570190861273	0.0138551491185	0.0358893798098	0.362300127846	0.0269929900057	0.0829926835473	0.0849931042815	0.358185914899
e	0.00966004147937	0.00161230296591	0.00544164361091	0.0098527100395	0.0481541039366	0.419345005949	0.0511114703352	0.159355190182	0.100323321427	0.195144201633
à	0.00331808008079	0.000538882002092	0.00186766695837	0.0042663357375	0.0276216906155	0.186365981433	0.0554762256451	0.220662780061	0.377825743809	0.122056626678
t	0.00120425132126	0.000212609177386	0.00241729000086	0.0084317833035	0.0206117971752	0.0705778625943	0.0298488340817	0.285287476687	0.537959687936	0.0434484266927
t	0.0463393855904	0.000611023759129	0.00282275585029	0.0107011340345	0.0195814753917	0.0337971229981	0.0311086253606	0.282634907562	0.553099445979	0.0193041372309
i	0.0613269822268	0.000711123256786	0.00116834822376	0.00448037819683	0.00819551723057	0.0150113157994	0.0221600569869	0.147286747854	0.598179241993	0.141480305744
f	0.0206231216156	0.000411744856005	0.00064372064492	0.00203696035094	0.00450202684352	0.00993443393313	0.011205160529	0.0939789232847	0.673813507331	0.182850454915
i	0.00703244627853	0.000312028676868	0.00047389781064	0.00122931655165	0.00345340284784	0.00771949731104	0.007114775643	0.0603282570949	0.650669342444	0.261667081305
n	0.00245987823618	0.000467779717156	0.00205672285255	0.00146358698522	0.0106475218493	0.0123727331037	0.00574314401433	0.0739624876983	0.602350954148	0.288475193102
è	0.000973819255393	0.000519399584369	0.00257441631746	0.00151450155617	0.0125534831393	0.0126180629539	0.00432325521911	0.0590419045661	0.787457218049	0.118423890367
s	0.000515090561798	0.00053955327344	0.00441918800576	0.00713751967982	0.00756706590263	0.00631383057063	0.0056806556207	0.0420008128554	0.80098893935	0.124837300122
t	0.0426570887339	0.00116677159115	0.00563734053525	0.0100361810266	0.00713567186754	0.00553647752354	0.00882395687357	0.0360476222851	0.692525513117	0.190433380041
r	0.057681103778	0.00134043216372	0.00269562224508	0.00447849227553	0.00373591407251	0.00377521177451	0.00597033445786	0.015921420495	0.469543416039	0.434858073347
a	0.0203610151227	0.000777881580113	0.00111225920433	0.00160219562784	0.00137848866584	0.0018849743795	0.00233177233929	0.00730562023167	0.25948785368	0.703757957782
</S>	0.0102104770564	0.000389108728366	0.000556863986115	0.00080244791792	0.00069959547042	0.00097567147175	0.00118119619964	0.00539983861583	0.22576893184	0.754015878891
