 	tutto	il	cibo	vuole	girato	</S>
ò	0.85505551	0.057821238	0.01751472715	0.00113887793	0.0278195656865	0.0406500995
l	0.71957889	0.217081976	0.0350678498167	0.00271268399667	0.0101336340865	0.0154249623333
o	0.371204782	0.538445815333	0.0685380716056	0.00640886533222	0.0042799179055	0.0111225376111
o	0.131352142333	0.511327551778	0.220424417202	0.100316953777	0.00574956444517	0.030829376537
m	0.0549641337777	0.349570707259	0.322568775734	0.136416722926	0.102373646148	0.034105989379
a	0.0325924642592	0.41594600242	0.290589415245	0.101016105975	0.133508415716	0.0263475896597
r	0.0289412287531	0.346627910807	0.223186525082	0.148955308658	0.0719072589053	0.18038177922
ì	0.0230415537644	0.168478499602	0.134199305027	0.402125216219	0.0509552376351	0.22120021264
o	0.0077555889788	0.063889919624	0.106390226676	0.695010572073	0.0314047658784	0.0955489971133
t	0.0125215782036	0.0244792929647	0.0709665752253	0.814990224024	0.0245027314261	0.0525396431044
è	0.0141108313355	0.0113259390516	0.0388784967418	0.895566374675	0.0179392196087	0.0221791487681
l	0.00474462092417	0.0163112057472	0.139528959247	0.808334858225	0.0178785568696	0.0132017851894
i	0.00162021481806	0.0179771719291	0.177210713082	0.750151636075	0.0340564559565	0.0189837893298
v	0.00103180567135	0.0124833459897	0.083699058694	0.841458775358	0.0417906103188	0.0195363897099
o	0.000836435593117	0.0106616675699	0.0466372405647	0.759333438453	0.0903317567729	0.0921994375033
t	0.00408055913371	0.00823805942997	0.0219498175216	0.691049436151	0.154860805591	0.119821306168
i	0.00515990470147	0.00741373320532	0.0118537738405	0.582370415384	0.206310165197	0.186891992389
m	0.00270899589072	0.00258199711044	0.00638882604683	0.310819538461	0.398754768399	0.278745857463
m	0.00189023419187	0.000976958810147	0.00404911761561	0.13703324382	0.388042229466	0.468008189154
è	0.000671768448923	0.000367784553749	0.00244625040987	0.0529040759733	0.155378470822	0.788231616385
n	0.00177835683964	0.00477409667495	0.00859390317462	0.0945601056911	0.259280211274	0.631013315462
o	0.00210671579131	0.00624292518208	0.0106453695259	0.111904546897	0.324880758758	0.544219671821
</S>	0.0010541818628	0.00312267702669	0.00534448746445	0.0626486459485	0.211005211879	0.716824770911
