 	possono	essere	ancora	svegli	</S>
i	0.61683513	0.1092469135	0.110723856	0.125056777235	0.038137311
s	0.749323063333	0.0436473501667	0.0515146756667	0.129587658745	0.0259272593333
ò	0.619883264444	0.299427616722	0.0228396357789	0.0478229253283	0.0100265461544
z	0.261112961115	0.707755585574	0.0117123011496	0.0160100090611	0.00340915354147
o	0.0899394656717	0.886992818525	0.0153717657165	0.00614066732537	0.00155531606049
n	0.0334575460572	0.949075582842	0.0131020801722	0.00307380134179	0.00129097512016
e	0.0152916698524	0.957493494281	0.0248661013241	0.00137256179393	0.000976117963387
ì	0.0082917721508	0.69982793476	0.233937487108	0.0516440661446	0.0062987245778
n	0.0039797000836	0.562601768253	0.323490815703	0.0777604533815	0.0321672661926
e	0.00288390159453	0.456176343751	0.468070411901	0.0366409820272	0.0362283444309
a	0.00155902184318	0.16399367625	0.551003933967	0.218618750242	0.064824577177
n	0.00188224009273	0.05693727485	0.262518140322	0.469171186747	0.209491112392
k	0.307770623264	0.0356497303833	0.093912078774	0.347942084249	0.214725447131
ò	0.40841627387	0.0283133203478	0.337163279258	0.138381020083	0.087726110377
r	0.136213352139	0.0137520170026	0.685543559753	0.101612106694	0.0628789851257
a	0.0454677406177	0.0088501946142	0.820319043251	0.074649579898	0.0507134353752
a	0.0151619131659	0.0029782160554	0.621507841084	0.319941254299	0.0404107474584
t	0.017126188844	0.00674319658913	0.234616082695	0.586742751433	0.154771777819
s	0.337506282948	0.0157378131964	0.080395100565	0.388041657244	0.178319198606
ù	0.432257814459	0.0130365880901	0.151134610855	0.251716385848	0.151854645535
n	0.144209259096	0.00521827472137	0.178943551285	0.347217105283	0.324411815178
n	0.149638483832	0.0320464519071	0.0954380347617	0.258065656994	0.464811371726
i	0.151440325251	0.0401593502487	0.103178419587	0.367294257565	0.337927624909
t	0.050690355887	0.0222029006959	0.076449612129	0.408925887522	0.441731222636
i	0.0170522799823	0.0163448286986	0.0466991083097	0.156373450841	0.763530337545
</S>	0.00857424677615	0.0083700855493	0.0525514741548	0.0985970054205	0.831907193772
