 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.509536543	0.4776049205	0.00036256405	0.000938179985	0.000235120765	0.00055303455	0.000346816415	0.000923692175	0.00152087262	0.00797825675
M	0.290359363	0.701197930167	0.000442922883333	0.00132715492833	0.00021475681	0.000306493846667	0.000343764778333	0.000406432898333	0.000604936283333	0.00479624656667
a	0.20601583	0.734310696722	0.00553300162778	0.0270140720094	0.00629387183167	0.00281259445889	0.00748638006611	0.00360411002278	0.00150445079111	0.00542499500556
r	0.0740810286667	0.521321274607	0.0950668592093	0.0758745260031	0.0103001149439	0.00475699931963	0.010958776922	0.00481906394093	0.00197428499704	0.200847029669
ì	0.0283904895722	0.466233360569	0.16032906307	0.0666057736344	0.00556353060463	0.00286586792654	0.004844607484	0.00180316630931	0.000901231952343	0.26246287069
a	0.00994387847407	0.74369330019	0.110976904357	0.0303928285115	0.00403397882488	0.00288345796218	0.00294429877133	0.000934680532103	0.000343736944111	0.0938529466967
à	0.00374184848702	0.788707700063	0.134309204786	0.0209948665038	0.00654134594163	0.00370760285406	0.00310045639044	0.00104173284403	0.000161938763037	0.0376933300189
r	0.00170550752467	0.513826911021	0.319770308262	0.0627513115013	0.0537372203139	0.0105961334847	0.0214991375968	0.00292191574801	0.000178310396012	0.0130132389263
t	0.00520532280822	0.178494863374	0.611667589421	0.0825228028338	0.0703791457713	0.0161836521616	0.0272421126323	0.00323846944934	0.000184759451004	0.00488126807543
e	0.00634288690274	0.0632785138247	0.763652949807	0.0750189766113	0.0542072742571	0.0194982760539	0.0136288923108	0.00214164064978	8.7541447668e-05	0.00214303902514
n	0.00468735743425	0.0244699908916	0.825227249936	0.0671190145371	0.0504041280857	0.0165059101046	0.0088971153036	0.00172405281993	5.45025218893e-05	0.000910679241713
a	0.00523871931142	0.0111444315805	0.723915666645	0.140786160512	0.0586437040286	0.0354876994549	0.0205040349679	0.00359398207664	7.63115349631e-05	0.000609291963904
s	0.00416146860381	0.00669120656117	0.685811772215	0.166874128504	0.0644799240095	0.0421289221516	0.0249140102893	0.00431611903888	9.1789698321e-05	0.000530658857968
t	0.0444581803679	0.00233697873472	0.699310997405	0.146100657835	0.0438897406698	0.0488288997172	0.0107882579631	0.00196900202629	6.75990227737e-05	0.00224966347266
e	0.057012385915	0.00142232999157	0.440992695802	0.146101293278	0.109919521557	0.174469379906	0.0349603305544	0.0174064166754	0.00103447587759	0.0166811041576
m	0.025304735764	0.00184582639719	0.210748921267	0.202502081759	0.161767270519	0.203978906635	0.126677406851	0.0336505075585	0.00758335039253	0.0259409190525
b	0.028730376588	0.00200891519906	0.147490169756	0.386299160586	0.122329765173	0.111886165545	0.133408604617	0.0239984532528	0.00911098143084	0.0347373506842
r	0.0279991745293	0.00144299576635	0.345685336585	0.353729953529	0.0901537967243	0.075958196515	0.0536003922057	0.0107264801509	0.00363369743361	0.0370699238947
ò	0.0144904779764	0.00163637358878	0.345182079095	0.169672637176	0.0848641855748	0.0611564988383	0.0636188157352	0.047507473717	0.0366790708012	0.175192344965
s	0.00777573412547	0.00150225814626	0.148353363265	0.0727996207253	0.303804018525	0.0590077076128	0.0735425099117	0.066025773239	0.0511854256004	0.216003604822
e	0.00484495083182	0.000776353032087	0.0826522415883	0.0403313479084	0.369499764842	0.135913108538	0.160108791304	0.095892136413	0.0281036982001	0.0818776414407
m	0.00170982366061	0.000760432277362	0.0306484206961	0.0882694913028	0.224973600281	0.169313676179	0.228999633768	0.108248152138	0.0235511177334	0.123525657147
è	0.000733747430203	0.000592984832454	0.0123907260387	0.101139211268	0.166703631427	0.0965129587263	0.166948386256	0.112986450713	0.122327823244	0.219664089049
n	0.0171540127601	0.000356560757485	0.0147880834862	0.0679053145893	0.280475075142	0.0629933202421	0.116503211752	0.116402890904	0.158379251081	0.165042299416
a	0.022518981745	0.000491293059162	0.0156047407954	0.0564494587298	0.308925095047	0.0932319840807	0.140878605251	0.198061940968	0.0906780523603	0.0731598345387
m	0.007529370891	0.000674920353054	0.00735701639847	0.0339338367766	0.144348769682	0.0997995460269	0.164643288417	0.235142061656	0.0884756661201	0.218095469846
a	0.00252381239717	0.000441222729018	0.00444885686482	0.0263100650122	0.0968453905607	0.126363936676	0.146506912806	0.189161551885	0.10169493204	0.305703276615
s	0.00826834808156	0.000401553321006	0.0414743251869	0.0140477570907	0.111426442854	0.183206475559	0.155369617602	0.235628767295	0.0881767980133	0.161999890872
t	0.0182221580272	0.00209907487367	0.056017039729	0.0166043933636	0.113123046618	0.266099011853	0.213600752534	0.208576435765	0.0452354100044	0.060422658624
e	0.0141148424706	0.00244618437456	0.0208969105697	0.0123398237955	0.0458497653393	0.243641953284	0.206150940845	0.261078665255	0.0995411466681	0.0939397358747
p	0.00593558361837	0.000922958168187	0.0149017131832	0.00512904510617	0.0320147545798	0.115726739095	0.110162646948	0.370391441752	0.228151148889	0.116663949292
l	0.0150973478728	0.0144484763494	0.0284109190611	0.00675808920206	0.0310874431933	0.110296221698	0.116577542316	0.408687030584	0.20300510963	0.065631834764
ò	0.0193652230576	0.0198552051165	0.024996408118	0.00631061598402	0.0145554612811	0.0867012146327	0.101872779805	0.287549870028	0.257777606543	0.181015632588
n	0.00915558140253	0.0076848491755	0.010901949137	0.00286785547801	0.0243905383104	0.0448481169442	0.0427176169683	0.176136149843	0.467060325514	0.214237011863
n	0.00652835475084	0.00359065579517	0.00737941131233	0.00231369325934	0.0287807977035	0.0383053769814	0.0388710416561	0.245990059948	0.513171031838	0.115069564954
