 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.806601985	0.123428771	0.01687444375	0.0081491022	0.00551140422	0.001022549945	0.000263621105	0.002753093125	0.00757886807	0.0197998890635	0.0080162858
n	0.710412461667	0.244988497	0.0204609279167	0.00472587413333	0.00553274845	0.000576142358333	0.000160451067	0.000964980841667	0.00256221180233	0.00660911342933	0.00300664158333
a	0.443102339989	0.475502579	0.0640582599722	0.00272705664444	0.00950277119333	0.000388764702778	0.000175110181	0.000354152413889	0.000867929621443	0.00220635019601	0.00111473337444
s	0.237121342763	0.558063059667	0.188052793324	0.00224149674815	0.0108176610661	0.00131142767093	0.000466494643667	0.00040519955463	0.000334419733481	0.00074752924907	0.00043858168148
t	0.220004424254	0.564247429889	0.203655831108	0.00150999216605	0.00367286386703	0.00162587789698	0.000490739228889	0.000422090930543	0.000153145808094	0.000261452472377	0.00395610305383
a	0.127756604418	0.592349643296	0.203151037036	0.015726101772	0.0391590854657	0.00202594210566	0.00090430801063	0.000540872355848	0.000199984494965	0.000153123120146	0.0180332603513
s	0.0480971431393	0.410617801099	0.400333179012	0.0254620812573	0.0511844766886	0.0301932137019	0.00523504523688	0.00649955561862	0.000699941598322	0.00168735544338	0.0199902254504
ù	0.0198931495798	0.216987788366	0.426693639671	0.101966693752	0.138035581763	0.0427450800673	0.0293465674123	0.0101310780729	0.00264143739944	0.00216269539113	0.00939629835013
n	0.0242266730599	0.231665290789	0.302682226557	0.140911577917	0.168185993354	0.0332115701891	0.0768038458041	0.011718463891	0.00448931846648	0.00108536694038	0.00501966350004
a	0.02593901042	0.215711692096	0.209774505519	0.213266779306	0.145130880551	0.062133888063	0.103989161935	0.015942969297	0.00507348448883	0.00072150148346	0.00231612868335
n	0.02697896954	0.0907059581987	0.333499515173	0.220669777202	0.140869005517	0.061061882021	0.106072877312	0.013493369099	0.00481271679628	0.000394544651153	0.00144136797778
k	0.203211636513	0.0506091190662	0.483909931724	0.0846364745007	0.0526537943057	0.0342884433403	0.0765931884373	0.00839888636633	0.00317730473209	0.000315804587051	0.00220534620926
ò	0.244551431988	0.0195403769214	0.287135400958	0.141895882834	0.0898482652352	0.0330549001134	0.119585035479	0.0342076217888	0.0228227350774	0.00226591291235	0.00509237986975
r	0.0828593468793	0.0209111065398	0.101282431369	0.292374040945	0.110033945745	0.106242802371	0.191390318493	0.0553879252629	0.0313200593591	0.00328764907078	0.00491032172325
a	0.0289287812364	0.0213717468233	0.0392905544963	0.297383163648	0.127789749248	0.186834007457	0.212399312831	0.061175918421	0.0201762581197	0.00172247699026	0.00292797090775
a	0.00968388196383	0.00714032794243	0.0133702415788	0.164586589883	0.406594496416	0.136518516486	0.174611873277	0.053960443807	0.0289487043732	0.00158459336342	0.00300032246925
