 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a	0.7384814	0.10774223285	0.024134916	0.002042946	0.029711467	0.0159868981	0.0118914595125	0.0070192166	0.03658461755	0.0023571538657	0.02404769265
n	0.4881406888	0.118516944283	0.118381778667	0.0593028717667	0.019995251	0.0454613367667	0.0040145710925	0.0224819592667	0.0173589238833	0.00152012229903	0.104825554983
ì	0.164169960743	0.351386301428	0.158931392889	0.0852660822556	0.0144536684067	0.0543095437656	0.0014241927975	0.0272575277816	0.0108334210181	0.00123907215951	0.130728845043
c	0.056638938591	0.524373767143	0.20779633763	0.0413580597519	0.0435226548756	0.0589520510985	0.0031482814525	0.0154319519532	0.0047140097297	0.000440103726337	0.043623864409
h	0.0480720288637	0.568240589048	0.21458051921	0.0227183162506	0.0532702451319	0.0605261274462	0.0036842059525	0.0114903792697	0.00267242383423	0.00017363632266	0.0145715234857
e	0.0438385856879	0.538997879683	0.31319981307	0.0417336410835	0.028488801884	0.0221338292287	0.00174867881917	0.00387332641057	0.000936546365743	5.80651975847e-05	0.0049908210119
n	0.015168478696	0.363264063228	0.384713101023	0.198283007028	0.020269641738	0.0103646570762	0.00418217163972	0.00143113963886	0.000415703551914	3.78408086782e-05	0.00187017968397
d	0.013341916632	0.296673471076	0.264506297008	0.407486675676	0.00707384614933	0.00469697965873	0.00457112535991	0.000626866186287	0.000203102621971	3.15140413927e-05	0.000788193854657
ì	0.012584771215	0.153987463069	0.253466375669	0.327724347392	0.0841415598431	0.126159477853	0.0241647019333	0.0139679999021	0.00263720587866	2.23846229642e-05	0.00114373937822
s	0.00498068574267	0.062280285733	0.36532274189	0.162444404631	0.136836569948	0.209536839284	0.0336664829778	0.0199066088007	0.00372189235955	0.000106015144988	0.00119748033407
o	0.00245838790089	0.0317707371443	0.37959352063	0.16627241821	0.220874203316	0.166966126428	0.0202847359926	0.00895406770023	0.00217265001985	0.000128979460996	0.000524150176023
n	0.00089040224363	0.0178037202814	0.20660703021	0.299662099403	0.223166741572	0.119575421476	0.123782586664	0.00399567135008	0.00171227143995	0.00239161921967	0.000412451188674
t	0.0463300870379	0.0167883600938	0.119456621737	0.517343973134	0.0858967926573	0.052146458492	0.152933253655	0.00267962336669	0.00143276997998	0.00314982420556	0.00184227946956
a	0.0614275726981	0.00935984730127	0.0854593689123	0.464689391045	0.121881359219	0.163012968164	0.063947575985	0.0164220668556	0.00837174305999	0.00108781763252	0.00434032892319
i	0.0204782377463	0.00318356354376	0.0468614826374	0.211859435015	0.288330996406	0.259009712721	0.0490141153283	0.0522407289519	0.0308731793533	0.00238169604251	0.0357668949744
k	0.00683396393353	0.00150293435459	0.0194352543791	0.078578971005	0.271492591469	0.34321568424	0.0402108071094	0.103133589651	0.0478278611178	0.0249483323475	0.0628200183248
i	0.00229520376284	0.000962154558197	0.00846045062637	0.0535965150017	0.199645239823	0.512618151413	0.0258787853698	0.091207319217	0.0346241419059	0.0306185043592	0.0400935140416
a	0.000775242408877	0.000404921589399	0.00448652080879	0.0401828940006	0.233186333274	0.426067860471	0.16074877279	0.0451926010723	0.0427977661686	0.0275960760297	0.0185610172805
t	0.000271926129222	0.00380400799313	0.00229703760293	0.0177218083335	0.148834189758	0.24157902349	0.331343067597	0.0370609890241	0.0601819407229	0.129269367677	0.0276366570935
è	0.000104178645284	0.00490735851668	0.00121824224431	0.0120864784445	0.0876505819193	0.374504001163	0.273748167532	0.0283451123414	0.0419846259076	0.149188625226	0.0262626223645
r	0.00137051358397	0.00242797325786	0.00783400872477	0.0122458664815	0.210423323973	0.491218960388	0.156724330844	0.0277988417805	0.0219816063025	0.0572368180753	0.0107377481215
a	0.00179321660229	0.00160100986479	0.00982804573759	0.0093286746105	0.257219493324	0.551037593463	0.0915808382813	0.0278206775935	0.0183680861008	0.0258714405251	0.00555092840717
i	0.00059841491536	0.000533897135845	0.00335764643853	0.0031553406015	0.165733299775	0.566550637821	0.112719114094	0.0331028068645	0.0645262907003	0.045752197675	0.00397036416906
n	0.00020239537225	0.00123202684736	0.00148101736618	0.00157339808183	0.0943376771917	0.30976441294	0.221125498031	0.0300655685548	0.1057058669	0.224124785892	0.0103873550564
ì	7.04322812867e-05	0.00146466398745	0.000837407138727	0.00113922858061	0.0393493213306	0.379753411313	0.211129339344	0.0165384287849	0.0786345056333	0.259626455297	0.0114567607855
c	2.36709807456e-05	0.000496309624817	0.000358758477909	0.00087289814687	0.0705608754435	0.471327680438	0.225347839781	0.0739050249283	0.0400484542111	0.108072133099	0.00898625636183
h	8.6394025952e-06	0.000185363436606	0.000451300587636	0.00115451311562	0.0952473518145	0.259596054813	0.29234991326	0.105404823976	0.146721103737	0.0611856556997	0.0376951997873
a	3.6130470084e-06	7.38571453187e-05	0.000477815305879	0.00090989182854	0.0708068672715	0.241833312938	0.21603830942	0.0597111953253	0.258751501246	0.0847988618999	0.0665947599291
p	2.36447387947e-06	0.000598729610556	0.000595638388626	0.000696654332847	0.0409874608238	0.213841167313	0.310820674807	0.0276085363418	0.178652858415	0.179502953967	0.0466929569764
à	6.14630075982e-06	0.000773611714023	0.000606358115042	0.000599236428882	0.0156715240079	0.169472062104	0.327883529602	0.103242938347	0.110170074138	0.243083657989	0.0284908359921
r	8.38798652533e-05	0.000423110235179	0.00319306902385	0.000502277374227	0.0272484886693	0.173374624035	0.136606291867	0.131151258449	0.0973242947127	0.40242915933	0.0276635453307
o	0.000108934606084	0.00030647492747	0.00413735136795	0.000491715224742	0.0377062548898	0.139327144678	0.0710191866223	0.0495076791497	0.177245151571	0.458255726443	0.0618943817769
n	4.01953922613e-05	0.000214169321567	0.00356667528265	0.000566410894914	0.0229104222966	0.120156288893	0.0400639838741	0.0188372457499	0.18650156819	0.539279725481	0.0678633149256
t	0.00055717102332	0.000879853490522	0.00407728769422	0.0015673987983	0.0106553418989	0.0616563469643	0.034328069958	0.0082595982833	0.259266780397	0.518788678494	0.0999634826419
a	0.00072966789334	0.000989990933311	0.00214464023597	0.0015216182393	0.0047851446563	0.0281585969881	0.0301217526527	0.0123257560944	0.391940173466	0.222857414831	0.304425244214
s	0.00024559076678	0.00387871388091	0.00304784851656	0.00104155565297	0.00203616807543	0.0146581813294	0.0626510612176	0.0132541241648	0.303236297822	0.286784520277	0.309165943071
