 	un	forno	che	fa	buon	pane	</S>
è	0.828809935	0.1562911052	0.00191675777	0.002004901225	0.000296908284	0.002281605434	0.0083988233
n	0.824476045	0.164793619067	0.00327100639	0.002647530275	0.000354245998	0.000771330056333	0.00368623735667
a	0.613707805	0.337723203689	0.0369123275967	0.00932850595833	0.000649877256	0.000262451189744	0.00141578529556
f	0.323836568333	0.609037367896	0.0532340878656	0.0118677497528	0.00127263028533	0.000116134625215	0.000635409610187
ù	0.215774491778	0.588087322632	0.119700114622	0.0662115090176	0.00633641969511	0.000191735515072	0.0036983929284
r	0.115366982926	0.478158967544	0.286655371541	0.0951807553392	0.0181577022317	0.00175055563169	0.00472964648813
n	0.393509977642	0.291401593848	0.250516185847	0.0440020095131	0.0168057604146	0.0021458177649	0.00161862565138
o	0.449108621414	0.111889968616	0.250281857282	0.172905455238	0.00783460880887	0.000791065875967	0.00718845486046
k	0.152978693471	0.0470474665387	0.524324052427	0.250282655079	0.013169696603	0.00238217652532	0.00981526328682
a	0.0572912486237	0.0268284011796	0.548564027476	0.328087041693	0.0298196648677	0.00341615440844	0.00599340626227
i	0.0230301242279	0.0145401450599	0.377180452492	0.511415013898	0.0543689082892	0.00715693336948	0.0123084185874
k	0.0179870457626	0.02630186402	0.245770547497	0.438990154633	0.143325652763	0.0963707751232	0.0312539745291
à	0.0164804119875	0.0298877915733	0.124296191166	0.391276491544	0.267147964254	0.136887488374	0.0340236651764
n	0.0179230010625	0.0118849830244	0.228006909055	0.332689350515	0.297872274751	0.0942105361247	0.0174129420255
n	0.249341833687	0.0086587012748	0.243322999252	0.157738885838	0.23997613825	0.0914136073749	0.00954788144183
i	0.314672260229	0.00693528303827	0.0837467255507	0.162811940946	0.186550139417	0.142586047792	0.102697651281
t	0.109265326743	0.00267122417609	0.0574044614169	0.169397249315	0.353994313139	0.173536794264	0.133730647094
s	0.0508789392477	0.00129809257536	0.0803128804723	0.237116888772	0.429367667713	0.116534929088	0.084490585698
o	0.0273452530259	0.00062487968512	0.0598892026241	0.258382616924	0.232006314904	0.132160135696	0.289591571899
m	0.0104834545186	0.000352238998373	0.0204952714414	0.112010513641	0.104833983968	0.300480701899	0.451343840633
ì	0.0055862525062	0.000267436909458	0.00717815815747	0.047442428947	0.048349271856	0.316050243966	0.575126186878
k	0.0036477678354	0.000211844609819	0.0100503879628	0.030200550049	0.142205151152	0.313905624655	0.499778634293
a	0.00227294860847	0.000185542948606	0.0110798345309	0.0249321575163	0.218200830384	0.483896408218	0.259432260098
l	0.00216842496616	0.000613806754869	0.00644058538697	0.0115326196721	0.193148453461	0.616506702739	0.169589401366
ò	0.00444340565539	0.00083544170829	0.00481584676799	0.00566711924737	0.13880592572	0.513270544246	0.332161705122
</S>	0.0056952963277	0.000556108039145	0.0024117493425	0.00297766915869	0.07055492971	0.344978287123	0.572825952561
