 	il	morto	si	piange	</S>
o	0.5057643625	0.478252865	0.010435403925	0.0004430589675	0.0051043685
a	0.182609093033	0.721635678333	0.0789533776417	0.0056882154225	0.0111137018333
p	0.0618782632443	0.517427527778	0.333991352547	0.0698249738075	0.0168779109444
e	0.0227551080148	0.506422110926	0.373308839182	0.0860231327125	0.0114907626815
t	0.0168756805716	0.499402598309	0.396256814727	0.0761222156808	0.0113426429272
a	0.0137972521905	0.48191256077	0.420114151576	0.0728747534603	0.0113012964557
m	0.0057405126635	0.689634020257	0.273830517192	0.0255707711201	0.0052242066319
m	0.00415069382117	0.708940306752	0.195399134064	0.00985103388337	0.0816588178773
è	0.00311658626706	0.505495195584	0.086452283688	0.0246886997378	0.380247212626
n	0.285057123416	0.223764136861	0.0530937752293	0.0338352479126	0.404249698875
o	0.378992102092	0.118822766287	0.263847045076	0.0593331839709	0.179004897625
i	0.126408034457	0.0547533216623	0.503949321692	0.194441634657	0.120447692542
k	0.0424668680918	0.0206333971208	0.623098447231	0.247079738219	0.0667215151807
l	0.0367982664973	0.0102329071736	0.68781855241	0.18544088274	0.0797093527269
è	0.0354300408324	0.00700955685787	0.438161645137	0.409905820913	0.109492944242
e	0.0126627423981	0.00456061622862	0.156243690712	0.736918930304	0.0896140497473
t	0.00896047225337	0.00157725630887	0.065254379904	0.869963053435	0.0542448447491
e	0.00772871630979	0.000587417940957	0.029543836968	0.767931891145	0.19420811475
</S>	0.0038700144929	0.000326208792479	0.019468361484	0.620422175573	0.355913207375
