 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.551181115	0.134879768	0.072240077	0.013144647815	0.0211803933525	0.002020107618	0.0402091095627	0.0257432671542	0.00242167762916	0.0154019844629	0.0032437567237	0.000941339854485	0.00436200918647	0.000780759371015	0.00513831282822	0.00232480920051	0.104786862594
ò	0.783709385	0.0715719746667	0.060441947	0.007989384815	0.00712918797917	0.000682675208	0.0134070812377	0.0085857524912	0.000808011003493	0.00513431716744	0.00108144927717	0.000314052933325	0.00145423864823	0.000260380409786	0.00171296283014	0.000775002986351	0.0349421788518
t	0.733228428333	0.179662884889	0.055257048	0.00624974676167	0.00251260702972	0.0002371082888	0.004474032219	0.00286697091787	0.000270204578111	0.0017118607812	0.000360853194623	0.000105694581882	0.0004851385879	8.69415806327e-05	0.000571102132267	0.000258669713191	0.0116607176106
t	0.495144326111	0.336209634963	0.0380046166667	0.0236640304106	0.0196257860866	0.0379789477257	0.0029866403711	0.00160064622309	0.00222043349532	0.00349464528122	0.00637698004697	0.0171952824526	0.00442874710603	0.00100986199881	0.00104056196439	0.00467878830296	0.00434011313887
e	0.228719207704	0.565811531654	0.0400211465556	0.0310055371369	0.0256150560289	0.0505613060802	0.00249532959303	0.00118406208336	0.00287224836857	0.00408896126584	0.00838255377056	0.022891484051	0.00574299459646	0.00131738219733	0.0011969604823	0.00615182996519	0.00194243452962
j	0.328794638235	0.582152833885	0.0306284611852	0.0130243897123	0.00893332908963	0.0169554182317	0.00083849261871	0.00040164744762	0.000965831448323	0.00136472118418	0.00280159486042	0.00764317054843	0.00191541222357	0.000439507123502	0.00039911571505	0.00205072004423	0.000690736563657
è	0.352688770945	0.562225701295	0.0487200233951	0.0205488292374	0.00334672114321	0.00576415211857	0.000285020814937	0.000142389076373	0.000331146529108	0.000456649096447	0.000941284935773	0.00256055957121	0.000639544635167	0.000146888602131	0.000133170720289	0.000683684475368	0.000385473998336
n	0.142353781848	0.755545900432	0.0666679077984	0.0264852774125	0.0044822564144	0.00201387103752	0.000107622690312	5.80635201243e-05	0.000122804925703	0.000153460401736	0.000318826618891	0.000866419909137	0.000213925144799	5.02172081737e-05	4.45496029923e-05	0.000229289837457	0.000285844763945
n	0.333308480616	0.588682450144	0.0495031632661	0.0222142868042	0.00454732564813	0.000863898269173	4.53742667707e-05	2.59532327081e-05	5.35964052343e-05	5.2617120912e-05	0.000111445190797	0.000302521571946	7.22630615663e-05	1.89835600579e-05	1.50858000374e-05	7.79978393957e-05	0.000104566345815
o	0.374919774772	0.280522586715	0.145555765089	0.195034354601	0.00257674249271	0.000461374716391	2.81686359236e-05	3.04248885694e-05	2.42464989114e-05	1.86154849707e-05	3.8656663099e-05	0.000105176373215	2.45350047554e-05	7.45445242263e-06	5.17869981247e-06	2.62361344852e-05	0.000620706215272
m	0.131447742157	0.309026748905	0.25536606503	0.2684630682	0.0341158845976	0.000372263288797	0.000154323617308	5.03237615231e-05	1.69452008038e-05	1.79895819902e-05	2.8783647033e-05	9.08984630717e-05	3.17851419185e-05	4.51091021088e-06	6.69666010416e-06	1.34663512717e-05	0.000792527364091
e	0.049953643069	0.384194972968	0.25090776501	0.259321332733	0.0510711155325	0.000435905952932	0.000295114649103	0.000176009205841	1.93439026013e-05	2.57396786634e-05	3.3767882011e-05	9.63582356906e-05	3.69589886395e-05	6.32740440363e-06	7.77262863472e-06	9.47174815723e-06	0.0034084495137
v	0.0222179847063	0.237722179989	0.242598445003	0.301423024244	0.187170652511	0.00178646148431	0.000300300473034	0.000204261335614	0.0002556221942	3.98105062211e-05	0.000417136656004	0.00139787856323	5.10364475465e-05	3.52001399679e-05	7.49908347824e-06	9.17974517857e-05	0.0042807415959
è	0.0129010330399	0.0957043834297	0.185791281668	0.464834288081	0.229530706837	0.00623795816144	0.000245925874345	0.000189248908871	0.0004046633714	4.27957750737e-05	0.000541458163335	0.00182562714308	5.32613483488e-05	4.22472174226e-05	6.88896029941e-06	0.000118933194977	0.00152928792997
k	0.00458835161777	0.0380705165766	0.0917908638893	0.455935496694	0.387005998279	0.00681174628715	0.00997212089478	0.00101503414962	0.000713645730467	0.00115061456469	0.000557817232445	0.00073447411636	0.000572400305283	0.000296188837908	2.25040189065e-05	0.000142675926041	0.000619543393323
k	0.188447143673	0.0639018065255	0.0386050099631	0.241146672898	0.438908214093	0.00637330466238	0.0140097317649	0.00255364211654	0.000895541296822	0.0016331076349	0.000640737110815	0.000506607395453	0.000804567345094	0.000484572382636	3.59936556355e-05	0.000159928421347	0.000893421741108
i	0.249450554766	0.0690424089418	0.0237981736544	0.453991457633	0.179419269364	0.00754102355413	0.0066080135883	0.00407222993885	0.000524085745607	0.0007106487983	0.000318706400272	0.000329052761818	0.000332832222365	0.000276027980879	2.14566125452e-05	6.3227758349e-05	0.00350084458037
a	0.0831547390809	0.0234637492473	0.0174651462181	0.736224599211	0.115638765121	0.0109847711847	0.00372970256277	0.00384003191295	0.000317877221869	0.000311415229433	0.000141872981091	0.000150271890606	0.000118701244455	0.00010568204196	9.14570461507e-06	2.1781634273e-05	0.00432175639346
p	0.0452777236446	0.0196112439158	0.033786415406	0.64715065307	0.23200674704	0.0145218703949	0.00198360058759	0.00196206292432	0.000396617520623	0.000150461219811	0.000239196691364	0.000595391846869	5.5911562485e-05	4.37546869867e-05	4.76701993836e-06	9.99911234767e-06	0.00220360861115
