 	cosa	fa	Anna	il	sabato	mattina	</S>
t	0.68933992	0.1688106735	0.0015677464725	0.106275015297	0.002386224733	0.003364557225	0.028255955
i	0.369992969333	0.4357347145	0.0135322030242	0.116973086099	0.00384478047767	0.00332584611167	0.056596475
k	0.133359945444	0.459779674833	0.0197374060081	0.243921423033	0.0126094696259	0.0751805299072	0.055411595
à	0.047210761798	0.422483904944	0.110162180336	0.281852161011	0.016983014542	0.0991494385657	0.0221585315
n	0.0536043592493	0.614089734981	0.158833673445	0.113259922337	0.018219535514	0.0342984173186	0.00769431237167
n	0.182242098083	0.653278278327	0.0769574205817	0.056454477779	0.0158086953613	0.0126148679625	0.00264410688889
i	0.187377246991	0.468894849442	0.280116022961	0.047355367593	0.00996066364377	0.00427922172383	0.00201656978963
e	0.0625333328203	0.212379825481	0.61548477432	0.0555715058643	0.0292217882146	0.0194436333213	0.00536506036321
A	0.0209038582701	0.0825607654937	0.58370788144	0.192228171955	0.0808815827382	0.0326758994404	0.00704177278774
n	0.01007083556	0.0549891471646	0.373781147147	0.385857353985	0.139416610913	0.0318808768135	0.00400396729591
n	0.0723001801867	0.0734537363882	0.338041335716	0.326440401328	0.148810276971	0.0305927169378	0.0103612887986
a	0.0899608406929	0.0608828923294	0.306023651905	0.353567640443	0.128910065657	0.0399403583126	0.0207144759329
o	0.0299972055593	0.0208892071065	0.188217060635	0.361811824814	0.185567731886	0.195334042771	0.0181828496443
s	0.0101298101941	0.0071383792055	0.106943676878	0.218932412938	0.246539203962	0.399617870924	0.0106986002148
à	0.00350634062203	0.0025025590375	0.0459612203927	0.169558790979	0.193057716321	0.571664710308	0.0137486377383
m	0.00126393152134	0.000987843154833	0.0351753192309	0.102456246993	0.194301247107	0.645484276769	0.0203311382461
b	0.000528019459447	0.000507112726278	0.0312798163103	0.0541772046643	0.239643672369	0.655363378923	0.0185007977487
a	0.000189426211816	0.000200999213093	0.0120408509451	0.0226035066048	0.156279706123	0.707888759641	0.100796762916
p	6.6515693272e-05	8.90784306977e-05	0.0041232874967	0.0080952300516	0.0807278507077	0.782971396547	0.123926676159
o	2.49264796373e-05	5.32517730659e-05	0.0015080619189	0.0033108302072	0.0566637729026	0.822260722182	0.11617847724
r	1.02113317591e-05	9.36494138553e-05	0.000642464909633	0.00175102252573	0.0584146303009	0.825387554061	0.113700524747
n	0.00234221015025	0.00577872518129	0.00446547472654	0.0195393402419	0.136984746767	0.735667691354	0.0952218639157
ò	0.00780285471675	0.0076105474481	0.00565986329571	0.0251311239173	0.127051543707	0.429288825118	0.397455274639
</S>	0.0109290893584	0.00382099480555	0.00283075772815	0.0126134497137	0.063549654031	0.244433094559	0.66182298732
