 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.8551408	0.06584139665	0.0047217051	0.00089167733	0.000561482795	0.00135161111	0.032583218424	0.0389080643
t	0.89648052	0.0697353262167	0.00732203486667	0.00139066946333	0.000383287298333	0.00050156303	0.010872525668	0.0133140891207
e	0.654682563333	0.305995292739	0.0252461426222	0.00473564482111	0.000624606656111	0.000237013146667	0.00362931350097	0.0048494337609
l	0.281242764444	0.53468322758	0.145742065207	0.0321195582737	0.00261876355204	0.000353650482222	0.00122002949529	0.00201994642763
a	0.133902050481	0.575733542527	0.222373015069	0.0613946110912	0.00459831795068	0.000522662877407	0.000418673230097	0.00105715508321
e	0.0550117740503	0.435048416976	0.455415855023	0.0483577013637	0.00414237235023	0.000703802425802	0.000212212034366	0.0011078949944
M	0.0190615674734	0.228452751792	0.611683645008	0.0999287231212	0.0302084330501	0.00782506357527	0.00158131763146	0.00125850999813
a	0.0105536563911	0.173002097264	0.346504735003	0.35670294104	0.0792422110167	0.0255107365251	0.00352668511049	0.00495693269938
r	0.013227504797	0.081268889088	0.193451885001	0.389456132013	0.0743322690056	0.0275727553417	0.00326668627016	0.217423868233
ì	0.0105639961867	0.036327564306	0.464922441667	0.156728203538	0.0320043880685	0.0129511137806	0.00168943270005	0.284812826878
a	0.0035371746069	0.0122728162487	0.808135347222	0.053462685246	0.0133516394228	0.0061156747602	0.00176503287668	0.101359590426
à	0.00118217737857	0.00413126621457	0.921941282407	0.019340609982	0.00808407847427	0.0039287456534	0.00174551530556	0.0396462882687
v	0.00040413828879	0.00149894920652	0.940955460802	0.012500074694	0.0244069361581	0.00548471428447	0.00101303124852	0.0137366476829
v	0.0763140840396	0.00114453714217	0.643937868601	0.0830041142313	0.108944953719	0.0757543954282	0.00495337901617	0.00594663722763
r	0.230552108013	0.00207523298072	0.2491001812	0.12994990141	0.186196544573	0.171359918476	0.0243410316721	0.00642507894254
i	0.205956745364	0.00226987299357	0.1235507024	0.0805660178033	0.324366094858	0.207145476159	0.041325991224	0.0148190966475
n	0.0715051218147	0.00249615513119	0.0869141941333	0.0507533922678	0.341378114953	0.32124415872	0.105059767075	0.0206490802158
a	0.0267977633949	0.00284234204373	0.0488234163778	0.0358179327559	0.290577868318	0.41087833624	0.148027859025	0.0362344737386
r	0.0152045345883	0.00764033248124	0.0406558391259	0.028160867252	0.274404982773	0.44969476208	0.145029936342	0.0392087525795
t	0.173979909529	0.0117561774937	0.0333364367086	0.0422223357507	0.163176469591	0.426682670693	0.123239061114	0.0256069528598
i	0.220932167172	0.00713101082323	0.0178071654029	0.0339341105139	0.0856691221303	0.238162536564	0.151666302705	0.244697578287
s	0.0758004025527	0.00324374586641	0.027144783301	0.0121797605016	0.0328316653101	0.174442121855	0.247194334235	0.427163179429
e	0.0274416504242	0.00207405134547	0.032396113767	0.00509180573387	0.0306497261034	0.215794933952	0.284391534745	0.402160186476
m	0.0093723715814	0.000854625605157	0.0198861619223	0.00260198421129	0.0506492153678	0.291225974651	0.281553628248	0.343856035492
è	0.00342845830713	0.000322634911719	0.0143844103074	0.0016111663511	0.0417533412226	0.24921363845	0.255169449416	0.434116891831
n	0.00331179018238	0.00958862964724	0.0117010494358	0.00459982126437	0.0279825378409	0.17445555305	0.367350296472	0.40101032361
a	0.00316896274746	0.0127018982491	0.0097278424786	0.00560951656912	0.025325602947	0.16650472535	0.440816705491	0.336144754203
</S>	0.00161644390373	0.00639259467455	0.0099894857393	0.00283464850606	0.0161456199735	0.111106859175	0.386778612745	0.465135727101
