 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.568035825	0.1031401635	0.008747954885	0.00275402083	0.0041760217641	0.0032942791914	0.0163266542802	0.0611670016091	0.232358071976
ò	0.832729995	0.0495646235	0.0102869335517	0.00161015289667	0.0013955168211	0.00109960076087	0.0054436607762	0.0203891068934	0.077480421037
t	0.822835351667	0.129792991167	0.0108102896739	0.00122542469889	0.0004950236257	0.000374189502423	0.0018182185719	0.0067970912364	0.0258514364623
t	0.537291748556	0.427531930389	0.00592824471463	0.00662536123296	0.0033918528369	0.00303544384681	0.00214396954113	0.00434247573307	0.00970900497643
i	0.269150114185	0.697132276796	0.00633885790488	0.00864188918765	0.0043424201123	0.0039183742148	0.00225037599451	0.00352365412162	0.00470208622548
è	0.151894670728	0.589594172265	0.233736647302	0.0180527111726	0.00147465494077	0.00131176960913	0.000751533080637	0.00117466114599	0.00200924000516
t	0.0562510713093	0.597348837422	0.308826912867	0.0211647596242	0.0127547127169	0.00213629074138	0.000349572535212	0.00043079961685	0.000737074609387
t	0.229557888836	0.574429559141	0.143663812722	0.0131665114414	0.0175802694056	0.00271646287046	0.000304713571737	0.00018894301995	0.0183918686808
a	0.286332273679	0.418710899714	0.222314615574	0.0321516894805	0.00836336980187	0.00129749290015	0.000199683529912	6.938939983e-05	0.0305606035603
s	0.0975167459597	0.597388066571	0.214041638191	0.0334690878935	0.0339360831006	0.00543039872005	0.000750770662637	0.000166265462123	0.0173009514201
e	0.0376092853199	0.557819855524	0.26978389573	0.0693866240312	0.0447427613669	0.00701288596002	0.000965824174212	0.000201731290874	0.01247716004
o	0.0158884240346	0.259797227841	0.532394265243	0.155296991344	0.022227580789	0.00328213630667	0.000585417811404	0.000107696717125	0.0104202844133
G	0.0235478709395	0.167062318614	0.546970505081	0.227360007115	0.0245770885963	0.00357017603556	0.00209661277047	0.000522067832375	0.0042933779711
i	0.0262137542932	0.137191566871	0.54337454836	0.251009359038	0.0280031225321	0.00355812754519	0.00247263302349	0.000639234930792	0.00753767909037
o	0.00889680051773	0.0531760202903	0.560199062787	0.341929883013	0.0230824315107	0.0026894644484	0.00132241584116	0.000298429790264	0.00840552514346
v	0.00978644761258	0.0232627737634	0.458979440929	0.479575394338	0.0195966268369	0.0026178040828	0.00154711321372	0.000603190790088	0.00403120206115
à	0.010049821629	0.0117129616445	0.326099591976	0.623336331446	0.0197742279456	0.0041400508276	0.00171549217124	0.000687355876696	0.00248416897038
n	0.00340097130443	0.0044630009715	0.149379068525	0.493525426815	0.255086327982	0.0738942677092	0.00965457315708	0.0093598992389	0.00123644779013
n	0.0153882611048	0.0108456666905	0.0546020697083	0.212291191938	0.540101975994	0.120250754236	0.0171049340524	0.0130263467463	0.0163887700134
i	0.0193349572801	0.0126825960902	0.0326346572361	0.230265887313	0.538017211998	0.111678053079	0.0217757380175	0.0062836615821	0.0273272536711
e	0.00644679655649	0.00479236639007	0.0279488207454	0.258636415771	0.508806923999	0.14075922436	0.0301610880058	0.00635716552737	0.0160912000904
A	0.00214915304446	0.00218717902002	0.0172851134485	0.384086391924	0.422161204666	0.129079624787	0.0291740370019	0.00712161774246	0.00675566366347
n	0.000718433673993	0.00187266599667	0.00826370181617	0.388568430641	0.436156431555	0.121214864929	0.0193642776673	0.0206319391475	0.00320921768782
n	0.000946551509498	0.00690002326556	0.00435368607206	0.17385691688	0.601449060518	0.153247624976	0.0209016895558	0.0282777787158	0.0100665965959
a	0.00102126789043	0.00762436094519	0.00458540692402	0.0880514956267	0.524917970173	0.231475551659	0.0842966298519	0.0275914219053	0.030435867532
ì	0.000341127006672	0.00262881868506	0.00403639898801	0.0683810832089	0.378918676724	0.31515445722	0.130190199951	0.0667593156351	0.033589926844
s	0.000121376819486	0.00191357190835	0.00159902681934	0.048742514403	0.375250212241	0.30976408574	0.0921971106503	0.153296498545	0.0171156046813
t	0.00129384566783	0.00712031346945	0.00101948191645	0.0192953924677	0.333366257414	0.26374777858	0.146431430883	0.162819371182	0.0649061456271
i	0.00167731949488	0.00786390070198	0.000982901238817	0.00910373058923	0.187083955805	0.22991616286	0.245013776961	0.186104855394	0.132253405209
g	0.000559829800327	0.00276184001949	0.000581590676272	0.00413923024308	0.207762585268	0.260335330953	0.198872735654	0.225339471798	0.099647411403
g	0.000403385613209	0.0039848002465	0.00167161265542	0.00267633632769	0.231076028423	0.236395753651	0.255917318551	0.173785807266	0.0940889801343
h	0.00037368014107	0.00498919084883	0.00204398301514	0.0021673637459	0.121755182141	0.126848223884	0.279308899517	0.103640664422	0.358872823378
e	0.000147620556037	0.00239863204421	0.000794380011713	0.0008234940853	0.061069856047	0.077413645628	0.181388443172	0.108171266807	0.567792674459
c	4.97712414923e-05	0.00084070875267	0.000410672167238	0.000505870621767	0.0283949970157	0.0601708915427	0.166079414391	0.342847042269	0.400700619486
è	1.73037183308e-05	0.000321344406177	0.000203491081146	0.000349071217256	0.0145689294086	0.0340510559809	0.103237578897	0.625627457423	0.221623761162
p	6.14452609693e-06	0.000118422440679	7.0768038582e-05	0.000140047568419	0.00806453787287	0.0252449344603	0.0739135137323	0.761194189141	0.131247437387
l	0.000304987867986	0.00869447237356	0.00332149845233	0.00297941843547	0.0143648509576	0.0322656378201	0.184994517911	0.608000649714	0.145073949462
o	0.000405299075329	0.0115439619405	0.00457252120744	0.00409109377849	0.0137871552859	0.02683425194	0.212616639304	0.416365089905	0.309783996487
n	0.00013736609111	0.00441091952943	0.00170260463348	0.00154108400083	0.0578777083953	0.0617538686467	0.176581496435	0.423044283302	0.272950695829
n	0.00418685368704	0.0555864955765	0.00425290571883	0.00527740077494	0.0801159724651	0.0732539538822	0.160410332145	0.306676356434	0.310239742276
e	0.00553577325901	0.0720853451676	0.00516086104294	0.00658692992498	0.0350029067217	0.0307287649607	0.0941332873817	0.236871327478	0.513894794092
</S>	0.0027688076745	0.036044732547	0.00268308972647	0.00340723096249	0.0179383527108	0.0188218414804	0.0717233186908	0.292070613739	0.554541997046
