 	la	pasta	vuole	sale	</S>
i	0.80883971	0.0753232218	0.0732523384125	0.020730843235	0.0218538835
p	0.488202414333	0.0847174039333	0.0967530361375	0.313103404412	0.0172237428333
à	0.172422071111	0.333108917978	0.0899902233792	0.396853287273	0.00762553120443
s	0.261028835704	0.498205645993	0.0959190191264	0.142222382893	0.00262414343648
t	0.301142655235	0.571516955331	0.0650318051421	0.0573133152833	0.00499527292049
a	0.115922423398	0.735181718444	0.122152360481	0.0194609174468	0.0072825970735
ì	0.0392633415093	0.562030406148	0.373333506827	0.0193476605156	0.00602507879117
t	0.0172749412264	0.302948398716	0.532071688942	0.143581662172	0.00412328826272
e	0.0111286387421	0.135162781239	0.633620796314	0.214031280724	0.00605650475324
l	0.0103546975807	0.053498399413	0.725142975438	0.203494293575	0.00750961045108
e	0.00995443599357	0.0233053282043	0.604999118479	0.327481094525	0.0342599843504
à	0.00468232394386	0.00829372714543	0.343110267826	0.599846024842	0.0440676269835
l	0.00240717206062	0.00339795429248	0.317958554275	0.659462478281	0.0167738301278
a	0.00176233515354	0.00176973044083	0.306765610092	0.528887946094	0.160814407309
</S>	0.00106332337677	0.000905130885415	0.164111263046	0.521230423047	0.312689903655
