 	la	casa	la	costruisce	il	mastro	</S>
o	0.505742864	0.4830074754	0.00124516402	0.00052897251	0.0011008441	0.000600005925	0.00777464645
s	0.418734097333	0.570696895133	0.00319803437333	0.000237446686667	0.0030973041	0.000273490833	0.00376271051667
p	0.415752829111	0.558927915044	0.0175919444578	0.000310606638889	0.00344253397667	0.00013976534	0.00383443347222
ì	0.17470268132	0.797849505015	0.0219836685859	0.000337988866296	0.00125215221436	5.62493497667e-05	0.00381776435741
t	0.0734418410567	0.599912274338	0.319703825295	0.00405485160877	0.00118168311692	0.000383179998689	0.00132229539314
i	0.0411199356856	0.461008297446	0.487795905098	0.00766845453626	0.00119647560231	0.000492483114663	0.00071843071838
o	0.0153070785619	0.439084402482	0.354535121699	0.187402624845	0.00141430533077	0.000461277753321	0.00179519425279
f	0.0096335151873	0.200806217494	0.481710597233	0.280749344948	0.0241510877769	0.00096772708444	0.00198150993426
a	0.00981510956243	0.108658595831	0.582073405744	0.248754724983	0.0446455099256	0.00114845327815	0.00490419309475
b	0.00954624368748	0.0528001216103	0.624193191915	0.265646858328	0.0402723239752	0.00138012047605	0.00616110553158
b	0.296434555896	0.0246259162034	0.471094352638	0.161867168109	0.0312537316584	0.00155148902535	0.0131727430105
r	0.403190985299	0.0193677474011	0.179091606213	0.35551627137	0.0175172200528	0.00150642997512	0.0238097026702
i	0.14968819285	0.0133399163004	0.0801674147377	0.44501099379	0.0125498815176	0.00219929895837	0.29704426589
k	0.0558859597	0.00472524149013	0.0469510649126	0.20986802793	0.0473343975059	0.00905359498612	0.62618170863
è	0.0261930421333	0.00273048355338	0.0274955556375	0.31693726931	0.0666234098353	0.0232504453287	0.536769782877
i	0.0103838560169	0.00203296596113	0.0125198385125	0.640335023103	0.0377241552784	0.0351068594429	0.261897267626
o	0.00347092417377	0.00072533367371	0.00658466180417	0.801068007701	0.0391612364261	0.0574279581476	0.0915618260087
m	0.00197823582026	0.000586532977903	0.00654049426806	0.5862272259	0.305215622142	0.0609623377159	0.0384894981362
à	0.00147687810742	0.000512843401634	0.00534735595602	0.556283031967	0.374723145047	0.040068405572	0.0215883413787
s	0.00471685820314	0.000233146606211	0.012046885852	0.670834310656	0.154525656016	0.146513371524	0.0111298029929
c	0.00579231007495	0.000145049668737	0.0145733376507	0.413950776885	0.130595535339	0.201797853841	0.233145160864
i	0.00193196527348	6.17640724123e-05	0.00541390795023	0.167886653295	0.19891373178	0.21731068128	0.408481313621
a	0.000645787265293	3.00320873041e-05	0.00225306298341	0.128222102098	0.217395433927	0.368472680427	0.282980911207
</S>	0.000324976531947	2.66724541521e-05	0.0016734414417	0.157414346049	0.184758571963	0.446906620213	0.208895375603
