 	mi	si	gonfiò	il	dito	</S>
m	0.4687985561	0.020205287	0.51024488	0.000258948275	3.6482775375e-05	0.000455894151
u	0.156711304858	0.01128155141	0.82733586	0.003414563775	0.000118183182042	0.00113860931767
p	0.0523890032507	0.00421293748	0.842976586667	0.0346158465917	0.00521560489401	0.0605900732392
r	0.0261666989569	0.237723781093	0.580915448889	0.0440019233639	0.008718998898	0.102473197746
ì	0.0173152927603	0.315627639174	0.255625293196	0.306910215621	0.039746600566	0.0647750079153
s	0.0111454340281	0.117399827201	0.357347304632	0.41771913654	0.067171871522	0.0292164678118
t	0.136668163009	0.114178427734	0.410767114877	0.172296099847	0.0414704822973	0.124619749111
i	0.17321725677	0.101239183758	0.157237006226	0.343155012949	0.0492739395558	0.17587762637
t	0.0606222720233	0.0350861975327	0.130658716675	0.494610690983	0.171876168185	0.107145975457
o	0.0230730022478	0.0130241165062	0.121871909792	0.508247950328	0.238009679395	0.0957733784857
d	0.00791904866927	0.00448558724407	0.0411185534073	0.428260175776	0.433321016465	0.0848956594952
à	0.00302812344976	0.00162958175469	0.0138795263491	0.168068160925	0.762091938822	0.0513026941651
t	0.00352227189659	0.00169020491156	0.00753041908637	0.115716103642	0.848687179607	0.022853848055
t	0.123761501166	0.00933374847052	0.00609865842879	0.119877614547	0.557015409202	0.183913098352
i	0.161695979542	0.010740183101	0.00273130836393	0.0751642351823	0.489605519067	0.260062776117
l	0.0548651430007	0.0045625992778	0.00104703976898	0.0484607303941	0.720924639689	0.170139815372
o	0.0191335727469	0.00250301865533	0.000487192765327	0.0411291624647	0.606360299896	0.330386718457
</S>	0.00964599799345	0.00125358722177	0.000248151906164	0.0316874172323	0.465934729948	0.491230079229
