 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.939273265	0.04334628345	0.000844706485	0.00033520556	0.000349885405	0.00016328332	0.00073940409	0.00449401595	0.0104539195
s	0.935663531667	0.0488165678167	0.00213192332833	0.00067463252	0.000856469688333	0.000146383853333	0.000357924673333	0.00229061235	0.0090619115
o	0.854618277222	0.127337445939	0.0102135472761	0.000879224706667	0.000864148346111	9.85649477777e-05	0.000169770550444	0.00127259867033	0.0045463611
t	0.801680125741	0.158159833313	0.0239782024254	0.00533023456889	0.00539442773204	0.000475705472593	0.000403719859481	0.00139214271044	0.00318557053333
r	0.87432120858	0.0821440711043	0.0237276691418	0.0066845121563	0.00690768471068	0.000601967779864	0.000478806092827	0.00142866563281	0.00370538234444
a	0.758156686193	0.182726649035	0.0447303780473	0.0034381603521	0.00257716713689	0.000236482805621	0.000183371725942	0.000506617406937	0.00744443504815
ù	0.409969501571	0.524670126345	0.0540477310158	0.00231254439737	0.00110611078696	0.00011243882154	8.44790986473e-05	0.000198483403294	0.00749853104805
d	0.173837178697	0.504552283248	0.248776288672	0.0528106967458	0.0113058570703	0.00471647587018	0.000654577300882	0.000215326535413	0.00313127664802
i	0.0958751416323	0.192730398883	0.530850229557	0.149079495582	0.0213430726901	0.00680369722339	0.00114211853363	0.000223031203138	0.00195277954934
è	0.0327597577634	0.155023429628	0.646130509852	0.144647780527	0.0156458194634	0.00338235874113	0.00123251094454	8.16603623793e-05	0.00109616403645
n	0.0110954281571	0.121558195043	0.629050036617	0.187457658842	0.0291095553878	0.0150291819804	0.00343182521485	0.00014777615746	0.00312038479882
g	0.016934264469	0.043181641381	0.570299712206	0.278112136281	0.0584793117959	0.0229575203268	0.00536629087162	0.000228765879153	0.00444042463294
r	0.33863605149	0.015598527827	0.385629202735	0.190904855427	0.050349683932	0.0125782435923	0.00372511685721	0.000193731229718	0.00238464856098
a	0.432821236508	0.005608885809	0.145543519578	0.243851485142	0.0984016079773	0.0509913116808	0.0166867063857	0.000651035753239	0.00544423417033
m	0.152430883847	0.00270156463633	0.080540086526	0.376438311714	0.238510819326	0.0909729872269	0.0309608654619	0.0151590843177	0.0122853733901
m	0.0595292051823	0.00144065803544	0.056787456842	0.264359549571	0.216725913775	0.0585545903756	0.0209650082873	0.0207258714392	0.300911732463
è	0.0204752206908	0.00122528903515	0.0476525922807	0.24057576219	0.121452668592	0.0749796814252	0.0286635832291	0.0092383285464	0.455736880821
n	0.10799734096	0.00202729811172	0.140420749427	0.31015103073	0.100914116864	0.0842998028084	0.0329375779764	0.0042491382888	0.217002977307
o	0.137143475611	0.00185068843724	0.157130015642	0.252926713577	0.166106849621	0.130369599936	0.0644101562255	0.00742631413627	0.082636250469
p	0.050886781495	0.000997458412413	0.083246802714	0.292849084526	0.24931795654	0.189036996645	0.0830814130752	0.00956970937876	0.041013843823
u	0.0221206713983	0.000795661004138	0.058169813238	0.286827928175	0.27388610218	0.231940798882	0.0972206720251	0.00580278945959	0.023235587941
s	0.0118943316994	0.00114977950138	0.0491234284127	0.241164806058	0.266411510727	0.293556072961	0.118105080675	0.00375690951986	0.0148381212137
s	0.0311041785665	0.00141550146713	0.0475707958042	0.211238933686	0.335905346909	0.24964187432	0.110484003558	0.00315945853995	0.00947994897123
è	0.0330268578422	0.000973708632377	0.0186628015347	0.0926454033953	0.298650912636	0.276887308107	0.138458401186	0.114760031513	0.0259345949904
n	0.0181322882674	0.000668995067459	0.0108920884449	0.0737211329651	0.151156097879	0.415205006036	0.141901487062	0.158056661504	0.0302662804968
a	0.0131461690105	0.00084740783582	0.00882645781497	0.071148584655	0.127818114293	0.456203668679	0.224064725687	0.063275214168	0.0346696643323
p	0.00863753092483	0.00095259421194	0.0129326509383	0.083982133885	0.141070016431	0.423388866226	0.269382941896	0.0249200576893	0.0347331837774
o	0.00713191980661	0.00115637280398	0.0145023389794	0.0863035569617	0.139289212144	0.390732565409	0.311479733965	0.0133938053631	0.0360104949258
è	0.0023853374122	0.000874226013327	0.0057470630398	0.0349349839872	0.0812787063813	0.37188137847	0.418191787988	0.039983237621	0.0447232809753
t	0.00396444244907	0.00276070288311	0.0158929670599	0.0859830006624	0.0953929677938	0.381877366157	0.343825295996	0.0461155486403	0.0241877204451
a	0.00449066281756	0.0040674993277	0.01978428992	0.101570806521	0.0960595932646	0.301750125386	0.373475321999	0.0229973693134	0.0758043156017
d	0.0136070192737	0.00494788584257	0.0495722108733	0.0628866904737	0.0674467017549	0.239334745129	0.451362580666	0.0152074419378	0.0956347147006
i	0.016647291095	0.00481826521419	0.0591809848578	0.0496182829246	0.055692655085	0.217003138376	0.449743706889	0.0163850444793	0.1309106944
k	0.0108846417021	0.0024818410714	0.0354807528526	0.0417584150749	0.041562676195	0.208475249459	0.49862305563	0.0177890460264	0.1429443588
ò	0.00897408178837	0.00144685869047	0.0272389211575	0.038320344345	0.0336306907583	0.174957986486	0.38126346521	0.249347341209	0.0848202902667
m	0.00303464683379	0.000592756690157	0.00997480145917	0.0153680676683	0.0181982562794	0.132375898829	0.191704271737	0.361673695403	0.267077596756
m	0.0010425912548	0.000310979793386	0.00427811397639	0.00882599778943	0.0261475910931	0.18579154961	0.187242010579	0.226653876801	0.359707272252
a	0.000348338591867	0.000126807848462	0.00150228009446	0.00413249256981	0.022282263631	0.16205757387	0.242325450193	0.177380360267	0.389844394084
</S>	0.000174559616033	7.2482995231e-05	0.00077020426573	0.00216332874491	0.0117032842155	0.106228177935	0.239219470097	0.138659637133	0.501008827042
