 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.677149445	0.10730342935	0.00272067246	0.00534342063	0.000689137855	0.0057363811	0.18138167065	0.019675776
n	0.4760922658	0.17367426645	0.0371720129533	0.0219323855433	0.003178552735	0.0046263971	0.0682586553167	0.215065431
è	0.1597876776	0.446924785483	0.0525781643178	0.0283362615144	0.004479668245	0.00327827275	0.0300593754227	0.2745557954
r	0.0712177484	0.610789301828	0.112714111439	0.0758500291715	0.0260847857483	0.0011497248	0.0100546913047	0.09213961988
k	0.0565599104667	0.605217893943	0.154546467146	0.11152913839	0.0368858479161	0.000433431376833	0.0033864035153	0.03144094014
e	0.0338991123972	0.464440427014	0.184595319049	0.25810581813	0.0444022786387	0.00131827523578	0.0011369280465	0.0121018887467
s	0.0121724535741	0.254420551371	0.308760339683	0.34175723271	0.0753938795462	0.00162257762126	0.000407555051833	0.00546545211557
e	0.0049673883447	0.184956915524	0.389423959894	0.295240404237	0.121286936515	0.00118945258309	0.000171283061944	0.00276370427186
s	0.00171504448723	0.0656322312413	0.440832206631	0.310450008079	0.159387888838	0.00134782809436	0.00416325400331	0.016471607324
e	0.000718195854743	0.0261858325138	0.46798106221	0.282101856026	0.192556402946	0.00353264326479	0.00574564696777	0.0211784354413
s	0.000377637423581	0.0107121123713	0.40557615407	0.283233785342	0.246266117649	0.0043871107216	0.00551402428926	0.0439330914804
e	0.000246213656527	0.00503517022377	0.357302221357	0.273903555114	0.296006329216	0.00903153687387	0.00646364756309	0.0520113383935
t	0.000206065645509	0.00319463947459	0.300068837119	0.278033711705	0.369139229739	0.0105968943246	0.00449416015436	0.0342664626978
t	0.0236549766585	0.0056676785582	0.215142142373	0.351586727235	0.364736369913	0.0041827127082	0.00270377256145	0.0323256042326
à	0.0314803581978	0.00597407394883	0.164712749458	0.373770959078	0.338549319971	0.0468734738027	0.00591718153048	0.0327218840775
s	0.0109349721109	0.00212459316571	0.102213787486	0.437475746359	0.34021294999	0.0628962946009	0.00774589451016	0.0363957566925
t	0.0688364161036	0.0011282015219	0.0585203214953	0.431836908786	0.310997119997	0.0320601165336	0.00956683783672	0.0870540462308
e	0.0877493263279	0.000664941124033	0.0324642524984	0.248618882929	0.272009906666	0.172141730511	0.0308673972789	0.15548352541
a	0.0292867781094	0.000223581432378	0.0163280928328	0.12046068031	0.179380573555	0.36286494017	0.067341639093	0.224113661803
n	0.00977366698222	0.00620696896509	0.0159861016109	0.0686362381033	0.192446879185	0.28232248639	0.0772540796977	0.347373520601
k	0.00655256856641	0.067057599655	0.0347594822036	0.0659348627011	0.369159319728	0.103910091963	0.0629617322326	0.289664303534
ò	0.00551786802214	0.0812100460963	0.0316133499979	0.048037064867	0.318075713409	0.109695357488	0.273757293078	0.132093282845
r	0.00194980795405	0.0277020684101	0.0175389139293	0.112912147589	0.236679624636	0.152011189163	0.337963813359	0.113242439282
a	0.000769415998017	0.0098721617417	0.0147022069764	0.137983573863	0.225640273879	0.133215676388	0.21296051012	0.264856186427
m	0.000315745174659	0.00329782711043	0.00689773529213	0.050670308921	0.0940525882597	0.185251802129	0.29735916004	0.362154805476
a	0.000105390899423	0.00109998309905	0.00238927599071	0.017723790887	0.0322921887532	0.180415855376	0.469049053347	0.296924458492
r	5.16746150243e-05	0.00826689267039	0.0152294689236	0.0267430185757	0.129130824284	0.0827853244587	0.428756159449	0.309036666164
è	8.52879476748e-05	0.0106563508895	0.0194997657122	0.0296963201879	0.161186379791	0.0388969641529	0.492675094816	0.247303838721
o	8.01336677849e-05	0.0035537764255	0.0065769755084	0.00998577617863	0.0543104784937	0.042385781051	0.538432951605	0.34467409624
</S>	4.01868717324e-05	0.00177852040725	0.0033987425542	0.00511254126931	0.0279785095469	0.0547339030255	0.366389255803	0.54056829812
