 	avete	cucinato	le	verdure	</S>
m	0.5038648915	0.00455008715	0.0043530598	0.0005674731048	0.4866644985
a	0.764620267167	0.0483589857167	0.0168500846	0.0002140436548	0.169956623167
r	0.532930034056	0.115699661906	0.1504674802	0.00207952646827	0.198823279056
è	0.225267279685	0.380440430635	0.188866222733	0.00269191462042	0.202734149152
t	0.117021049895	0.738160816878	0.0755164335777	0.00113035233781	0.068171376264
s	0.357080206632	0.588147102293	0.0307289820592	0.000600696238937	0.023443023768
a	0.459099733877	0.329226937431	0.20099342822	0.000497211885979	0.0101826465893
t	0.179459687526	0.272892929144	0.53388454274	0.00240525477533	0.0113575122631
o	0.062961131742	0.189017083048	0.72708644758	0.00369130205844	0.017243973421
t	0.0237921474427	0.117451183016	0.761739149193	0.0726705316861	0.024346963807
a	0.0085865978429	0.0519028243387	0.813643063064	0.0992346482287	0.0266328559357
l	0.0035253823843	0.0288727097796	0.893589467688	0.0566754037429	0.0173370161786
à	0.0019682278981	0.0124201258085	0.628348629896	0.249038527914	0.10822445426
c	0.00143514020617	0.00416487063717	0.251298729299	0.605517665971	0.137583538753
h	0.00048055574139	0.00206316223139	0.228416721766	0.714583878657	0.0544556249177
a	0.00016488379483	0.00136652129613	0.244045850589	0.688666039552	0.0657566929726
n	6.39941027767e-05	0.0168623431177	0.24508840353	0.667124226517	0.0708610609909
a	7.19236935922e-05	0.0228385060059	0.291975151177	0.500478892172	0.18463556033
</S>	0.000102766001796	0.012656953953	0.282881785588	0.384797421086	0.319561100165
