 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.82836728	0.0956042653	0.0093711857	0.0028357151	0.0017572270965	0.0157965564	0.00074176473	0.0016236049	0.00231503635	0.0415873155
a	0.63542746	0.211854641767	0.0243053015667	0.0091128037	0.00490246743217	0.0323845258	0.00157515371	0.00259841186667	0.00158739598333	0.0762517971667
d	0.415103453333	0.277868940589	0.146455134856	0.0418076112333	0.00721928447739	0.0450324059333	0.00151538506	0.00248784712222	0.00106226774778	0.0614476450356
e	0.211360526444	0.476752506863	0.201304328285	0.0494771597444	0.00530153159246	0.0326531807644	0.000617386747667	0.00122631887164	0.00044217321981	0.0208648881252
r	0.083371136148	0.519719702288	0.264104092762	0.109916445915	0.00360443063082	0.0111907391748	0.000220416174889	0.00041617667078	0.00014878479282	0.00730808677107
f	0.0572297840493	0.540175674096	0.262042878254	0.131034192972	0.00281727935361	0.00393107843393	8.33405463963e-05	0.000145700369627	5.094720154e-05	0.00248914283302
ì	0.0423167398898	0.568590878032	0.278266953418	0.0930336986573	0.0132966565945	0.00211611688698	0.000307751562232	8.1055589909e-05	1.94112031133e-05	0.00197074125767
m	0.0762399985033	0.439688492677	0.353852601139	0.0906415472191	0.0331752371982	0.00358383089566	0.000629157187411	0.00036527154997	5.17041487044e-05	0.00177215952456
m	0.114784882834	0.596459364226	0.208973557713	0.0453006304064	0.0287389213327	0.00402316956522	0.000461026521804	0.000429553375223	6.02567160515e-05	0.000768605080187
u	0.065740615628	0.529608891409	0.248333073238	0.0936619638021	0.0458734373776	0.00556142168841	0.000657727746601	0.000170060625641	2.24141675005e-05	0.0103703668267
f	0.0381548848927	0.253274487136	0.319514724413	0.303447264601	0.0654951981259	0.00565538372947	0.0007464573422	8.96413372137e-05	1.01700229002e-05	0.0136118021422
è	0.0288511068976	0.121869229879	0.268687201471	0.507211144867	0.0589304037086	0.00466380827649	0.00346424494073	0.000518131182405	5.88400823667e-05	0.00574590638073
t	0.0143739492325	0.0704949454597	0.317000993824	0.478636271622	0.105550177903	0.00534981039216	0.00465348711358	0.000875964660802	0.000141030250789	0.00292337052424
i	0.00964897721083	0.0526394502866	0.302346821275	0.459996657207	0.142071542634	0.0191343515641	0.0101377261712	0.00125107452027	0.00018841910693	0.00258497743875
p	0.00679565770361	0.0239589528955	0.197641607092	0.615014685736	0.118114155545	0.0228359799547	0.0117654948237	0.00119385300676	0.000141317422643	0.00253831429958
ò	0.00575118605787	0.0122372888252	0.112586032364	0.683492208579	0.104151956515	0.0403451994182	0.0297829120412	0.00784166650225	0.00110738914455	0.00270419548653
r	0.00892024267596	0.0100526911351	0.0749432674547	0.537658499526	0.264394742172	0.0519622984727	0.0371963498471	0.0104321644341	0.00169119656152	0.00274854641884
k	0.061533995892	0.011010452545	0.0559951461516	0.302154109842	0.441670287391	0.0876266881576	0.0267844607824	0.00936548641137	0.00121979723384	0.00263951516295
e	0.072282274104	0.005397970625	0.0215368832839	0.257119146614	0.342288297797	0.153621149386	0.0830522002608	0.0241651221371	0.00371595484461	0.0368209413876
t	0.033020177508	0.00538118481833	0.016203772328	0.403549918871	0.261833804599	0.114009747795	0.0904780102869	0.0240096686457	0.00420680243154	0.0473068640625
e	0.019851869926	0.00542436454944	0.015248374776	0.355875149624	0.223263581533	0.126229007265	0.171472246962	0.0435653741486	0.00640263662718	0.0326673582875
e	0.00665812196077	0.00186736712358	0.00701193710867	0.163653116541	0.105044334178	0.137391049755	0.434359558987	0.0903284213829	0.0227247895424	0.0309613190958
n	0.0105051572157	0.00227675893829	0.0105764535529	0.20706824218	0.072986711726	0.058494886585	0.473246289662	0.102567845461	0.0409490445141	0.0213286476986
a	0.0118136443832	0.00246594379276	0.0134696410843	0.226501307393	0.0617158795753	0.122529634862	0.380494789887	0.117618540154	0.0409470315047	0.0224436242329
s	0.0178918661057	0.00690251817759	0.0281290709281	0.167128045798	0.0790383055251	0.142565300387	0.351422163296	0.141333686718	0.0484260758349	0.017163015511
t	0.146161322702	0.0143595160592	0.033525496776	0.135681575933	0.0939638578417	0.150633052229	0.236735814432	0.130292798906	0.0443666882783	0.0142799036037
u	0.17499265941	0.0108197657063	0.0137018549743	0.0571239986443	0.0490701948472	0.154531919076	0.255437898144	0.148026792969	0.0400848570928	0.0962100455346
d	0.0653193109793	0.00415922285535	0.00683845457377	0.0222772907814	0.0476404045157	0.063575448692	0.285596126048	0.217524984323	0.0865906536976	0.200478088512
i	0.0287676098218	0.00195768818178	0.00492378559126	0.0108019698271	0.0475304834052	0.045277953564	0.274736855349	0.281327314774	0.114916035899	0.189760282837
è	0.00960281248693	0.00067167538535	0.00209957393042	0.00683222314237	0.0173606414451	0.043910836188	0.32353614845	0.291113708258	0.180010169966	0.124862197612
t	0.00871300654664	0.00387572548987	0.00505152864347	0.00934812524746	0.0708402988917	0.0340871717293	0.331559612817	0.230289142753	0.241220803322	0.0650145833373
s	0.0742183688489	0.00629070882996	0.00674699178116	0.00920280808249	0.0894878233306	0.0269211052431	0.253130665939	0.246915720918	0.237080541107	0.0500052385791
i	0.0905499639253	0.00344430370367	0.00303614458872	0.00419705483083	0.0309862346335	0.0191975995144	0.14890697698	0.308382490306	0.281144333702	0.11015487286
j	0.0302238557074	0.00120349641824	0.00118507192457	0.00206587278028	0.0162021393678	0.00936854333813	0.234108582327	0.278986290102	0.270339001234	0.156317130953
a	0.0101135631641	0.000456722304947	0.000575809459523	0.00135147703343	0.0112842102059	0.00593721651271	0.251009980776	0.253317270034	0.262831670411	0.203122080318
m	0.00337313035297	0.000153085934416	0.000223341988508	0.000622244764477	0.00517518571863	0.0063106661709	0.156448163592	0.234288503345	0.26066452347	0.332741166773
è	0.00113545989432	5.15643232287e-05	9.45081231693e-05	0.000328658880492	0.00307743910054	0.00625184681197	0.104393282197	0.183333771115	0.310178971157	0.391154512258
d	0.00039056467754	3.27499329329e-05	9.00967873898e-05	0.000185253875831	0.00256180732785	0.00265169009232	0.0737318300657	0.144483999038	0.523230413719	0.252641600753
i	0.000132924901847	2.6718424411e-05	0.000100441900797	0.00018062613861	0.00242299273262	0.00147067297744	0.0585372123552	0.120244600013	0.56420835124	0.252675453584
k	5.25988421823e-05	6.59531909037e-05	0.000452234368599	0.000339077736203	0.00521028420087	0.00123065603915	0.0660179727851	0.161750421671	0.512060263747	0.252820522528
o	2.52811989941e-05	7.91295911679e-05	0.000574833857866	0.000390619965401	0.00618460357362	0.00118004357305	0.0690570562617	0.185593680557	0.514544044582	0.222370682176
</S>	1.34175843971e-05	4.0260826884e-05	0.000314150481433	0.0002787048427	0.00321673004681	0.000703394876525	0.0436929741308	0.156775810279	0.491607907291	0.303356616088
