 	credo	che	stanno	ancora	svegli	</S>
p	0.936616065	0.0264519334	0.00456887675	0.0151113262	0.004738612497	0.0125131915
i	0.713576188333	0.126006925467	0.0352946635833	0.00809774826667	0.0746851798323	0.0423393035
s	0.374557452778	0.357706921822	0.0605611168611	0.0183337201556	0.108009489944	0.0808313345
t	0.195372939259	0.542208663941	0.0681530899537	0.0208916668419	0.0493542779713	0.124019384833
è	0.10209376042	0.51301756798	0.251326279985	0.00779091780397	0.0180942841804	0.107677196278
o	0.04419517214	0.326638185993	0.320180166662	0.169999010001	0.0878282482601	0.0511592160927
k	0.0354814120467	0.247557978664	0.336688742221	0.236635714334	0.11119453692	0.0324416223642
a	0.0310583590156	0.201385275555	0.601849834074	0.113602305778	0.0388464993933	0.0132576945214
s	0.0172921360052	0.128005557852	0.763565398025	0.0615233082593	0.0160400785511	0.0135734742405
t	0.0350208650017	0.106418565951	0.811733976008	0.0226483498864	0.00823241805137	0.0159458064135
è	0.0363199144206	0.0499262196037	0.581784028669	0.302852647429	0.0171608900515	0.0119562591378
o	0.0122513271975	0.0168820228062	0.21754727189	0.431565912476	0.297724134684	0.0240292927126
n	0.10761276537	0.0158506329204	0.232591136297	0.186263334492	0.387116049228	0.0705660519042
e	0.139483698923	0.0155324603168	0.239370142766	0.393645861831	0.140192664143	0.0717751243014
a	0.0465928446398	0.0052716613156	0.090931547922	0.56516003061	0.208274588114	0.0837692884338
n	0.0170360200788	0.00199577013853	0.037341924974	0.29903652047	0.379302662705	0.265287086145
k	0.187669390693	0.0100075558795	0.122997770991	0.113389810423	0.276504405468	0.289431075382
ò	0.24306079945	0.0124881981652	0.149615876867	0.358909313474	0.113875946389	0.122049901627
r	0.081394425769	0.00539096692707	0.0744532774923	0.595200244491	0.12254508213	0.121016023709
a	0.027512609843	0.00302760210952	0.0494058444041	0.670774798164	0.118470117377	0.130809031236
a	0.00919206239852	0.00101273796204	0.0165573444547	0.548225746055	0.350312832459	0.074699306412
t	0.012620029397	0.00278758604571	0.0099862055649	0.205290108685	0.590194664153	0.179121428137
s	0.254201170466	0.0142086132819	0.0287460895216	0.077224320895	0.374584623384	0.251035192712
ù	0.325191262518	0.0155689380253	0.0306276379339	0.123282758298	0.253049533128	0.252279890904
n	0.108454419539	0.0057719155731	0.012498028838	0.137635569766	0.325948467709	0.409691636968
n	0.0898676928497	0.00500644372437	0.009430334046	0.0688784502553	0.22469828557	0.602118832323
i	0.0837221211066	0.00417201424799	0.00620037166133	0.0683031734184	0.367578424857	0.470023914108
t	0.0284671677255	0.00848782752253	0.00528462586644	0.0524872418061	0.417369915619	0.487903221369
i	0.00996494905783	0.00993117399318	0.00511310069881	0.0341082879354	0.152403514873	0.78847895379
</S>	0.00498941845292	0.00497325772509	0.0027586114644	0.0375047289677	0.0909779809365	0.858795976895
