 	non	so	cosa	stai	scrivendo	</S>
e	0.7478523	0.0681197665	0.00252178055	0.00369278565	0.008028003265	0.1697853656
n	0.538704227	0.132817642167	0.02907004545	0.04498584545	0.00931314293167	0.245109092267
e	0.205704222667	0.402846937389	0.0517296718167	0.0595747804833	0.00969388090722	0.270450547956
t	0.090777977839	0.579492535796	0.124621877272	0.0884621434944	0.0201140368991	0.0965314485187
s	0.0315801727963	0.605743635265	0.158429112424	0.0978656581648	0.0236501415997	0.0827312781729
è	0.0138875738321	0.546025191755	0.188541404141	0.0991377763883	0.0118923201666	0.140515762724
r	0.00891695074403	0.519971910585	0.203149760047	0.140906262129	0.0118804890555	0.115174678441
o	0.00868153304801	0.437832325862	0.294904385349	0.19861345071	0.0107741163518	0.0491942170137
e	0.00668138793934	0.156734508621	0.503046225116	0.288672606903	0.0162485297839	0.0286167158379
s	0.00239186780311	0.0540442953737	0.425835041705	0.475119518968	0.025333002928	0.0172762481126
ù	0.000898302581037	0.0198166578912	0.217467783902	0.707528722989	0.0347687156427	0.0195198030375
t	0.00105206997368	0.0201338838971	0.157509004634	0.739162707663	0.0658047792142	0.0163375512458
i	0.00206348322456	0.0200791353574	0.117685770545	0.681657335888	0.126890836405	0.0516234596486
s	0.00172530975819	0.00951653017747	0.0608725271817	0.687817845296	0.172662745468	0.0674050348829
t	0.00674260773606	0.00677602755916	0.0516643837272	0.552526168432	0.203109348489	0.179181436628
e	0.00835709618619	0.00306412162511	0.0312638750124	0.266271559344	0.38052288283	0.310520445543
g	0.00279938431623	0.00116592058043	0.0139808354408	0.125521579648	0.60793190761	0.248600355181
r	0.00184453875208	0.00661612862681	0.0124700644803	0.223140236549	0.55269463587	0.203234381727
à	0.0132354462507	0.00829265323227	0.0084793716141	0.223191182183	0.565649811957	0.181151537242
f	0.0163167762336	0.00544609776742	0.0047682406587	0.108244224061	0.737959487319	0.127265205747
i	0.0056370976452	0.00449394503114	0.0035307285689	0.068932891587	0.570188849106	0.347216531916
</S>	0.0028419709486	0.00224833517857	0.00177392780845	0.0359219311435	0.369998879553	0.587215000958
