 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.60067736	0.2562203125	0.02159768985	0.001589659593	0.0018398118	0.000257228317	0.0296788178	0.00801827465	0.03640289911	0.020113715858	0.01390116542	0.0002280504404	0.001629110428	0.0078459088
n	0.3488474826	0.2625105935	0.307353443283	0.0106552403643	0.00985452426667	0.00144231359033	0.0110506159667	0.00398236798333	0.0126673785433	0.00691988389133	0.00471559555667	0.000157922807067	0.000613509081333	0.0192291474667
ì	0.117369121083	0.3275200405	0.474775694428	0.0268721374548	0.0124645979222	0.00241550106344	0.00436336955957	0.00227338703311	0.00469362990527	0.00249658308111	0.00164104092942	0.000134548653789	0.000272333498234	0.0227080757222
c	0.0396643677443	0.487144180167	0.261811024809	0.0472798058183	0.0711122974741	0.0145462710545	0.0195708485905	0.0231101037164	0.0171784982593	0.00730188644437	0.00307144725034	9.6856269363e-05	0.000310666003868	0.00780176851407
h	0.0153987133481	0.638308273389	0.106617224136	0.0399335478094	0.090257028758	0.0179757954658	0.024632952206	0.0300450140703	0.0213383735423	0.00890056459792	0.00354737600179	8.3797931028e-05	0.000323379659505	0.00263793092902
e	0.00686492748603	0.746671657796	0.118991750579	0.0399842364731	0.0428811108527	0.0112897826029	0.00874804587787	0.0117301477549	0.00729888573663	0.00304072551577	0.00119798753794	2.8507147383e-05	0.000107821514267	0.00116438092734
t	0.00259613544868	0.498447262599	0.369152213526	0.056108893491	0.0455786692842	0.011990278201	0.00360241654596	0.00601591398497	0.00345737501221	0.00150859447192	0.00059690706498	0.000142242524928	7.9181197639e-05	0.00072385049578
o	0.00112301910889	0.216777422866	0.664090771175	0.0479892511637	0.0528477490947	0.008873126067	0.00161307103532	0.00269793646166	0.0020469419474	0.000949525997307	0.000384875558993	0.000180113913876	6.9701340823e-05	0.000356423188593
r	0.000396481900963	0.083070245622	0.581196887058	0.249738003721	0.0443289630316	0.036232735689	0.00081875352844	0.00133427039389	0.000921351459133	0.000622488249102	0.000217868473664	0.000689484596859	4.61632038843e-05	0.000386271766198
ì	0.000138962959254	0.032930467624	0.289049712353	0.329304694574	0.247167085677	0.089083308563	0.00232758229281	0.0037225790713	0.00337110701971	0.00100734139303	0.000520690307888	0.000953405298953	4.44483986281e-05	0.000378582578733
s	0.00219066149002	0.0293480512913	0.205890280784	0.180658991525	0.479831871892	0.0871597161877	0.00296584473094	0.00446891691377	0.00486693400657	0.00109377859768	0.000781961555963	0.000513606246318	5.22079162094e-05	0.000177147384244
o	0.00288010534467	0.0282108823071	0.162741089261	0.127167903842	0.548447437297	0.0781897053959	0.011789332877	0.0281184781946	0.00845631233552	0.00219944366589	0.00111845613865	0.000357429305439	5.29872174031e-05	0.000270417442748
