 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.55799922	0.1061873765	0.008017567538	0.0028676977095	0.0108843048456	0.00743655323585	0.034581783625	0.239465521979	0.03255997211
ò	0.82918922	0.0510456451667	0.00974649020467	0.00163213414283	0.00363458777663	0.00247995388229	0.011534966364	0.0798243222121	0.0109126570767
t	0.82354414	0.128676223722	0.0103492207482	0.00122050036294	0.00123641897188	0.00083078563953	0.00385100197707	0.0266123336271	0.00367936896123
t	0.542944713333	0.428981501241	0.00540307536273	0.00476436743631	0.00365759843929	0.00138785207884	0.00136258562576	0.00921403423237	0.00228426268941
e	0.257326921111	0.71789991708	0.00658508122091	0.00620219484544	0.00446806464976	0.00157518009361	0.000534807719587	0.00341207012472	0.00199575217647
è	0.130260833704	0.615318329027	0.233326157074	0.0167343619818	0.00152655396425	0.000536094296203	0.000180747978162	0.00113790545778	0.000979008672157
s	0.047973038068	0.600192866342	0.307684272358	0.0202302403139	0.0206809442324	0.0023310037964	6.17919264207e-05	0.000381334914863	0.000464506688052
t	0.253297379523	0.565834222114	0.132356077453	0.010371321758	0.0271883593841	0.00315270131547	2.54564702069e-05	0.000131744835621	0.00764272229335
a	0.320497480341	0.424459290705	0.201428839151	0.0263269102527	0.011406060768	0.00217169848849	3.36451217356e-05	4.74364486737e-05	0.0136286457644
s	0.109584678047	0.620445063568	0.20214779205	0.0291768418509	0.019524442256	0.00880942516283	4.97574362452e-05	0.000129347099025	0.0101326525881
e	0.0417550531157	0.581100537856	0.260432063017	0.068068714717	0.0270994374187	0.0126060979209	0.000281532097748	0.000175732416342	0.0084808068627
o	0.0165793563886	0.271387262619	0.516922064339	0.157072271572	0.0199098234729	0.00753604970697	0.000575266032583	0.000173347988781	0.0098445246209
G	0.0163525544795	0.125888070873	0.477458721446	0.174185263857	0.0237306981576	0.00625415643566	0.00831655379419	0.15910827708	0.00870567007363
i	0.0163654578865	0.078955328291	0.439561697149	0.180901324619	0.0327071593859	0.00972099847855	0.0121199135981	0.21234894306	0.0173191722245
u	0.00559141048717	0.0338779228637	0.49564137905	0.32357949154	0.029208031462	0.0100964388262	0.0083940025327	0.07161397072	0.0219973674082
v	0.0132417849607	0.0160388673879	0.40929586635	0.440581623847	0.0245531034873	0.00735443950873	0.0178506571776	0.0505049425733	0.0205787518027
à	0.015757098998	0.0087817317293	0.284979594117	0.558117567949	0.0352750488291	0.0186702537362	0.0183973135592	0.0430130612934	0.0170083458342
n	0.00530530713379	0.00334852987643	0.131306097572	0.452683807983	0.32058133061	0.0597566745787	0.0065998073664	0.0144106599401	0.00600777924473
n	0.0305029791679	0.0137380743255	0.049101015724	0.206629841328	0.480760143537	0.19998431486	0.00463079663547	0.00548633125337	0.00916650414824
i	0.0388507351732	0.0169799900752	0.0279366422413	0.200825330443	0.373885664512	0.314497768287	0.00947351437849	0.00336405255112	0.0141862967161
t	0.013252681325	0.0067334147584	0.0168063194471	0.147364549614	0.460419838171	0.333131112762	0.00893220467616	0.00220106311704	0.0111588049054
i	0.00472639037167	0.0036841356528	0.00862296118237	0.0738800526713	0.496709022724	0.350515180921	0.0370536751087	0.00973437970568	0.0150742149685
n	0.00169056338056	0.00326513685093	0.00571197296079	0.0489753965571	0.468021750908	0.39841753364	0.0463903046762	0.0121149178452	0.0154123988895
A	0.000671127272997	0.00267927988931	0.0026563326536	0.0710921311857	0.472652026969	0.41906066788	0.0196294631987	0.00451367692507	0.00704524146317
n	0.000235412882476	0.00108833917877	0.00149901972453	0.0781977885619	0.594472132323	0.306843372627	0.0123593755329	0.00217467379502	0.00312987896772
n	0.0144322274162	0.0172714650029	0.00333235298151	0.050648799354	0.558510604108	0.329313090876	0.016140732311	0.00626337871834	0.00408734120257
a	0.0191530706918	0.022492528075	0.00452565062717	0.0530746894513	0.369285848036	0.469724476959	0.0385278117703	0.0110799782394	0.0121359040675
ì	0.00638458628494	0.00751885811767	0.00221119304239	0.0430738954838	0.400906816012	0.463089495653	0.0549213922568	0.0082256316798	0.0136680680225
s	0.00214177551626	0.00325845862456	0.000885188750797	0.0284596395613	0.566825672004	0.350158401884	0.0381751837856	0.00374068424327	0.00635496625417
