 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.59047309	0.0586405985	0.00584261717	0.0027674690157	0.00204838604549	0.0031609311362	0.0347588496814	0.302308072986
ò	0.829854396667	0.0446141851667	0.01046694817	0.000932648829033	0.000687470740327	0.00105585201353	0.0115863726556	0.100802121835
t	0.868568598889	0.0808099550556	0.0120265724133	0.000477838836344	0.000255200124942	0.000374286140177	0.00386361147833	0.0336239584117
t	0.655910706296	0.255469215019	0.0117517241611	0.0155189780254	0.00449480055831	0.0202420004051	0.0105979347783	0.0260146557549
i	0.339286348765	0.552604921673	0.018345212387	0.0204719373851	0.0058921549791	0.0268453131182	0.0128413063765	0.023712811285
ì	0.158578762688	0.656476790558	0.154324012796	0.00707111938837	0.00201326226603	0.0089532798276	0.00428068356858	0.00830210386167
r	0.0565012436627	0.529380443519	0.196125184599	0.199114340679	0.00840821690201	0.00594805408087	0.00159584013224	0.00292668661189
t	0.197588297554	0.341734854506	0.1063610052	0.274116226893	0.0164748049673	0.00518421552696	0.000737590097413	0.0578029961286
e	0.242492433708	0.228783221502	0.3055887784	0.127028610964	0.0124161174224	0.00199374257565	0.000283477061138	0.0814135787095
o	0.0809094201193	0.167269542501	0.632733316133	0.0791302276547	0.0061770632408	0.00074775885855	9.69227198793e-05	0.0329357217365
G	0.0751222343998	0.219173382834	0.629594785378	0.0518160595516	0.0035171248136	0.00643855371952	9.45316141264e-05	0.0142433150788
i	0.0732357711899	0.234622510945	0.624267508459	0.0447839071839	0.00292928810453	0.00831540060317	9.50771272088e-05	0.0117505426929
o	0.0244859327433	0.102766735648	0.741754069486	0.107340478061	0.0117273854682	0.00324689286439	8.40893349029e-05	0.00859440269763
v	0.0129838875378	0.055635739216	0.791266389829	0.118899178354	0.0136234156561	0.00372241542146	0.000170285058301	0.00369865646588
à	0.0091288257596	0.036963379872	0.84697127661	0.0876006617847	0.012785237052	0.00412644687382	0.000325709939434	0.00209843628863
n	0.00310350796687	0.0150180096707	0.564555653203	0.362927040595	0.0291393053507	0.0189104578579	0.00509285192314	0.00125314803288
n	0.0126893851223	0.00803273180357	0.199518314401	0.642790700198	0.0844287217836	0.0253755814193	0.00725559450771	0.0199089649143
i	0.0158302755784	0.00581234076786	0.111253820467	0.595578233399	0.187434797261	0.0415808319398	0.00585439470257	0.0366553069714
e	0.0052812537907	0.00263605102262	0.0817695848223	0.518143124466	0.304773055754	0.0528135629799	0.0109516755675	0.0236317084905
A	0.00176094131473	0.00196450874087	0.0563308996074	0.564572708155	0.291922288585	0.05041797166	0.0221890968558	0.0108415906635
n	0.00059235683651	0.00145756581696	0.0412548934025	0.717596569385	0.161640780528	0.0447635330533	0.0268376392853	0.00585663984117
n	0.00224907718617	0.00596396437565	0.0171091070008	0.663564379795	0.191822637843	0.0560379268511	0.0380984574284	0.0251544305671
a	0.00279704112019	0.00739324882522	0.0097751191336	0.353509378598	0.252351162614	0.228942765617	0.0835696508095	0.061661620189
g	0.000993898844863	0.00259753068841	0.00515044053453	0.299123654866	0.287775834205	0.258266490872	0.0939701096032	0.052122048963
i	0.000392810390421	0.00103175345614	0.00248130480151	0.271404988955	0.298953211402	0.267452265957	0.108322672534	0.0499609818877
à	0.000131739759324	0.000450946707047	0.0015287009705	0.107513016985	0.177547019467	0.297336081986	0.360284350845	0.0552081132959
ì	4.39669001313e-05	0.000252384020682	0.0007553718035	0.0680709756617	0.0987027488223	0.198434197329	0.600556223615	0.0331841177653
c	1.53277709838e-05	0.000213238776894	0.0194016383112	0.206349701887	0.148154966274	0.180596795776	0.426094666205	0.0191736695884
h	6.24823956127e-06	0.000145660148965	0.0254276959737	0.238940890629	0.280765262091	0.185205635259	0.227550860402	0.0419577761961
e	2.74704223709e-06	9.93940063217e-05	0.0086058999279	0.0867657892763	0.237393812364	0.182581745086	0.392043620134	0.092507018732
p	6.0490221957e-06	0.000132643415441	0.00297836466707	0.0365373061588	0.104942369121	0.120974901695	0.658966073378	0.0754623106773
l	0.0070447171114	0.0119144087918	0.00342328018012	0.0240169737196	0.0742176873737	0.107475207232	0.597072624459	0.174835111326
ò	0.00939856836547	0.0157628617823	0.00359034914671	0.0124397007869	0.0396644934366	0.0910397930773	0.525009041486	0.303095180442
s	0.00314550738952	0.00526493767777	0.0012182001337	0.0048053699093	0.0165631101242	0.0352917773591	0.730179303829	0.203531788814
o	0.00104893051177	0.00177745238259	0.000605698909367	0.00256074927977	0.00983254380807	0.030281201453	0.78436732461	0.169526118271
n	0.000350106880983	0.000642695712197	0.000402769982122	0.00326458363659	0.00712845036936	0.031973127151	0.80312217487	0.15311612949
t	0.00117097206149	0.00787729023073	0.00125851627304	0.00516873504553	0.00982217545645	0.0385520440503	0.717950514957	0.21819981323
a	0.0014451042326	0.0102624128092	0.00156500451435	0.00375100144184	0.00810469801882	0.0377718510168	0.515040971652	0.42205899441
</S>	0.00072344068445	0.0051362045031	0.000816444692175	0.00195855811092	0.00442907180941	0.0257232425084	0.474983800826	0.486229247205
