 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.934204375	0.00406933335	0.0018774529255	0.00049421177	0.00031521043	0.0014085385445	0.00078253406525	0.003934517301	0.0012117719059	0.0004591439967	0.0016656131902	0.0001597795765	0.000118084345	6.35725985e-05	9.597901225e-05	0.000686479226	0.04845345157
ì	0.861938828333	0.11463588155	0.00164563545883	0.00104052812333	0.000187690833333	0.0005167242045	0.000266384539083	0.00132096534967	0.000406785457033	0.000154326016433	0.0005569730164	6.12362701667e-05	6.56932946667e-05	2.74061548333e-05	3.82799989167e-05	0.000274759206	0.0168619094033
m	0.824629146111	0.163086889517	0.00320943785294	0.00124705274111	0.000161907464444	0.000217811812833	9.4298686161e-05	0.00044859799109	0.000137995736254	5.2215793213e-05	0.000187085766732	2.23386906902e-05	2.70877255556e-05	1.24310637744e-05	1.60100129722e-05	0.000128138426987	0.00632152342937
b	0.907901608704	0.085416087839	0.00336600428431	0.000611300347037	8.24629424813e-05	7.89263767777e-05	3.3583768687e-05	0.000150194435897	4.6490981828e-05	1.8783435073e-05	6.2922343943e-05	1.03619808647e-05	1.78118755185e-05	1.34470544215e-05	3.42503509907e-05	4.3957013049e-05	0.0021117604004
e	0.617595554368	0.33121059828	0.0478532270948	0.00207635854901	0.000280283198494	5.75334700926e-05	1.55701615623e-05	5.25371959657e-05	1.60535371227e-05	7.708868611e-06	2.15532990223e-05	6.4502549349e-06	1.46917453395e-05	1.38220970538e-05	4.01474531102e-05	1.5875976953e-05	0.000722014302467
r	0.314465466256	0.607455966093	0.0739459700316	0.00328320761634	0.000463528666165	5.01885348309e-05	1.09017593541e-05	1.96148205652e-05	5.5040012209e-06	3.19862802367e-06	7.25824016543e-06	2.7260925583e-06	6.38285561317e-06	4.8696258146e-06	1.55643786501e-05	5.319953018e-06	0.000254319353612
i	0.218230686085	0.686555622031	0.0817977343439	0.0115248899721	0.00106391125539	0.000187004933077	1.15599359514e-05	2.52931597651e-05	2.5024449403e-06	1.79202987456e-06	2.57109720181e-06	1.7069609861e-06	4.20262820439e-06	2.32774805487e-06	7.6606284167e-06	2.865547903e-06	0.000577659330661
d	0.115531882695	0.695185787344	0.117810928115	0.0641137389907	0.00522295931846	0.000462494977692	0.000136099263984	4.06814235884e-05	9.73274354677e-06	4.47917395915e-05	6.30174446394e-06	0.000190730543862	0.000472958389401	2.22738649183e-05	5.99307335056e-05	2.745788201e-06	0.000685949351954
e	0.078247249565	0.508163609115	0.272376879372	0.123941622997	0.0130547907728	0.00175431229256	0.000232889171328	0.000185014809529	1.50413008489e-05	6.02529788638e-05	7.82521905465e-06	0.000254441172421	0.000629571423667	2.92775735394e-05	7.75841024685e-05	2.50926883367e-06	0.000967124759051
c	0.320473661855	0.285899181705	0.279418923024	0.0981031883323	0.0117779118576	0.00243005329752	0.000143377956109	0.000273946159843	1.23206759496e-05	2.27338699546e-05	4.12674971822e-06	9.5828114607e-05	0.000225353472422	1.33680684131e-05	2.76418615562e-05	6.88819087789e-06	0.00107153492735
i	0.400744869185	0.188287015902	0.184997614241	0.183222440111	0.0105241605525	0.00924896896584	0.000179006157703	0.00103815560995	8.21632446499e-05	4.96051013182e-05	3.30825367061e-05	0.000283310370869	0.000492293428141	0.000200146206138	0.000140984856619	8.49514179593e-05	0.0203912589168
d	0.170937938295	0.163923058634	0.251206161414	0.32908321337	0.0228510008508	0.0130283573219	0.00110306859923	0.00148627664665	0.000254156444883	0.000639718590439	0.000138085688902	0.00343257369029	0.0131534071094	0.000620253282046	0.00119657521887	0.00011779708932	0.0268283730966
è	0.092323824145	0.115838324545	0.326635233805	0.276434301123	0.10566172795	0.0258659284406	0.00643254679974	0.00494209679222	0.000827806981628	0.000948309820146	0.000192636126301	0.00426448776343	0.0169933007115	0.000576923338682	0.00145406021129	6.11112097733e-05	0.0205474121565
s	0.0348037207617	0.057952397915	0.287556487935	0.363744223708	0.171449435983	0.0366586781469	0.0125723915999	0.00638575686407	0.00139090912721	0.000747815396715	0.000259826385434	0.00149609142114	0.00569733009817	0.000210969608561	0.000526723981097	3.14820983244e-05	0.0185157974522
s	0.207936028254	0.025204903705	0.263374615978	0.350374440903	0.108833376428	0.0207857578623	0.0095077801133	0.00270253254136	0.00099248429307	0.000534943588905	0.000233281697145	0.000551119272713	0.00191259318106	8.21599198537e-05	0.000187621750699	1.24081873081e-05	0.00677398505073
a	0.261815342208	0.0140240914017	0.269191238659	0.293814883301	0.118058616576	0.0256460864341	0.00455658128443	0.00298397440045	0.000462018048357	0.000223616071302	8.9235022715e-05	0.000197173482238	0.00065839351602	4.09565149512e-05	8.1336093233e-05	1.20992885694e-05	0.00814435618358
m	0.297558846859	0.0107133729672	0.143026112553	0.372430817767	0.125726320525	0.033174190478	0.00308692907814	0.00381048820015	0.000374284716119	0.000184807232101	7.1559485905e-05	0.000492195553079	0.00071320606534	0.000117524947317	7.15552027443e-05	2.52664218565e-05	0.00842249326119
o	0.309524941536	0.0112028776557	0.130823247184	0.319998319256	0.0944207485083	0.039065089826	0.00263115754271	0.00804727590005	0.000906809938706	0.0002779576007	0.000136582191968	0.000688801231026	0.000928806688447	0.000214723389106	0.000128608790915	9.66843362855e-05	0.0809073479537
n	0.113662471095	0.0096915325519	0.348952169061	0.235174636419	0.133224742836	0.0370999262753	0.00433266081424	0.00927871013335	0.00116360459957	0.0005460760669	0.000170627150656	0.000478824503675	0.000876250629482	0.000187886806369	0.000227229340305	0.000107740652029	0.104824920985
a	0.0491486964983	0.00683141108397	0.34487651082	0.28109098214	0.203084604279	0.0500034084251	0.0164376487047	0.00759027021112	0.00164744781986	0.0010281773223	0.000317320373552	0.000514549131225	0.000789052643161	0.000136805672123	0.000208381810102	0.000100022773943	0.0361947412617
p	0.0232065026328	0.00623709326132	0.21630286474	0.35638635738	0.289113448093	0.0567871831417	0.0244877039016	0.00728747507037	0.00226712800662	0.00181307660743	0.000468090234517	0.000844446960408	0.000967630514387	0.000128652547374	0.000171917186701	9.8696753981e-05	0.0134317555206
à	0.0135746882569	0.00578054408377	0.17376830358	0.23346088246	0.326396739364	0.119371434714	0.0716775369672	0.0207996233568	0.0117028856355	0.00830093596914	0.00257036826484	0.00196621035347	0.00165109117146	0.000312066759125	0.000732038882234	0.000161244117327	0.00777341167353
m	0.0116228881316	0.00238902362459	0.140385143193	0.165944067487	0.272063963121	0.170283991571	0.107105703656	0.0324377087856	0.0318013068785	0.0239843056564	0.0150725160883	0.00698909531782	0.00467502905715	0.00222913783971	0.00280369632741	0.00128428482911	0.00892814622451
e	0.0109879958939	0.00127257290153	0.128282621231	0.169490682496	0.290314694374	0.14525468719	0.128056435885	0.0233269449285	0.0303976809595	0.0249359691188	0.0175315339294	0.00773566983927	0.00498325450238	0.00266553776857	0.00296660029914	0.00158134991637	0.0102157744082
s	0.0172740448146	0.00315221556051	0.057372430577	0.137387720832	0.431242164791	0.10745356873	0.176603085295	0.0137381896428	0.0152068896532	0.0178403712729	0.00694800244313	0.00343874431309	0.00218311625079	0.00096283094819	0.00113579262971	0.000581931020123	0.0074789095194
t	0.194922328272	0.0054571464535	0.0393459225257	0.0984961412773	0.401252078264	0.07074943091	0.136632040432	0.0190485998809	0.0091140005844	0.0140688501243	0.00314549204771	0.00181655971436	0.00127120991693	0.000468485246063	0.00061185915657	0.000219656626708	0.0033802177898
i	0.240548988229	0.00356347374783	0.0195691046952	0.0716206237591	0.284728639421	0.16126543197	0.0942929834773	0.0646124739603	0.0249195622281	0.0143112050748	0.00577629234924	0.00382143654812	0.00422152653898	0.000879875442021	0.000859158625523	0.000528737954236	0.00448051806327
t	0.081879919081	0.00150659597928	0.0132455130851	0.063704410253	0.258707159807	0.22495636399	0.0946636924924	0.101322342987	0.0477010597427	0.0256508136916	0.0121007234497	0.0183279798494	0.0290487621797	0.00387806364734	0.00424781360851	0.000985008184745	0.0180738392544
à	0.0289903173173	0.000788361065093	0.0109927412617	0.048745160751	0.235359666602	0.209324327997	0.157599487497	0.0819224309957	0.0511902912476	0.0551845728972	0.0181592041499	0.0277638269498	0.0365131187266	0.00553570528245	0.00778621353617	0.000992600528248	0.0231520317515
l	0.0108249105294	0.000311139843698	0.00535690522057	0.0512822575837	0.189407338867	0.215010795999	0.208652585832	0.0705848003319	0.0716267404159	0.0724461772991	0.0260347397166	0.0202995813166	0.0159278906089	0.00433151532748	0.00591437021206	0.00108161174275	0.0309066719172
a	0.0047739122678	0.000157177076233	0.00339757801186	0.0499281838612	0.151332626289	0.235168795333	0.271972068611	0.0669573017773	0.071135120472	0.0601141287664	0.0246710179055	0.0130851407722	0.00649732566963	0.00279467508916	0.00262983968402	0.000987932560917	0.0343972136391
s	0.00586325151393	0.000343356637078	0.00176901214229	0.0375578626204	0.17676431543	0.187858341778	0.396247836204	0.0419836772591	0.045074842824	0.0608057645888	0.0149636766352	0.00894429339073	0.00304388072321	0.00131764856639	0.00127942440801	0.000525641530306	0.0156571976797
s	0.122182593838	0.00228835244569	0.00409880848076	0.0365620655401	0.19677032181	0.131891953926	0.328886588735	0.0526059924197	0.0321723492747	0.0478024895296	0.0087531958784	0.00474085597024	0.00166482586774	0.000750843975463	0.000872715236003	0.000388336140102	0.0275677016932
a	0.15669231892	0.00266472322123	0.00430428861692	0.01966339438	0.130843686603	0.168764664642	0.201575062912	0.115685857473	0.0656764457582	0.0512535411765	0.0257379152928	0.0111752753634	0.00572019784925	0.00167916552182	0.001907455912	0.00108827068003	0.0355677235644
s	0.0546048099471	0.00130700394641	0.00416803232897	0.0114452899933	0.0845095648677	0.185122911547	0.172300077637	0.179936519158	0.127426701919	0.0709495203922	0.0418992807643	0.0199448437878	0.0122742316164	0.00358643174061	0.00281474273733	0.00181995776001	0.0258901018548
t	0.229982572649	0.00754901121547	0.00884143910966	0.0118988369978	0.0678253999559	0.143089415849	0.120651494212	0.181453813053	0.102020654973	0.0488794511307	0.0277340177548	0.0139474481959	0.0095566266588	0.00314010129687	0.00205664561244	0.00140097919334	0.0199721442849
i	0.286069124934	0.00922413876382	0.00770340454455	0.00780306870593	0.037123826652	0.116480217283	0.0715474597373	0.199758124351	0.107623565991	0.0494453480436	0.0430158477516	0.016248335332	0.0137669760063	0.00406220538229	0.00462738413748	0.00204356707111	0.0234574504283
s	0.0959247466291	0.00329024291327	0.00425043268952	0.00414262760864	0.023031633884	0.113621069094	0.0559255939124	0.28564087145	0.144822220664	0.0586955326812	0.0568472875839	0.024721888444	0.0280330300021	0.0073455162941	0.00796467704583	0.00429884055704	0.0814438144761
p	0.21742508981	0.0269414069378	0.0178884852298	0.00722542653621	0.0240410099613	0.0896560230313	0.0395093159708	0.27023489715	0.0928852345547	0.0376751835604	0.033407171528	0.0173564400147	0.022612018534	0.0059886681647	0.00580146134861	0.00384301025235	0.0875091552587
i	0.257358353895	0.0346185127623	0.0207683932946	0.00679277212207	0.0182873280538	0.0638371956771	0.0330684543236	0.21834468905	0.107263400518	0.0523471921868	0.0579791945093	0.0211218705382	0.025170631378	0.00586344978823	0.0114382557829	0.00315584698412	0.0625844355196
à	0.0857872011484	0.0115447286091	0.00693170278553	0.00233437051736	0.0109923120846	0.0531198298924	0.0701767964412	0.16231351635	0.127741080173	0.124761809062	0.0776262881698	0.0822047668461	0.0855700917927	0.00966212709608	0.0312769585943	0.00322663006137	0.0547297756065
g	0.0287045424979	0.0042960707417	0.00409995739784	0.00190764070579	0.0134615183615	0.0523098499641	0.105127252147	0.0836956521167	0.124418726724	0.175706286354	0.0913267693899	0.113588495615	0.0986188969309	0.019643072032	0.0361656265314	0.00493200058712	0.0419976689688
g	0.0345916703893	0.0054598592139	0.00592045646595	0.00361666833526	0.0205530497872	0.057901274988	0.192670690716	0.0884649773722	0.127257655575	0.155873420785	0.10100348313	0.0649879186717	0.0434477658603	0.0190656703107	0.0198840288105	0.00600880779571	0.0532926409896
i	0.0364456854393	0.0054033547603	0.00474380193765	0.00312190506342	0.0170940691957	0.046813265996	0.199697139572	0.0989851257907	0.120384295192	0.136898152262	0.16429306771	0.0473018346906	0.0229150848368	0.0120092327369	0.0191772915702	0.00666837519857	0.0580483449965
a	0.012148926772	0.00183137065577	0.00160770209822	0.00109918473947	0.00653306189857	0.0245217576653	0.0874928171907	0.0688510002636	0.110177471731	0.147529277421	0.191449300903	0.12597342323	0.117813647279	0.0187283172456	0.0335955678567	0.00822411459952	0.0424230738655
e	0.0040818986567	0.00293741236526	0.00198182820274	0.00216907677982	0.00646834603286	0.0251120135551	0.0752106003969	0.0508746150879	0.0688838162437	0.150255352474	0.102930532634	0.22315267441	0.207619282426	0.0219510554152	0.0293648409522	0.0111557320665	0.0158509318218
p	0.190770029636	0.0438875972218	0.0230182175676	0.0104550505933	0.0471407698443	0.029490355185	0.0778746834656	0.0388310440293	0.0398111354146	0.100281315158	0.0472506496447	0.170607912337	0.137623111475	0.0137736144151	0.0129058776174	0.0098517208555	0.00642689139727
ì	0.252967923929	0.0552389279093	0.0286100142152	0.0115685113711	0.0591175798814	0.0465088497283	0.106856614489	0.0353064303431	0.0403193261382	0.110136666053	0.0416992993149	0.121237324979	0.0602678911583	0.0094528050817	0.0119422291725	0.00412567325183	0.00464388458909
r	0.0843345032765	0.0184214512131	0.0095672316744	0.00696498929703	0.0239399407938	0.0953342519094	0.12756119983	0.109411646781	0.107940275379	0.140875032018	0.070880071105	0.11404001766	0.0347726345861	0.0160739576939	0.0123494977242	0.00907770955061	0.0184555765297
t	0.0715220723422	0.0263795778124	0.0102632508015	0.00757992196568	0.0148657854979	0.0885142763031	0.0963601729433	0.137245095594	0.120105041793	0.094568925006	0.0744424143683	0.0504256345533	0.014636131962	0.013729573098	0.00590790677473	0.0165716391835	0.156882572177
a	0.0672414154793	0.0290273584708	0.0104699498683	0.00478789983889	0.0099703273493	0.0382698019344	0.0645581269811	0.088501627198	0.0986561305977	0.113040042669	0.142569288789	0.0426225141844	0.0108493128873	0.00702794279933	0.00758093412491	0.0159682067278	0.248859114059
t	0.0227206861583	0.00975327691027	0.00386825559057	0.00418467599663	0.0086616666331	0.0268564181448	0.097185140327	0.0960335443993	0.145861623533	0.172590114223	0.175588484596	0.0408566560615	0.00938281739577	0.00542473836644	0.00734207016497	0.0111253153093	0.162564539686
o	0.0078976605371	0.00354401704342	0.00189260589686	0.00619980649888	0.013769182211	0.0387320217149	0.151319073442	0.1064978748	0.146877784511	0.202213091408	0.131200656532	0.0457213166872	0.00710282289859	0.00440591892215	0.00372533151166	0.0101199771698	0.118780881562
ò	0.00265115051241	0.00139950934263	0.00085856411572	0.00429510497163	0.0104676817703	0.0324123822383	0.111978619481	0.0688905192667	0.0902374195037	0.213718223803	0.105582628844	0.176875545562	0.0641396742995	0.00774038690738	0.0132755485039	0.0086861093566	0.0867909655207
