 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.56458243	0.400987765	0.005916935385	0.0011464618675	0.00267324212	0.00030954037	0.00129050425	0.00013664339	9.941863e-05	0.000154260093	0.0004508950325	0.001957214485	0.00022614004	0.00292734614	0.000709145995	0.00401838581	0.00040300635	0.0120107319
m	0.409952563333	0.562380321667	0.005961794515	0.0012368394725	0.00290754504	0.00036035053	0.00122465291333	0.00011290075	7.25880236667e-05	7.3522882e-05	0.000168303796167	0.000726871178333	0.000125578327333	0.00106431926233	0.000252142840333	0.00149359222067	0.000149528576	0.0117366487987
e	0.322250074444	0.632720620556	0.0183119595583	0.0047011628075	0.0105404533467	0.00214869645	0.00169968596778	0.00023110749	0.000162001334889	6.13750763333e-05	7.20867150557e-05	0.000292573906111	7.86172477777e-05	0.000385895776443	9.19249274443e-05	0.00053182761089	5.29416792e-05	0.00566703923157
s	0.188071248148	0.737164840185	0.0224027044428	0.0210551329358	0.0139563653489	0.00350901948333	0.00189033237926	0.000906247683333	0.00028969865163	0.00482932511878	0.000337267471019	0.000281542482037	8.72351139259e-05	0.000210545892148	0.000137523154481	0.000354826430297	0.0003762194876	0.00413993741052
s	0.135399221716	0.730321813395	0.0196140314043	0.0288870546453	0.025989560683	0.0129068832611	0.00140687814975	0.00765365732778	0.00432999880721	0.0120734453729	0.00688539699034	0.00419008612068	0.00193262541131	0.000440997917383	0.00196140259483	0.000462172243432	0.00288768789587	0.00265711777017
è	0.0556800778053	0.602041771132	0.168605453801	0.0666489962151	0.0369839868943	0.0182886127537	0.00119418168658	0.00947345147593	0.00582961683574	0.0097129035943	0.00877365133778	0.00535766468289	0.00251707518644	0.000458717230128	0.00246667881928	0.000345819192677	0.00336767328122	0.00225372545672
r	0.0221284451684	0.560015290377	0.2679553846	0.0966492720717	0.0223638400314	0.0117693112512	0.000539549805527	0.00359443830531	0.00251737064525	0.0032617451761	0.00295295791259	0.0018065683393	0.000859493736813	0.000158077174876	0.000828503039093	0.000119060150092	0.00112357916911	0.00135714919507
e	0.0107713385595	0.437670992126	0.355124341533	0.118726444024	0.0371967704105	0.0264655170837	0.00340053690851	0.0038266542151	0.00233578994842	0.00122096419337	0.00103652173986	0.000626195977433	0.000362851427604	6.48716401253e-05	0.000282720096898	4.30628065973e-05	0.000375364728975	0.00046904226319
m	0.0673706020232	0.390208946042	0.325778999178	0.120333425675	0.0498880678035	0.0334184720279	0.00461091685284	0.0042190253717	0.00208667959281	0.000748040324457	0.000412742851287	0.000247886091144	0.000194124674868	3.79048533751e-05	0.000100732899499	2.39666880991e-05	0.000127356959697	0.000192073946397
u	0.0862083953764	0.366518924681	0.169113268393	0.238133409558	0.0861305969345	0.041398681676	0.00379202850095	0.00349449689057	0.0032689492076	0.000589702774819	0.000199873806762	0.000128902368715	9.83683506227e-05	3.39207404584e-05	4.11117999663e-05	2.07247103664e-05	4.47895341057e-05	0.000783831252132
