 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.568761695	0.147199825	0.0171264404	0.011349072683	0.0140700593569	0.0023914557463	0.0135660528557	0.00488988549023	0.00259038597047	0.00083120000247	0.0108166667353	0.00426918631788	0.202138057028
ò	0.814636198333	0.072508327	0.0224974447333	0.00512850954967	0.0047093521892	0.000801351085633	0.00452298429463	0.00163033791248	0.000863863295293	0.000277241682393	0.00360586273103	0.0014231366034	0.0673953936821
t	0.787802212778	0.156501764333	0.0241658150111	0.00304178571522	0.00161969801873	0.000273839205878	0.00151014598674	0.000544374144513	0.000288604677624	9.2701912021e-05	0.00120229304968	0.000475134044854	0.022481641058
t	0.530085317593	0.329321681444	0.0190647891037	0.0203208909037	0.0159601684629	0.05063239344	0.00663333444518	0.00675271246627	0.00328487394691	0.00120088664197	0.00183547149353	0.00666713523982	0.008240308529
e	0.240428741198	0.578098320481	0.0294696253679	0.0264120563346	0.0208138877276	0.067417978941	0.00834052103323	0.00882184385546	0.00428323050685	0.00157005593131	0.00204629527922	0.00873039076444	0.00356701061967
j	0.338860829066	0.583465873494	0.0257124597893	0.0098305472782	0.0070605901902	0.0225315799013	0.00278427386608	0.00294387547685	0.00142902518266	0.00052391595622	0.000682355110119	0.00291032591198	0.00126432557412
è	0.358002742889	0.508970844498	0.111321045596	0.0072825835594	0.00244647111107	0.00757421402877	0.000932396277427	0.000984444627717	0.000477575854963	0.000175208503287	0.00022771276171	0.000970303841113	0.000634453315607
n	0.148725904163	0.682797544833	0.154509862532	0.0075783813198	0.00194076644369	0.00269549666459	0.000366962697709	0.000332843737839	0.000160295394231	6.09886876757e-05	7.630254464e-05	0.000326598038491	0.000428068970536
o	0.0802354553877	0.556984774944	0.277437754844	0.0798843605733	0.00326325598123	0.00129229329153	0.000191835579236	0.000118124759446	5.51109405437e-05	2.31663282119e-05	2.59471034733e-05	0.000112041414036	0.000375893288845
m	0.0770949524626	0.475256541648	0.337126498281	0.106106289858	0.00303489976041	0.000814714937177	8.74378300787e-05	4.59399708153e-05	2.03788422146e-05	8.29607319063e-06	9.28286138443e-06	3.75241269947e-05	0.000357241370615
