 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.71409445	0.2762325595	0.000760824235	0.0001019141	0.000168009259	0.00070454774	0.000558667832	0.0001418693119	0.0072371943
à	0.4473105	0.547540519833	0.001413546645	0.00033607567	0.000179532229667	0.000292847632667	0.00018738248796	4.85340602333e-05	0.00269110345667
o	0.45359815	0.542029763278	0.00190320948167	0.000470800823333	0.000127002543222	0.000667932136889	7.06062086133e-05	1.67762364111e-05	0.00111580571222
c	0.635619003333	0.359654294426	0.00280706982722	0.000358500534444	0.000160046924407	0.000925807712296	3.31072405378e-05	6.2398456637e-06	0.000435947360907
e	0.504999654444	0.441045048142	0.0399353107757	0.0121898758381	0.000979551151469	0.000472210714099	1.27338173459e-05	2.2340990379e-06	0.000363365673802
r	0.228309007148	0.504087766047	0.217783335259	0.047587060946	0.00169651775049	0.000181024362533	4.81047468197e-06	9.05001030263e-06	0.000341417851267
k	0.260858124716	0.404432792016	0.27146656842	0.0604699276487	0.00226740805016	6.40989843443e-05	3.88042342732e-06	1.63501154342e-05	0.000420855843756
è	0.265764018789	0.372252310672	0.280225572807	0.0764661598829	0.00454188468339	8.09167737814e-05	4.26658644244e-06	1.06760395447e-05	0.000654216897919
o	0.0888980638697	0.256340327557	0.449609234269	0.179031809961	0.0202049502278	0.00417945045459	0.000512847754981	5.84292412482e-05	0.00116489228264
n	0.0333740233466	0.099640825519	0.57014367809	0.264610156654	0.0247686218759	0.0055090989782	0.000683734132094	0.000122100173749	0.00114772367755
t	0.112066476116	0.050097166173	0.501433459363	0.281972018885	0.0492651824253	0.0018681786814	0.000257906982798	0.00010787324325	0.00293169517585
a	0.134771370505	0.026094626391	0.425734886454	0.310029699628	0.0964348128084	0.00124426972247	0.000131015981933	5.85967809167e-05	0.00550067402528
è	0.0450558984117	0.0226157101303	0.566200828818	0.280509116543	0.0786143062695	0.00204315910749	0.000610276156644	0.000270206261472	0.00408048338843
n	0.0173520183472	0.0179116577101	0.619725129606	0.303931445514	0.0361226437565	0.00172702091916	0.000776286087215	0.000526612343824	0.00192720613281
a	0.00828449353907	0.00644384327003	0.462836536535	0.410391441838	0.0947147695855	0.0125749416231	0.00253395133074	0.000440566647941	0.00177944370094
m	0.047046029503	0.0100140931233	0.367654192178	0.346121533946	0.160413753195	0.0587464272077	0.00453493311025	0.00050870769598	0.00496029330031
à	0.0600044833343	0.0117911212078	0.361549264059	0.251537134649	0.178572194398	0.0994158190692	0.0230482317034	0.00180935104533	0.0122723729334
k	0.0241070066114	0.00495287000593	0.32352125802	0.324356034883	0.203010254799	0.0714552110231	0.0312542452345	0.00515351178178	0.0121896318778
i	0.0120866619805	0.00237701287198	0.22766447434	0.333624734961	0.264120008266	0.0923400350077	0.0428649947448	0.00681095492726	0.0181112028593
n	0.0107267394368	0.00259420992399	0.180195136447	0.37423765832	0.247611776089	0.0984223921226	0.0437223362483	0.0230752873091	0.0194144980198
a	0.0101969513456	0.002871602908	0.150750141149	0.338814094773	0.217581085363	0.117790291161	0.110307536749	0.0307649194364	0.0209233470733
k	0.0104167479819	0.00215476584933	0.10872052605	0.308891540258	0.251255935121	0.124643275387	0.133889557016	0.0371507954788	0.0228768475578
a	0.0104779486006	0.00189172892978	0.0912505620167	0.285614422419	0.20541007504	0.129276253462	0.200321943772	0.0441014778263	0.0316556150526
k	0.0178450038069	0.00209116350993	0.0799801306722	0.187959349806	0.179212555013	0.131265013121	0.229233792257	0.137135011942	0.0352780278175
u	0.0203060619356	0.00220970220331	0.0745861795574	0.151454775602	0.145995118338	0.109796739674	0.273574888419	0.175056717314	0.0470198654058
n	0.0166932806452	0.00263777096777	0.0688668691858	0.073695889534	0.086213333446	0.102291645558	0.290422727806	0.309163625771	0.0500148458019
s	0.251800834882	0.0255318372226	0.0660014893953	0.0490608698447	0.0671231168153	0.0417140415193	0.114607072602	0.34150676359	0.0426539092673
u	0.320352446352	0.0322968432742	0.0253349089051	0.0222433747549	0.0469775942718	0.0848049378398	0.0739876812007	0.118628068197	0.275374069756
m	0.112821176175	0.0118083201247	0.0095220947417	0.00786068642497	0.0205017378573	0.237586905947	0.0925391390669	0.0532936747323	0.454066239919
è	0.0439664480917	0.0049331720449	0.00416233593923	0.00299840902332	0.0095844019191	0.298994691982	0.117248496356	0.0490553959108	0.469056663306
i	0.0149894900246	0.00186062859163	0.00228242857174	0.00132845840277	0.00400370870637	0.188299503994	0.280215482119	0.126502259637	0.380518071102
o	0.00499883287587	0.000951569350543	0.00196161152391	0.000858247854257	0.00220157486879	0.087836625998	0.537413450706	0.189128253212	0.174649895367
l	0.025256633199	0.00668621819685	0.00515667327464	0.00389529979142	0.00257349885626	0.043024587666	0.451396141569	0.385090817737	0.0769201951223
ì	0.0320136895737	0.00842977749628	0.00599236964488	0.00482589800381	0.00256155559875	0.0294026368887	0.434888248523	0.444251715912	0.0376341600408
b	0.0109556340852	0.00285557163276	0.00311587683496	0.00200294424127	0.00407575837958	0.0276943689629	0.569970509508	0.336333538637	0.0429958100136
e	0.0039359077264	0.00103663153092	0.00283345657832	0.00116097238042	0.00456988147986	0.0164533744876	0.465783719836	0.377764542879	0.126461500005
n	0.00149365623013	0.000652696426973	0.0113617314261	0.00139248702681	0.00246348624662	0.00766331449587	0.349890873279	0.489613977626	0.135467744002
z	0.00708902642004	0.00809718510899	0.0158541684754	0.00318081360894	0.00279250808221	0.00331313786529	0.21147046376	0.597099682542	0.151102988667
ì	0.01023717114	0.0106522259363	0.00773662764847	0.00289907643608	0.0021358722333	0.00300391532176	0.103261665253	0.549449794181	0.310623662889
n	0.00488576329267	0.0039024212721	0.00324253227282	0.00121112705846	0.001878864117	0.00443281947392	0.152273923084	0.494130264727	0.334042290963
a	0.00164684619622	0.0013437393257	0.00187196019094	0.000694599106153	0.00194555718233	0.00359229755797	0.201653574361	0.369391424909	0.417859990321
</S>	0.00082891787711	0.00070259392535	0.00115269289547	0.000420154413076	0.00120490915616	0.00251339557898	0.179701157181	0.255295567454	0.558180595161
