 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.667702345	0.30435295	0.0054277605	0.002265284785	0.0011533807335	0.002944435767	0.002544308213	0.002405216395	0.01120434
s	0.419682320067	0.468161373333	0.0442646888333	0.00119208765167	0.00127142820017	0.00264475200033	0.00158552064633	0.00131266046167	0.05988519
o	0.148120464756	0.710012691111	0.0589628266111	0.000899146647223	0.00133022354506	0.00253835048678	0.00126596904878	0.000946016374223	0.075924376
t	0.0572968586853	0.88689034037	0.0256142338704	0.000389576012408	0.000495105923353	0.000911637168927	0.000443645132927	0.000329407079074	0.027629273
r	0.0305691163284	0.943410690123	0.0142825796235	0.000155337774136	0.000198047573784	0.000373967766976	0.000167982517809	0.000121437049925	0.0107208868667
a	0.0308514537761	0.935604396708	0.0251398145412	0.00125128906138	0.000571904827261	0.000386960912992	0.00015246905277	8.86968762083e-05	0.00595305615557
ù	0.0204036820754	0.922519352236	0.0464466958471	0.00242423015379	0.00130849220909	0.000968119270997	0.000705126240923	0.000178060302069	0.00504626051852
d	0.0126687341751	0.700669437412	0.103938345282	0.0148800370513	0.00567871180303	0.00298640892367	0.00164155228031	0.00152325547402	0.156013522306
i	0.010833953225	0.387907809137	0.322393541761	0.0433826880171	0.0187809024343	0.00590618797456	0.00286539019344	0.00190540618967	0.206024142335
è	0.004613833955	0.280584393046	0.492418200587	0.062337049339	0.0372005821448	0.0202630213249	0.0188910774978	0.00193700886156	0.0817548490117
n	0.00236885099833	0.180037152682	0.461164843529	0.0593445297797	0.0386982110483	0.028698317775	0.0253286635659	0.00342452055385	0.200934909671
g	0.00301232796611	0.069729451894	0.389554647843	0.17639868326	0.0784420940161	0.0259201415917	0.0170107112553	0.00480662281795	0.235125322557
r	0.00340451355537	0.0280462513647	0.318393382614	0.313274451087	0.170834371339	0.0448673445306	0.0259723224184	0.00512228307265	0.090085079519
a	0.00745930875179	0.0111532097549	0.206665060871	0.327625963696	0.259984780446	0.0980069948435	0.0470450188061	0.00383090465755	0.0382287515063
m	0.0206328225839	0.00840908915163	0.132067643624	0.237422276899	0.213615452482	0.0981343942812	0.0426031232687	0.00451764851918	0.242597546169
m	0.0401771578613	0.00815808105054	0.108192111208	0.255945337966	0.162961363161	0.0653003607604	0.0309080607562	0.00594613550639	0.322411368723
è	0.0789279206204	0.00784588535018	0.0753655290693	0.315219565989	0.24162945772	0.0940824669201	0.0537394712521	0.00564127283546	0.127548410908
n	0.120058856873	0.00897643078339	0.0646023566898	0.28997947533	0.24071898924	0.09930293564	0.0578380507507	0.00865566794515	0.109867231636
o	0.0988045009577	0.00630593496113	0.0418414902299	0.246764258443	0.21861228308	0.163510505213	0.11019662225	0.0100737691151	0.103890634879
p	0.0536246456526	0.00423159288704	0.02289286241	0.140156602814	0.176421261027	0.180243875071	0.13053447075	0.0133016708384	0.27859300596
u	0.0447190565509	0.00413951472901	0.01666424247	0.0810509216047	0.115764360342	0.191562325024	0.15909966025	0.0311784262795	0.35582145532
s	0.031133294717	0.00414606870967	0.0100313329567	0.0412822653682	0.0826976967807	0.253387865008	0.25635909675	0.0369170887598	0.284045291773
s	0.011130604739	0.00318722973656	0.0057038047189	0.0204769799561	0.0457118229269	0.207065188336	0.280940668917	0.115923726253	0.309859980591
è	0.00435004486967	0.00180457334552	0.00317037443963	0.013401410152	0.0297034011756	0.148520116112	0.280080212972	0.324282038751	0.19468779953
n	0.00375672061322	0.00136806878184	0.00229584574654	0.0153265485507	0.0245009785919	0.100878152037	0.320713710991	0.322526489584	0.20863347251
a	0.0274949878711	0.00236843676061	0.00452843624885	0.0200242478502	0.0261519965306	0.0764662173457	0.299165693664	0.294850983195	0.248949007503
p	0.0418996292904	0.0036979377202	0.00675972218295	0.0139264620834	0.0188740435102	0.0597642217819	0.199438054555	0.280235746732	0.375404202501
o	0.0357628507635	0.00347302204007	0.00597971649432	0.0094530988278	0.0125494451701	0.0377939362606	0.121229259518	0.349960221244	0.4237984675
è	0.0249789463632	0.00262043881336	0.00389037516477	0.00589018310927	0.00730869339003	0.0252023170869	0.090091084506	0.610626360415	0.2293916125
t	0.0085160873764	0.00167407821779	0.00207470558826	0.00447844653642	0.00557660726334	0.0242142063623	0.174554618169	0.559535406805	0.219375860833
a	0.00548172550547	0.00111131348593	0.00167391216275	0.00409628984547	0.00442412552111	0.0168463326874	0.16598944779	0.546997988935	0.253378846944
d	0.0130376147352	0.00229341759531	0.00349165815425	0.00327895428182	0.00320859370704	0.0102040491291	0.08922346433	0.483685904978	0.391576308981
i	0.0162126642451	0.00277326189844	0.00414450338475	0.00366724276061	0.00314249720235	0.0082315669097	0.0635939395433	0.465545010326	0.432689302994
k	0.011752420415	0.00208662529948	0.00310643902825	0.00401829425354	0.00292348046745	0.00609285750323	0.0372627666144	0.531860970109	0.400896147665
ò	0.00714162825667	0.00148719663316	0.00216034101275	0.00318688267451	0.00233587995582	0.00507861616774	0.0295638195381	0.593736690036	0.355308962555
m	0.00524809520389	0.00095870287772	0.00140500494092	0.0032872614815	0.00220264438527	0.00340049115591	0.0205151865127	0.647976730012	0.315005910852
m	0.0128008944013	0.00179035565924	0.00253682448031	0.0127249108272	0.00385361132842	0.0028599378853	0.0168856524042	0.610574243337	0.335973593617
a	0.0223905604671	0.00379527631975	0.0050153986601	0.0185172406091	0.00499730537614	0.0029291256951	0.00773733746807	0.653030947779	0.281586831206
</S>	0.0260992307335	0.00510555965988	0.00659175558005	0.0161771923045	0.00507954668807	0.00331885084755	0.00475815038404	0.627903723889	0.304966015603
