 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.471950205	0.0312115275	0.01650227325	0.00667804354	0.000902870435	0.001070783225	0.0043845109	0.0161022098	0.451197545
n	0.169838491967	0.1665622975	0.0721191104167	0.00931401218	0.0107796208683	0.00284962410833	0.00479985676667	0.0180485436	0.545688435
e	0.0595844646223	0.493835115833	0.100295904806	0.01223606806	0.0138840391228	0.00308221183611	0.00231029801222	0.0088081336	0.305963761
s	0.0226441788974	0.562491235278	0.077344909602	0.0127602466867	0.0137458238743	0.00298917994537	0.00204208032741	0.00673869193333	0.299243649667
p	0.0101633234225	0.443219481759	0.190848036534	0.0110173475622	0.0281497469581	0.0109177128485	0.00207474554247	0.00665890077778	0.296950710222
ì	0.0058553189975	0.42794558392	0.405527312178	0.0097413551874	0.0278421053194	0.0124394404495	0.00102558348082	0.00324717772593	0.106376135507
c	0.00715479875583	0.461471311307	0.396701924059	0.0175258650625	0.0235415497731	0.00813738048317	0.000879904060273	0.00244539904198	0.0821418969357
c	0.00767958885194	0.383776253769	0.441033184686	0.0214194383542	0.064047379591	0.00738367216106	0.000730002946758	0.00193799572399	0.0719925263319
e	0.00388822471731	0.16475137959	0.519678008229	0.188814937451	0.0866764688637	0.00716884155369	0.00138815204225	0.000948216067997	0.0266857871306
t	0.0026488388491	0.0667599351967	0.302598362743	0.263655682484	0.131602421955	0.0173341838512	0.00729285748075	0.010929334606	0.19717837671
s	0.00210661929303	0.0330933478989	0.116719252914	0.280830117495	0.239759693985	0.0285822279504	0.0148189961602	0.0189191378687	0.265170618903
a	0.00326403399768	0.0157909326663	0.0536407589713	0.527529952498	0.232967604662	0.0295561233168	0.0153817755534	0.0129742269562	0.108894629634
o	0.00330957929923	0.00960816108877	0.0284627769904	0.546993264166	0.209206474887	0.0324247951056	0.0542534673511	0.0252467853187	0.0904947065447
s	0.00178042596641	0.00677992289626	0.0143443444968	0.294060885389	0.363073091629	0.0291499103685	0.0667712644504	0.0364257754396	0.187614338848
ò	0.000708633522137	0.00336403766542	0.0088388126656	0.102895760796	0.612893143876	0.0326880741228	0.0335268168168	0.0252444141465	0.179840294949
z	0.000984586240712	0.00256994038847	0.0077703053552	0.060035776932	0.739432407959	0.0331896640409	0.0208051282723	0.0223352003822	0.112877006983
o	0.00210107441357	0.00269274989616	0.00864764725173	0.061485930644	0.518492033986	0.22416221868	0.0778409387574	0.0190556496274	0.085521737461
s	0.00202973355786	0.00372100873205	0.00925131875058	0.0413588662147	0.345851375995	0.29392241456	0.106233636252	0.0299057193758	0.167725900954
p	0.00245295393929	0.00459017091068	0.00865556991686	0.0206909200716	0.484989771998	0.156674153187	0.048037802084	0.0433184324586	0.230590225318
i	0.00963886587976	0.00479816863689	0.0229627229723	0.0139823060239	0.402446928999	0.305324757729	0.0792369106947	0.0325335268195	0.129075804439
c	0.0185165666266	0.0114267225456	0.0321090849908	0.0349378226746	0.251341658	0.329347130576	0.0983561368982	0.0713209102732	0.15264396248
c	0.0393310142089	0.0140285098485	0.0322089139969	0.0388949493582	0.286884162667	0.256435538192	0.0499897776327	0.0910846494244	0.191142477493
è	0.063691123403	0.0102205816162	0.030855319999	0.0149644577861	0.223007807556	0.398496129397	0.0360684012109	0.0548024858081	0.167893649164
t	0.092692347801	0.0132606672054	0.019721121333	0.00716584366203	0.115793379852	0.365697949799	0.029485871737	0.0947920652694	0.261390689721
s	0.083013911267	0.0119124831351	0.0119516907777	0.00358643322734	0.0668520289507	0.427275223266	0.0410171832457	0.10378398109	0.25060702124
i	0.0383591787557	0.0080534366117	0.0315797472592	0.00270686554911	0.0398538329836	0.504781467755	0.142019919082	0.07361876803	0.159026788413
t	0.0175500254319	0.00633418643723	0.0361300630197	0.00265510531637	0.0296340956612	0.271107270918	0.182859041694	0.190559377677	0.263170849471
s	0.00742946532397	0.00415745637908	0.0256289539399	0.00165885017212	0.0220671908871	0.109697278639	0.150694142565	0.319260055892	0.35940659649
e	0.00468592184132	0.00417375852636	0.03512843698	0.00284648499071	0.0120603342957	0.0592176295463	0.144978815522	0.444120365297	0.292788262163
g	0.00382014424711	0.00483889840879	0.02805800966	0.00488649066357	0.0149118880986	0.0284104331821	0.120502463174	0.503326988432	0.291244717388
r	0.0051022933157	0.0047118134696	0.0239429125533	0.00379573633786	0.0161827528329	0.0316494900607	0.104135871058	0.496263529477	0.314215599129
à	0.00409159589957	0.00278113908987	0.0235039395178	0.00142023865829	0.0139828270776	0.0344076426869	0.102431063686	0.564709443159	0.25267207971
t	0.00372341456086	0.00170806092996	0.0145412678393	0.000621510615097	0.0142859310259	0.016872701229	0.0766191692287	0.51181168772	0.359816223237
s	0.026521756987	0.00372892594332	0.0159861336131	0.000738888638366	0.0102565867753	0.0275982370763	0.0410563554096	0.39240800924	0.481705077746
i	0.0326388988623	0.00552483018111	0.033157506871	0.000866442612789	0.0115874813584	0.0397518123588	0.0308689978032	0.417221376413	0.428382619249
</S>	0.0176271292312	0.00534485689055	0.0467640094355	0.000774469706395	0.0149196706792	0.0339997511794	0.0253052664016	0.475631138207	0.379633659625
