 	voglio	che	Maria	venga	domani	</S>
i	0.851345625	0.0850323615	0.028672566	0.0121371715	0.0086903545	0.014121947
t	0.595171098333	0.0431960851667	0.1422532	0.0192070035	0.0226982215	0.177474417333
è	0.514274279444	0.0422105907222	0.1639868948	0.0182510620333	0.0262052218	0.235071941444
l	0.586695883148	0.187874032241	0.0660240637333	0.00790005997777	0.0100109731667	0.141494992815
o	0.312907137549	0.407241057414	0.154474471911	0.0165596020926	0.00453781105557	0.104279940272
i	0.112398784016	0.335664843805	0.340427480637	0.0767262153642	0.0181693500852	0.116613316091
M	0.058220471672	0.126206959602	0.500711003546	0.146157228455	0.0410625436951	0.12764179803
a	0.0517061338907	0.053246313534	0.653716081182	0.149533892818	0.0329701881317	0.0588273763433
r	0.0394099709636	0.030812611178	0.705627697061	0.157203377606	0.0321673119439	0.0347790017811
ì	0.0647485953212	0.0264631020593	0.632345902354	0.203121295869	0.0433676739813	0.029953405927
a	0.0703703254404	0.0206345180198	0.562092400785	0.28867711529	0.0343359116604	0.0238896898423
n	0.0319141568135	0.0154277029066	0.376722975928	0.248355345097	0.0464969742201	0.281082821147
a	0.0632867202712	0.0494218688689	0.179259434309	0.259585805032	0.06025684974	0.388189303716
r	0.0725803147571	0.0606848434896	0.10276680877	0.254455300344	0.06990823158	0.439604497905
t	0.288525362919	0.0545340083632	0.0392552340567	0.0998701787813	0.0591994115267	0.458615810635
i	0.419138660973	0.143476719454	0.0343660874856	0.11488293626	0.0760253715089	0.212110248212
à	0.203033401438	0.141415399385	0.0308510286619	0.12206757542	0.37995918717	0.122673435404
v	0.0701885102593	0.052934430695	0.0134702463873	0.0570266594733	0.531867589057	0.274512577801
v	0.169740748753	0.0678559148983	0.00951418146243	0.0273986536578	0.298877835019	0.426612669267
r	0.490371536251	0.0955099982994	0.00630914208748	0.0149112113859	0.120037274006	0.272860859089
i	0.58394087875	0.0930326377665	0.0132426592958	0.0127368197953	0.0451016473353	0.251945392363
</S>	0.487966859375	0.0958985063833	0.0219905346479	0.0169365678976	0.0269934321676	0.350214116182
