 	sicuramente	stanno	ancora	svegli	</S>
s	0.984008045	0.0045828018	0.001027388945	0.00183532692	0.0085464393
i	0.946236878333	0.00899651813333	0.0140253283117	0.00279999475333	0.0279412273
k	0.861608202778	0.0421472823778	0.0344380234372	0.00570246725111	0.0561039424333
u	0.873829947593	0.0492573991259	0.0287686128124	0.00465125180704	0.0434927475778
r	0.859277979198	0.0361995623753	0.0112978327041	0.00198988685901	0.0912347292926
a	0.691644343066	0.111378101792	0.077148459668	0.005566387153	0.114262726764
m	0.603255371022	0.164722867264	0.117423206556	0.0102084863843	0.104390082588
è	0.431933618341	0.378384182421	0.0687395921853	0.00812827249477	0.112814350196
n	0.238220027447	0.51568332414	0.0482676407284	0.00557990653159	0.192249126065
t	0.171860643816	0.52729866138	0.0919275435761	0.00878387251053	0.200129294788
e	0.094774713272	0.61032697046	0.213108581192	0.0114015181702	0.0703882010293
s	0.058025617424	0.457845220153	0.193493604531	0.00780851789007	0.282826990343
t	0.041749284808	0.492913606718	0.103585788977	0.00709962413002	0.354651671114
è	0.029985092936	0.655854522239	0.165226616326	0.0201042923767	0.128829468038
o	0.0203409059787	0.481213200746	0.386133215442	0.0478350424589	0.064477620346
n	0.0207140473262	0.217537134249	0.367853628314	0.0453589236863	0.348536254449
e	0.0242604534421	0.10523109075	0.392744365938	0.0408156907621	0.436948405483
a	0.0284941764807	0.0673468289167	0.485272048646	0.138392196921	0.280494759161
n	0.0241669608269	0.0337361709722	0.247182136349	0.148288594774	0.546626143054
k	0.293838532942	0.0442057649907	0.0873165522497	0.0520650457247	0.522574122351
ò	0.516245030981	0.218218671664	0.0385951100832	0.0208539618082	0.20608724145
r	0.445587296994	0.271642695555	0.176038836028	0.0129137908361	0.0938173964833
a	0.385188058998	0.138126980185	0.409521155343	0.019613795612	0.0475500261611
a	0.236321756333	0.0735525467283	0.358288491781	0.257172911871	0.0746642927204
t	0.0895880274443	0.0315108739094	0.148824916827	0.32662146679	0.403454710907
s	0.0635207444814	0.0241000346365	0.0724809418423	0.320289751763	0.519608510302
ù	0.0520783696605	0.0222012778788	0.0480595274474	0.614108783921	0.263552050101
n	0.0316118747202	0.0106801010596	0.0193981403158	0.54157218464	0.396737743367
n	0.14172066824	0.0420784441199	0.0130556874386	0.253729596213	0.549415624456
i	0.16732364408	0.05633331804	0.0163227421462	0.395085843404	0.364934464819
t	0.07343111036	0.0252202333133	0.0133839453154	0.479173801135	0.408790901606
i	0.130956034453	0.0305176284044	0.00794523203847	0.262923690378	0.567657397202
</S>	0.203080767226	0.0478137292022	0.00860397951923	0.180229850189	0.560271673601
