 	mi	si	gonfiò	il	dito	</S>
m	0.4193086675	0.0274701275	0.05006610085	0.05589289125	0.0164614947	0.430800775
u	0.213484824167	0.172349617833	0.107094730283	0.0591368170833	0.0168290705667	0.431104931667
b	0.143092670722	0.224688247944	0.301215473428	0.0571576473611	0.0162412245222	0.257604750556
r	0.0576409989407	0.250293071315	0.471489124476	0.0607156691204	0.0175010881741	0.142360084052
i	0.0215856106802	0.314807993772	0.474055518159	0.116773739707	0.0213696953914	0.051407429884
s	0.00896045942673	0.212176209591	0.370205346053	0.171447456569	0.0626433204638	0.174567154628
t	0.00408126384224	0.122629368197	0.383684612018	0.199011708856	0.0710717258213	0.219521283543
ì	0.00237577451408	0.070636231399	0.437177154006	0.253792679619	0.149598744274	0.0864194438477
o	0.00184362697136	0.0332631605663	0.299757894669	0.421146503206	0.204413369758	0.0395754926159
d	0.00194850319045	0.0138589141221	0.173638623223	0.586606737735	0.120883346919	0.103063864872
à	0.00135324019015	0.0064239180307	0.137031909408	0.425737329245	0.298327704306	0.131125844957
t	0.00241404905672	0.0030909486669	0.153476166469	0.212455023082	0.435479794769	0.193083978319
t	0.00300365295224	0.00221967885563	0.19604447549	0.131995931027	0.45794336159	0.208792882773
i	0.00297175875075	0.00138731141854	0.158207691163	0.071200955009	0.668712847197	0.0975194009243
l	0.00265616671725	0.000924354659513	0.058326903611	0.0421642063363	0.837841705732	0.0580866499748
o	0.00235547310608	0.00118192057317	0.0319480437603	0.0290317467121	0.872367878577	0.0631149449916
</S>	0.00337566690304	0.00164398903659	0.0344282848801	0.017319155256	0.852307589289	0.0909253004958
