 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.94337137	0.01337760035	0.00256219763	0.0048075019	0.00327427865	0.0023799388	0.0083636773	0.00828972625	0.0135736922
ò	0.94582286	0.0166047907833	0.00254689921	0.00429716882667	0.00288595708667	0.00227199975667	0.00752434794	0.005880501032	0.0121654471
t	0.781960883333	0.0330826545944	0.00760628820333	0.0126317934689	0.0137462735656	0.00994113550889	0.0112612484867	0.013246831626	0.116522854067
t	0.585669634444	0.157126620198	0.0173806797344	0.0204588584896	0.0190866655219	0.0131709362696	0.0199005818289	0.0161438523087	0.151062145829
e	0.397214860148	0.454844106733	0.0363940035781	0.0172186538299	0.0091568950073	0.00535325829987	0.0221981546096	0.00684673513623	0.0507733142163
è	0.156621247049	0.634593652244	0.102397537859	0.0264067382766	0.00887112683577	0.00423109374329	0.0306737462032	0.0121336279787	0.0240712108721
s	0.0673744300163	0.538691924081	0.12943700062	0.0478559560922	0.0209168119453	0.0125968007811	0.0281818547344	0.0318132576596	0.123131945291
t	0.0402479960054	0.512287564694	0.150449508207	0.0642020920307	0.0228569079818	0.014374898527	0.0161259629115	0.0300174361865	0.149437607924
a	0.0261080271018	0.471982098231	0.328019422736	0.0776251560102	0.0123391388939	0.006374959809	0.0164554889705	0.0109347146955	0.0501609809347
s	0.0117179894673	0.274547842744	0.474520990912	0.113810657337	0.0397005398646	0.010478792303	0.0135064863902	0.0051458538985	0.0565708757782
e	0.00676951082243	0.140412570915	0.575703863637	0.138123535779	0.0502104122882	0.0120541023677	0.0146694565301	0.00326486936617	0.0587916875594
o	0.00577693927414	0.079410994305	0.546215687879	0.275003628593	0.0334283140961	0.00550439698923	0.0271309678434	0.00482346385539	0.0227056161531
G	0.00533894542471	0.037579414435	0.332149379293	0.452954536198	0.0609283503654	0.0115471579297	0.0226216438478	0.0066243055518	0.0702562833844
i	0.0045201454749	0.0208686504783	0.387097293098	0.403543618733	0.0668810321218	0.0153126413099	0.0139840555159	0.00414807191727	0.0836444754281
u	0.00397390709163	0.0167018414928	0.406840071033	0.439063596244	0.0548162873739	0.0101359143366	0.0314223015053	0.00589418943909	0.0311518761094
v	0.00527962796388	0.0107145604976	0.203256981011	0.457617378748	0.0596448097913	0.0170375086789	0.0483723458351	0.120169218146	0.0779075820365
à	0.00523857738796	0.00569129316587	0.116710339004	0.455778672916	0.10679242593	0.0277386182263	0.033898308945	0.154872096615	0.0932796826788
n	0.00399205286265	0.00357496005529	0.0846713260013	0.406015024305	0.11804350031	0.0319139394088	0.0304525039817	0.151410539438	0.16992616956
n	0.00365017698755	0.00250573047176	0.0579400523338	0.432021841435	0.09972453177	0.0329895718029	0.0288329659939	0.149381142946	0.192954029453
i	0.00392177062918	0.00225206164392	0.0383606507779	0.561252347145	0.201824063923	0.037141917601	0.0373019956646	0.0526525131153	0.065292693751
t	0.00380625014306	0.00260492404797	0.0220052955926	0.472041505715	0.260665177974	0.0450239785337	0.0409425128882	0.0256157443718	0.127294615584
i	0.00365381614769	0.00291596048266	0.0179315638642	0.415342258572	0.299607079325	0.0578249138446	0.0366044269627	0.0166865821239	0.149433444295
n	0.00343694966256	0.00281594109422	0.0156740558214	0.403474152857	0.343927923108	0.0656941066149	0.0349760334876	0.011203887708	0.118796993865
A	0.00156676214752	0.00160293643807	0.00884982300713	0.336502134286	0.401137094369	0.116772430872	0.0139189557959	0.00809102556933	0.111558859955
n	0.00097008119584	0.000916275909357	0.00849809520238	0.301854161429	0.386790871456	0.150164070291	0.0202708640653	0.0232015391898	0.107334071985
n	0.00074053720528	0.000574794404786	0.00709409106746	0.277546527143	0.376199120485	0.18193415343	0.0271963200218	0.0273670555633	0.101347428995
a	0.00300808347509	0.00127049981326	0.00558567035582	0.161760139048	0.473732316828	0.237632464477	0.0684890800073	0.0125967183544	0.035925022565
ì	0.00379923350836	0.00165147755109	0.00516505778527	0.085243421016	0.459077375609	0.285450408159	0.0877320183358	0.0401590051181	0.031721994755
s	0.00157098255279	0.000951022283697	0.00276834742842	0.0569889193387	0.307111148536	0.234380992053	0.0510119857786	0.172087868373	0.173128724252
t	0.000984486897597	0.000576809587899	0.00176233257614	0.0457358231129	0.290078599512	0.245037593351	0.0287131195929	0.183315934858	0.203795298584
i	0.0035069439792	0.00179786483597	0.00458817379205	0.0371983627043	0.360578086504	0.33985245445	0.111013406198	0.0687585300193	0.0727062006947
n	0.00459135329307	0.00306307044532	0.00634530693068	0.0411135819014	0.293392962168	0.254875159817	0.138608333733	0.0403049803398	0.217705264232
e	0.00731901573102	0.00388889208177	0.00826967231023	0.0453186256338	0.274012804056	0.260619584939	0.091001922911	0.0382053747799	0.271364140744
a	0.00852610757701	0.00678013596059	0.0126626841034	0.0556447618779	0.278118818019	0.28795441498	0.12556224097	0.101922598927	0.122828294581
n	0.00398430842567	0.00614326235353	0.00959378393447	0.0686129439593	0.269499022673	0.193407768327	0.0948232322233	0.112748418642	0.24118729986
k	0.00684151970856	0.00282749738451	0.00443616521149	0.0488019296531	0.230019977558	0.312942809442	0.0347688055744	0.049942908214	0.309418383287
ò	0.0127416075695	0.00227763369484	0.00337546713716	0.023665431551	0.158596569186	0.598410626481	0.0149363391248	0.0256398954047	0.160356389762
r	0.0278533201898	0.00692355889828	0.00883978344572	0.0220762458503	0.114729343062	0.556671455494	0.107899064042	0.0520269414682	0.102980288587
a	0.0444269733966	0.0137018496328	0.0240702488152	0.0368653072834	0.127446554354	0.394712838498	0.194730701347	0.0703150384894	0.0937305138623
m	0.0336519171322	0.0125062242109	0.0244064818051	0.0341133174278	0.106017941118	0.269866311166	0.152254203782	0.279780247496	0.0874033256208
a	0.0290639377107	0.0117696874036	0.0258312748017	0.0368981621426	0.0970488133727	0.213340295389	0.101458437927	0.367749355832	0.116839985207
r	0.0258347206702	0.0110591824679	0.0255038123339	0.0490469520475	0.105437197791	0.202986388463	0.0565729397757	0.207965085277	0.315593708402
è	0.00908419911673	0.00511380947597	0.0103213075113	0.0351527653492	0.0693941312637	0.189105039488	0.0240096617252	0.170657158426	0.487161916134
o	0.00356710743224	0.00258911437866	0.00794042717043	0.0303898197831	0.0600391717546	0.199236919829	0.0233878512417	0.282043276142	0.390806302045
n	0.00179147902075	0.00247538459289	0.00705815215681	0.029702274261	0.0422668042515	0.0967207382763	0.0210835759806	0.311008560714	0.487893050682
t	0.000881162683583	0.00188459339763	0.00426172231894	0.019434650087	0.0247884487505	0.0406873360921	0.0102591070602	0.338189402238	0.559613590227
a	0.00155980129453	0.00211705003254	0.00744744627298	0.0224661076957	0.0252751175835	0.0280954480307	0.0148583335201	0.538792100746	0.359388576742
</S>	0.00253600264727	0.00296640891627	0.0111008416365	0.0297097488478	0.0304704562917	0.0277632305153	0.02046298526	0.611037150373	0.263953148371
