 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
t	0.7957714	0.17460399	0.0091487655	0.0025375998	0.00488752275	0.00135749176	0.00186893633	0.0015709462185	0.00825337965
ù	0.717943766667	0.249044693333	0.00729439683333	0.00225152253333	0.00636536908333	0.00276288459333	0.00282237703	0.00108540348517	0.0104296579833
t	0.568301422222	0.216028525778	0.0152657479444	0.00466485307778	0.0130450756944	0.00627049903111	0.00611332834333	0.00199268529506	0.168317893994
t	0.575208107407	0.146647529926	0.0279748189815	0.00745841752593	0.0122924548981	0.00644089281037	0.00568704724778	0.00177870371502	0.216512001898
o	0.507580179136	0.361070693309	0.0341878659938	0.00705909417531	0.0055329682327	0.00391103060346	0.00254793595593	0.000655873841673	0.0774543285327
t	0.229095036879	0.64403390777	0.0485162839979	0.0125925130584	0.00414669667757	0.00216053621449	0.00223795999198	0.000514878000558	0.0567021635109
r	0.079756326293	0.801008489257	0.050841676666	0.0142020645861	0.00349033930252	0.0010143327515	0.00204137958399	0.000434887381519	0.047210511737
a	0.0348452742643	0.851880129752	0.0779710408887	0.012229171762	0.00198512067751	0.00113372228383	0.000997939947997	0.000184376777173	0.0187732382457
v	0.0221421780881	0.555320650251	0.163612586963	0.017786657254	0.00867019005917	0.00687299992794	0.00258086058267	0.00403609359439	0.218977773182
ù	0.0123394255094	0.418341340417	0.233605635654	0.0195873060847	0.0129886980197	0.00869698384265	0.00375716409422	0.0056612115648	0.285022238727
d	0.00604496178313	0.372749485472	0.190102170885	0.0137248802282	0.0107057816732	0.00871811514755	0.00366537956474	0.00765843688827	0.386630803909
i	0.00470973939438	0.134842773157	0.366394132628	0.0428986479427	0.0113208952244	0.00928119264918	0.00333885198825	0.00798860762276	0.419225161346
e	0.00345812696479	0.0572676270523	0.603203147543	0.143523669314	0.0199636147415	0.00741465348306	0.00777837332942	0.00313547303425	0.154255290492
e	0.0024810034216	0.0277206970174	0.448888489181	0.349684389771	0.0488291692472	0.00878205482769	0.0281218904431	0.00267851737808	0.0828137568307
t	0.00146408927387	0.0154264576725	0.233510704727	0.395990083257	0.0917512564157	0.0076626890759	0.0503998678144	0.0107265439927	0.193068278944
o	0.00329189912462	0.0102016953575	0.253807649909	0.289622327752	0.130294735472	0.0136471018253	0.0591214592715	0.0164936819976	0.223519418648
n	0.00386733486154	0.00749059378583	0.24963984997	0.264482782584	0.150472461824	0.0159739779418	0.0682172897572	0.0177404189992	0.222115278549
è	0.00147740094718	0.00593177546194	0.129314136657	0.197980817528	0.253360083941	0.0178980309806	0.130995383252	0.0456951329997	0.217347238516
g	0.00358537765573	0.00389715748731	0.122397852219	0.103907393176	0.289327134647	0.0458021803269	0.140514924417	0.0612939963332	0.229273991839
r	0.00497070688524	0.0024616475291	0.11745099074	0.085953128392	0.245963401549	0.157679843442	0.097722118139	0.0540882457777	0.233709914613
a	0.0173913536284	0.0030609932097	0.0846727102467	0.0866840207973	0.218535000516	0.251419994481	0.182737382713	0.0587427885926	0.0967557132043
t	0.0209949856095	0.00395345243657	0.0568872304156	0.0528424815991	0.148416624839	0.175116593827	0.263269674238	0.0831257645309	0.195393128735
s	0.00756239140317	0.00307707457886	0.0293683034719	0.0301959688664	0.0970168202797	0.0887727769423	0.223813158079	0.238633024844	0.281560446245
e	0.00577765226772	0.00291830532629	0.0254906584906	0.0160981052888	0.0511322247599	0.0659426623141	0.187756736026	0.450009074948	0.194874562082
è	0.00483613345191	0.00259269260876	0.0171917419535	0.00878887769627	0.0324031605866	0.0404497907714	0.262056892009	0.524883544983	0.106797171694
n	0.00167385201997	0.00126798455959	0.0061870118545	0.00442369589876	0.0241867128622	0.0255492309238	0.248554644003	0.574573211661	0.113583651565
a	0.00272057317999	0.0014954414432	0.00658813836483	0.00258667536625	0.0131996026207	0.0175193626413	0.125274127334	0.633163580554	0.197452450522
p	0.0101748037267	0.00310751838107	0.0106003477883	0.00355728325542	0.0128734832069	0.0157787068804	0.076452547778	0.474522376851	0.392932896841
o	0.0171789209089	0.00357912369369	0.0151127442628	0.00395199905181	0.0119393611023	0.0148466102935	0.049535151926	0.409070442284	0.474785615614
è	0.012368642921	0.0022491484779	0.0126771225343	0.00243313083727	0.0056994139341	0.00887206199783	0.0327549739753	0.646022114095	0.276923377871
t	0.00415213948167	0.0008971377013	0.0044598493581	0.000981224692423	0.00332277897803	0.00457825146594	0.0260741313251	0.807449984698	0.14808449529
a	0.00271313825056	0.00121985506243	0.00711972451937	0.000936542157474	0.00247313802601	0.00348529655531	0.0158141874417	0.637961354899	0.328276745097
</S>	0.00331410392528	0.00194428133121	0.0118321412597	0.00135259932874	0.002490557863	0.00308370352765	0.0109082792208	0.444714397449	0.520359922549
