 	aveva	lavorato	tutta	la	settimana	</S>
ì	0.96774104	0.015877284	0.0017855155	0.0010901193965	0.00263862713	0.0108673575
c	0.818803336667	0.0825506046667	0.0114243512333	0.00406156853217	0.00930900937667	0.0738510298333
h	0.571133272222	0.294777414889	0.0274811554111	0.00448338810406	0.0101716547589	0.0919530329344
e	0.557622337407	0.37988706163	0.024609464037	0.00221628919469	0.00371362162963	0.0319511398015
p	0.433719817969	0.40403367721	0.0833887302457	0.0044344439649	0.0240957269532	0.0503275391005
o	0.184638274823	0.609654425737	0.111551000082	0.00577327275497	0.0310755398677	0.0573074680335
l	0.117638911608	0.619023128579	0.169959530027	0.0160361050183	0.0379277175059	0.0394145760112
e	0.0605140042027	0.61396748286	0.222934926676	0.0205402523394	0.041945163602	0.0400981180037
m	0.0250564764009	0.61548588762	0.269769495559	0.0122477117798	0.029735085634	0.0477053220012
ì	0.0107638309003	0.421318339207	0.429705105186	0.0446054642599	0.031617032878	0.0619902123337
s	0.00525996376677	0.341102003069	0.510917981729	0.0534493364533	0.0332896652927	0.0559809914446
o	0.00295990555559	0.244827019023	0.46155614391	0.206972003851	0.0392482897642	0.0444365751482
n	0.00447257745186	0.093176627341	0.31273619797	0.31617421795	0.0880158845881	0.185424465716
t	0.00643578681729	0.037659219447	0.204607549323	0.28085377265	0.156858071529	0.313585545239
a	0.00575910317243	0.0183355354823	0.131092700774	0.407890740883	0.184275673843	0.25264618508
ò	0.00707539295748	0.00856427392743	0.0622322719247	0.637351280294	0.139965246281	0.14481151236
l	0.00635527668916	0.00365859914248	0.0954852679749	0.714828910098	0.112672780427	0.06699915912
i	0.00257769639972	0.00203280728083	0.0993353228583	0.533377163366	0.279299520142	0.08337747404
t	0.00168319236657	0.00158198969361	0.0374226174861	0.376684624455	0.416747066714	0.16588050468
i	0.00163597768886	0.00249185989787	0.0177350463287	0.256093589485	0.499777298905	0.222266248227
n	0.00166303826295	0.00270466974929	0.0093485783429	0.198111037828	0.557365272968	0.230807426076
a	0.00148557412098	0.00252407179976	0.00759943584763	0.161314638609	0.605392030989	0.221684258692
d	0.00179561934033	0.00375460659992	0.0251511496159	0.138773765536	0.618528713663	0.211996162897
d	0.00201320711344	0.00345998453331	0.034978619872	0.127639204512	0.668139347888	0.163769654299
o	0.00160703597115	0.00420616374444	0.027710601624	0.056393358504	0.771039105963	0.139043744766
m	0.00466892509038	0.00692144848148	0.067002922208	0.0432457525013	0.717028201988	0.161132754922
à	0.00550839318013	0.00753159516049	0.100738317403	0.0386891338338	0.688369433996	0.159163118307
d	0.00318532267671	0.00682126138683	0.0796320124677	0.0232599489446	0.729204634665	0.157896836102
a	0.0035356318589	0.00719380346228	0.0487666684892	0.0129176127815	0.710795434888	0.216790862034
</S>	0.00374556067945	0.00767642073114	0.0325519907446	0.00922875109075	0.664687467444	0.282109801017
