 	tu	le	hai	cucinati	le	verdure	</S>
e	0.77321228	0.197061096	0.0025374502	0.000208219225	0.000133107249	0.001155311915	0.0256925465
s	0.455935098667	0.248380012	0.184662108433	0.0137113217183	0.003993491073	0.017535308505	0.0757826588333
ù	0.174692938222	0.392715807333	0.307964392811	0.0181766676894	0.00523576668767	0.0223401521483	0.0788742733778
t	0.0912454007407	0.581903582444	0.21975971427	0.00962935701313	0.00227292425922	0.0232815086961	0.0719075248926
a	0.0510555202469	0.647494307481	0.161492273423	0.0408059313377	0.00415042978641	0.0237632938987	0.0712382571975
m	0.0234842528823	0.471648552827	0.237653499808	0.0529164311126	0.0047612589288	0.1442238023	0.0653122212992
à	0.0153883667608	0.176718216942	0.461171999936	0.0606083477042	0.00507612764293	0.187463956933	0.0935730037664
r	0.0122427349203	0.077107847614	0.623888466645	0.0692924942347	0.00535780168098	0.115274115144	0.0968365179221
e	0.0133324623068	0.0315738025047	0.456035001215	0.247807664745	0.030883579027	0.115525905048	0.104841552641
t	0.0138068078523	0.0172299370016	0.164239278272	0.310763198248	0.055967291009	0.149889908349	0.28810356088
s	0.0137186087008	0.0114077115005	0.0629350152907	0.138390743749	0.0612756683363	0.204405276116	0.507866970293
e	0.0176984259003	0.0107844668335	0.0302089754302	0.0726759702497	0.0933318061121	0.226086258705	0.549214090098
t	0.0102735720234	0.00657949755783	0.0136088882767	0.0327569710832	0.142969468704	0.304770259568	0.489041330033
a	0.0090072873978	0.00591304946594	0.0110779102256	0.0152389145277	0.151617216235	0.307153816523	0.499991796678
l	0.0085308903176	0.00548071375698	0.0105793170085	0.00797414510923	0.214728848745	0.336058212174	0.416647855559
à	0.00286920788753	0.00188408322066	0.00692923393617	0.00424552573641	0.276851399582	0.471881967391	0.235338571853
c	0.00197308562584	0.00127234257355	0.0166643379787	0.00363764884547	0.204783446527	0.544534515797	0.227134640618
h	0.00354032627528	0.00206896025785	0.0176572700929	0.00279149094849	0.105255200842	0.614452351932	0.254234440206
a	0.00602419875843	0.00307965435262	0.0143024857976	0.0020080581495	0.0416704422807	0.504655453977	0.428259750069
n	0.00776485191948	0.00517583578421	0.0359696745992	0.00217865154983	0.0191728274269	0.320658587992	0.609079603356
a	0.00862414030649	0.00690523492807	0.0392238355331	0.00195438628328	0.0105315005423	0.207711282664	0.725049644452
</S>	0.00916644765325	0.00701350596404	0.0259983437666	0.00164981629164	0.00563301737115	0.123208871332	0.827330022226
