 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.937392505	0.007962231	0.00396466785	0.0062435285	0.000546689685	0.00281434843	0.0026774185	0.00672462715	0.0316739505
a	0.638923843333	0.098782747	0.10154683975	0.0256535411667	0.00372226486167	0.00469643714333	0.00593224826667	0.00888259238333	0.111859452833
n	0.270563016111	0.173738482333	0.190718979917	0.123476135722	0.0155410679539	0.00629579938111	0.0182565297556	0.0316950117944	0.169714960944
o	0.129405104704	0.288760460778	0.202746269972	0.166235538574	0.018960615318	0.0057768825937	0.0273181535852	0.0430413039315	0.117755637981
n	0.0546574382347	0.365543853593	0.218097216657	0.115074164191	0.0147289364393	0.00651546083123	0.0203772271951	0.0387412193105	0.16626446366
ì	0.0297415624116	0.420803851198	0.221136162219	0.0800440860637	0.0131763382798	0.00730849477708	0.0112295923317	0.0380316321035	0.178528271887
s	0.0710422298039	0.383553507066	0.198500344073	0.0798830986879	0.0092562983266	0.0163950705924	0.0147776100439	0.0337212283678	0.192870601296
o	0.0828988615013	0.382987325689	0.212482921358	0.0721827505626	0.00676506837553	0.0182611667641	0.015760315348	0.0244792752559	0.184182311899
n	0.0293478750671	0.427235648563	0.300470523786	0.0632417845209	0.0118322872918	0.011339277488	0.009260741116	0.0153199658853	0.1319519121
t	0.012964404689	0.350475449521	0.357018477929	0.10036697484	0.0174124010973	0.0106567868293	0.0148856987053	0.0190382649618	0.117181557033
a	0.00679166429633	0.359352176507	0.40872425931	0.112748464947	0.0155349620324	0.00695608580977	0.0216706905684	0.0186459143206	0.0495757706777
t	0.00513976583211	0.262935357169	0.468792053103	0.108245476316	0.0198311433441	0.0121241221366	0.0178482345228	0.0243982304402	0.0806856288926
e	0.00453618597737	0.161994610723	0.541924337701	0.121892236772	0.022997826448	0.0151134637122	0.0145140571743	0.0259364738134	0.0910908036309
s	0.00454945769246	0.110105028241	0.549693429234	0.131157992257	0.0266947991493	0.0204225875707	0.0144920602248	0.0329442566045	0.10994033521
m	0.0766416525642	0.0781455374137	0.393076959745	0.0964434340857	0.0271629837164	0.126400350524	0.0104251951416	0.0346660825348	0.157037771737
à	0.102781087521	0.0710271264712	0.342656509915	0.0877272246952	0.0231640609055	0.201879983508	0.0089036749472	0.0224281345116	0.139432210579
n	0.0522098338403	0.0450732614904	0.296871071305	0.112833326565	0.0222590186352	0.243092067836	0.0131938099824	0.0208459441705	0.193621673526
t	0.0320641226468	0.0218188851635	0.209823135102	0.177659267188	0.0263073088784	0.281162509279	0.0272031319941	0.0206348960568	0.203326707842
e	0.0132450889156	0.0127799362212	0.172341387034	0.375237975729	0.0463098372928	0.196480083093	0.0519337646647	0.0212103906856	0.110461499281
ì	0.00725194563853	0.00724859610707	0.0820917910113	0.396861155243	0.0630066424309	0.186484501031	0.119479554888	0.0749043575619	0.0626714517603
t	0.0296082398795	0.00366600710236	0.0408483056704	0.218767828414	0.0499027571436	0.20016136701	0.131159811629	0.137596592521	0.18828909592
s	0.0361828300598	0.00221269220079	0.0323213495568	0.195144716138	0.0296476117145	0.28536091567	0.0817542038763	0.104778433174	0.232597231973
e	0.0135054793866	0.0024309365336	0.0282683605189	0.318800378713	0.0264059532382	0.308977657223	0.134278107959	0.061150960058	0.106182174991
r	0.0192297723955	0.00351391574453	0.0217010475063	0.291754066238	0.0253656407461	0.173737731074	0.142126701653	0.128498730019	0.19407243933
e	0.0227663247985	0.00520040948151	0.0225386761688	0.240581418746	0.021371163582	0.146241110358	0.120855692884	0.172414876673	0.24803034311
k	0.156768728933	0.0052586460605	0.0188768182563	0.218012378249	0.015751474194	0.117272695786	0.119892836961	0.170726835558	0.177439557703
a	0.201774803478	0.0060639557535	0.0186909709521	0.185255608083	0.012252123398	0.092986794262	0.130437241654	0.188511865186	0.164026612568
n	0.072228723526	0.00641679391783	0.021411675984	0.165993842694	0.0102449391327	0.0912824800873	0.144751530551	0.294785185062	0.192884817523
a	0.0326993423753	0.00450769030594	0.0202224309947	0.098970180898	0.0064811216109	0.0730928286958	0.127396473517	0.409679605021	0.226950305841
v	0.165372293458	0.00350499643531	0.0169942811649	0.0822916856327	0.00498007043697	0.0659120318986	0.104462535172	0.33136715834	0.22511493528
r	0.215075194486	0.00496623847844	0.017674336555	0.0613111432109	0.00469168091232	0.0617074549662	0.0595880790573	0.25946294278	0.315522925093
è	0.084211501062	0.00507090696615	0.0175516677517	0.0397077444036	0.00281113289411	0.0848679136554	0.0389871210191	0.321755707593	0.405036315031
t	0.061853883254	0.00189377967205	0.0070601969339	0.0151031754679	0.00102887854804	0.0733651812185	0.0211943924397	0.301628345864	0.516872198344
s	0.0724125597513	0.00597524093402	0.015584700428	0.00805797015597	0.00108493837601	0.0428152220728	0.0118924205799	0.218390545288	0.623786446115
i	0.0523507395838	0.00789997534467	0.0236940041427	0.0163554133853	0.00132174504534	0.0459626113576	0.0105422475266	0.243955095096	0.597918195372
</S>	0.0407398812919	0.00501259447233	0.0200409070713	0.0246519441926	0.00105601575267	0.0461914491788	0.0094588162633	0.279769197548	0.573079197686
