 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.424066348	0.1028511535	0.02102869765	0.0274105321	0.01796251115	0.02938812765	0.079859177565	0.0070640662	0.034171205	0.25619813
i	0.163566614	0.3648078445	0.0704186392167	0.0288781259	0.01894671705	0.0314297283833	0.0813743455883	0.00685556397333	0.0328768491333	0.200845565667
i	0.0589615655633	0.570086714833	0.175873833072	0.0162166006667	0.00995531368333	0.0231963836278	0.0340726449294	0.00294746106444	0.0182308345111	0.090458648889
p	0.0207021855178	0.388271391611	0.236913977691	0.147634803722	0.0250802138944	0.0358090025426	0.0396006716431	0.00428039818815	0.0235919131704	0.0781154476297
à	0.00789569611593	0.426287517204	0.196094582564	0.195011962574	0.0285775966315	0.0301221398809	0.0361390355377	0.00426082304272	0.0188688759435	0.0567417734099
s	0.00396420911531	0.549981365735	0.137401830855	0.109263708858	0.0185746642105	0.018891084327	0.0306829008359	0.00405493616091	0.0155501528678	0.111635112003
t	0.0026786583551	0.533613865245	0.124672616952	0.123928969619	0.0206593747368	0.0167704126423	0.0290610161453	0.0043513459203	0.0143608028693	0.129902923501
a	0.00108325704837	0.507865461748	0.254406798984	0.135928349873	0.0212877115789	0.0134353010808	0.0114724627818	0.00210090887343	0.00595446976977	0.0464653173337
ì	0.000532456536123	0.282088342916	0.300635999661	0.227673149958	0.040173045193	0.0425119460269	0.00840005062727	0.00670968982448	0.0540084471566	0.0372669157779
c	0.000596196452041	0.128261819972	0.22256465322	0.352607749986	0.0502148813977	0.0556790366756	0.0134910490424	0.0119553402748	0.0852404083855	0.0793888852593
h	0.000640116339347	0.0777290589907	0.153880631407	0.556819489995	0.0411051654659	0.0285061020252	0.0121966538008	0.0092011089916	0.0449361058952	0.0749855870864
e	0.000394820561782	0.0425985313302	0.0926062308023	0.584763676665	0.121985511822	0.0898456958084	0.0148636057203	0.00569736056387	0.0169479971651	0.0302965756955
t	0.000389416867261	0.0253623571101	0.0713050809341	0.437539648888	0.211090997274	0.124530027603	0.0207587209068	0.018637257188	0.0253660678217	0.0650204398985
e	0.000418279559087	0.01507576637	0.036969247978	0.329544052963	0.281650609091	0.171015824868	0.0250884929689	0.0247192540627	0.0327803896072	0.0827380932995
l	0.000329115983029	0.00940249389	0.0193159399593	0.275168254321	0.311767749697	0.197090271623	0.0264683996563	0.0394691583542	0.0611925328691	0.0597960910998
ì	0.000122741547443	0.00420792019667	0.00836076031977	0.294444554774	0.366828839899	0.131576263874	0.0155688782188	0.0572722414514	0.0745833242897	0.0470345203666
s	0.000491274755581	0.00219351939889	0.00865765647326	0.409959644925	0.339902364966	0.091124908958	0.00832033787293	0.0410837534838	0.0426454230966	0.0556211554555
o	0.000663235715194	0.0016430408663	0.00826687152442	0.374363049208	0.214662319989	0.190845813986	0.095327896091	0.0371885511613	0.0233337070322	0.0537055359518
n	0.000367581168398	0.0022759399221	0.00380274660814	0.137929800636	0.26341764333	0.296992904662	0.137600817364	0.0540075793871	0.0312152366774	0.0723897674506
t	0.000225641219133	0.0023270530407	0.00213542998605	0.058503219212	0.247487867777	0.430181288221	0.0876870711213	0.046195806129	0.0378263682258	0.0874302591502
a	0.000127834169378	0.00177587611357	0.00128143301202	0.0217510255707	0.126042707259	0.593014196074	0.14303703704	0.0422530717097	0.0264250304086	0.0442917797167
à	8.81918589927e-05	0.00136968522452	0.000808881154007	0.00930203259023	0.0709721804197	0.583506385358	0.14986424468	0.11993196057	0.0402291818029	0.0239272630722
l	4.86617788642e-05	0.000627679761507	0.000437069768002	0.00796970443008	0.0770309334732	0.562412281786	0.0893193372267	0.15043522019	0.0800434439343	0.0316757208574
a	5.33810462881e-05	0.000949298487169	0.000466881222667	0.00657735167669	0.0657916701577	0.462003880595	0.213721162409	0.125574610063	0.0907974746448	0.0340643626191
t	0.000375264445429	0.00213374722906	0.000904235040889	0.00585764509223	0.0481890480526	0.352475713532	0.260370920803	0.129651945021	0.108207634882	0.0918338765397
o	0.00055449740181	0.00312793010969	0.0015496533803	0.00699876036408	0.0405415186842	0.298827637844	0.203866666934	0.190427906674	0.129979278294	0.12412615118
ì	0.000275548273737	0.00234091141656	0.00123385249677	0.00499187935469	0.0194685017947	0.225356639281	0.169824801311	0.397822942225	0.116592612765	0.06209234506
c	0.000442090344379	0.00105821795219	0.000712277202257	0.00459433035156	0.0187518998316	0.245481606427	0.090666978437	0.379879206075	0.163342767588	0.0950706606867
h	0.000947581714793	0.000664733307397	0.000606540924086	0.00661601278385	0.0221151472772	0.221856605476	0.062553488479	0.360627960692	0.194715699196	0.129296230229
a	0.000803321654931	0.0016672764258	0.0014218173647	0.00854243226128	0.0161780042591	0.120588411825	0.072010859493	0.496271653564	0.181183126399	0.10133310341
v	0.0107064689683	0.00493226847527	0.00690753282157	0.00777572792043	0.0162412845864	0.151919107275	0.124342956498	0.332991236521	0.185683415466	0.15850000447
à	0.0139734849401	0.00470770291642	0.00765215672052	0.00595121467348	0.0138864568621	0.134606173225	0.103413001299	0.350957674174	0.206651425155	0.158200717157
l	0.00471902388403	0.00182853876347	0.00297615612017	0.00464193109116	0.00762617285403	0.102035851875	0.0512290638997	0.404347618058	0.275711578385	0.144884101386
