 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.8904492	0.00952289	0.0040507377	0.00340414988	0.00589483793	0.00153382929	0.00207347395	0.0007875587	0.00187627036	0.00082842193	0.000841803875	0.00152280335	0.00340561945	0.00315245935	0.00070326995	0.000640276195	0.0693125005
ì	0.890843866667	0.011438078	0.0041598683	0.00335714898	0.00591400088	0.00159211916333	0.00182301240333	0.000694245353333	0.00185056706667	0.000749274956667	0.000828102025	0.00147720282333	0.00304693104667	0.00273116705	0.00049158284	0.000335276015	0.0686676652667
m	0.825879542222	0.0266096106667	0.0156067595	0.00581873534667	0.0116194918633	0.00199188378778	0.00322860722111	0.00241034200444	0.00420426660222	0.00149267763222	0.00187774180833	0.00333793691444	0.00468654257889	0.00375472311667	0.00140172160333	0.000398893525	0.0856805801889
b	0.786987790741	0.0461008368889	0.0211839875	0.00679685268222	0.0137667512211	0.00205669107259	0.00375747042704	0.00342880513481	0.00536373056741	0.00187572944407	0.00252946736944	0.00420837868148	0.00560025569296	0.00430439873889	0.00185110284444	0.000416503918333	0.0897712284296
e	0.586703408247	0.312603232296	0.0344273448333	0.00722262146074	0.0112689913404	0.00149346440086	0.00177139779568	0.00191879679827	0.00258952568914	0.000944224008023	0.00137154665648	0.00189113759049	0.00244286567432	0.00181309444296	0.00087861522148	0.000189599567111	0.0304701251932
r	0.213731320082	0.512440577432	0.0765639136111	0.0229883074869	0.0191868424468	0.00375312126695	0.0114031995652	0.00782126331942	0.00553356802971	0.00767184312934	0.00545768055216	0.00537020385016	0.00778252083477	0.00599723831099	0.00339682243716	0.000294735326704	0.0906068724144
i	0.075901262894	0.569585892477	0.108790176537	0.030393243829	0.0236124328156	0.00458766062232	0.0146419285217	0.00983337316314	0.00664530244324	0.00994235469311	0.00690053591739	0.00664573791672	0.00963633584492	0.007443728487	0.00424283174572	0.000328485609901	0.110868768205
d	0.0350458168313	0.607890610826	0.119244848846	0.030145187943	0.0500448876052	0.00617913577411	0.0082609556739	0.00612782971105	0.00885611124775	0.00452637941437	0.0044816027058	0.0110878529389	0.00911342318164	0.00782614521233	0.00182770161524	0.000350784250967	0.0889907634683
e	0.0222392006104	0.562110393609	0.173034792949	0.038230797981	0.0588354102017	0.0069514187247	0.0063825578913	0.00478437998368	0.00931560236925	0.00267517986479	0.00353499477193	0.0123717608796	0.00880088411055	0.00786631506411	0.00101266971141	0.000349032341322	0.0815045971661
c	0.0208506938701	0.517007174536	0.188575644316	0.043238997327	0.0689002394006	0.0086944928749	0.00657289546377	0.00423215847456	0.00978875607642	0.0021424966816	0.00323260479398	0.0135570785265	0.00958650308685	0.00879335668137	0.000706400276803	0.000413682771441	0.0937068150654
i	0.0193135779567	0.379720234845	0.284922944772	0.0674053084423	0.0797075258002	0.00962371162497	0.00756178662126	0.00425132062485	0.0101234178255	0.0020310165072	0.00323099408799	0.0140217660422	0.00991831074895	0.00913013172712	0.000610371345601	0.000439290481814	0.0979883119551
d	0.0151397343189	0.264554864948	0.339348564924	0.0854810061474	0.1152353096	0.011633684875	0.00913394467375	0.00546908034162	0.0124582384085	0.0023410965824	0.003625755186	0.0194876302141	0.0116584099697	0.0100805510757	0.000676166868534	0.000571941218605	0.0931040209184
è	0.012474502873	0.174511751649	0.380809364975	0.118406402049	0.123414685867	0.0119326789583	0.0134835248913	0.00658165811387	0.0133371382362	0.00288781119413	0.00403966189533	0.0214309468047	0.0124101792232	0.0105247887919	0.000858302746178	0.000731846556202	0.0921647609728
s	0.00918636072433	0.155128813883	0.376783231658	0.115093614016	0.078687511289	0.0067083588861	0.0146587876304	0.0129267017046	0.0144975748454	0.00353275689804	0.00543299813178	0.0194462313349	0.0118439213077	0.00682276103063	0.00138835517206	0.00346907800207	0.164392994324
s	0.00875345557478	0.175141441294	0.338482043886	0.0840883263387	0.0605497290963	0.00412852191537	0.0252354105435	0.0283320812349	0.0173920562818	0.00674517546601	0.00850306471059	0.0235316921116	0.0158026267692	0.00714450881021	0.00223502425735	0.00455519972069	0.189379701541
a	0.00502681839159	0.126247793265	0.399139397962	0.180113930446	0.0989002850321	0.00903943369179	0.0321116691812	0.0264307622783	0.0113257126606	0.00658349598867	0.00719996990353	0.0138483965705	0.0105423461564	0.00440155006007	0.00165890664578	0.00184296889356	0.065586583547
m	0.00965987833053	0.055942537255	0.284409885987	0.212555070149	0.230405265011	0.0223385852306	0.0263951220604	0.0173723499594	0.0208748714535	0.00475078082956	0.00705981363451	0.0327247463902	0.0168844456188	0.0115281996767	0.00104967477526	0.000978591097853	0.045070147449
o	0.0115153597768	0.0315791177517	0.187485431996	0.243377806716	0.30983286167	0.0285182220769	0.0286432346868	0.0140462801865	0.0234609128178	0.00410757694319	0.0066665343115	0.0386186092634	0.0186818295063	0.0138211800256	0.000836376625087	0.000685513938618	0.0381230964497
n	0.00530864029227	0.0160437393506	0.147660777332	0.314870858905	0.24852361389	0.0251354080256	0.0878768988956	0.0236915352622	0.0148960732726	0.0139169626477	0.0081482553705	0.0220612058878	0.0148959524688	0.0108085341419	0.0031804806417	0.000519847142206	0.0424611714499
a	0.00268362669742	0.00968357988353	0.0977780811107	0.304326726302	0.27739377463	0.0313405886752	0.114275582965	0.0292720260874	0.0141193564242	0.0180273800826	0.00953262829017	0.0179058076293	0.0143304417229	0.010279849214	0.00409006322723	0.000489246224069	0.04447123575
p	0.00503671579914	0.00770989709451	0.0690097957036	0.257348372101	0.390596691543	0.0418365995584	0.0686000719883	0.0191849356958	0.0165962878081	0.0093393657942	0.00699439776339	0.0248299058764	0.0132352398076	0.00986584057133	0.00196221328908	0.000525743528023	0.0573279351833
à	0.00533434991638	0.0079967438315	0.0580035885679	0.247563407367	0.344231347181	0.0351722068528	0.108017514996	0.0283174235653	0.016936511936	0.0149477454981	0.00806413892113	0.0274851037255	0.0138413075025	0.0106161045238	0.00332234062969	0.000971610409341	0.0691785790611
m	0.0128421552888	0.0105409076105	0.049535590856	0.212166659122	0.23867640906	0.0238958509509	0.117206542999	0.0397288525218	0.0255427199787	0.018049745166	0.012509506307	0.0310894323418	0.0178633120675	0.0128339755079	0.0070884032099	0.0137269813031	0.15670300702
e	0.0159666141296	0.00974724687017	0.032928465952	0.116274911041	0.32772530302	0.035071645317	0.085244802333	0.0479143955073	0.0362554536596	0.0148967770553	0.0141766341023	0.0320856194473	0.0179550515225	0.0123634790693	0.00623127906997	0.0175175561144	0.177644788773
s	0.00646369939987	0.00559270112339	0.0187174686507	0.0884564350137	0.379169177673	0.0467685917723	0.155847167444	0.0585907251691	0.0303025242199	0.0250487233518	0.0128177803674	0.0259317591491	0.0158117530075	0.0105835489231	0.00476392702332	0.00621431511813	0.108919692691
t	0.00253554903329	0.00383995047446	0.0117426938836	0.0729507433379	0.358798669224	0.0405600539241	0.214782072481	0.065557923723	0.02641213474	0.0273173607839	0.0117506211225	0.0379202750497	0.0187952000025	0.012045142641	0.00433296119111	0.00257799769938	0.088080637897
i	0.00158524525443	0.00382496919149	0.00983121762787	0.0507506457793	0.403226306408	0.057625803308	0.19754861416	0.087904723241	0.0445090372467	0.028627188928	0.0154959203742	0.0399406396832	0.0141893410008	0.00867039998033	0.00219441768037	0.00111618306646	0.0329593439657
