 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.4661461075	0.05709077675	0.0336628004	0.00579789365	0.0278909344	0.00998613389	0.003508574545	0.00281370676	0.00695568675	0.386147375
n	0.1716776559	0.181845925583	0.143691093467	0.0492316462167	0.0373700368	0.0108928038967	0.00383977008167	0.00315987878667	0.00786962511667	0.39042152
è	0.0603707760333	0.511726141861	0.163162350822	0.0620197514056	0.0224519214	0.00469330924557	0.00163758000822	0.00143475939289	0.00405395281222	0.16844939929
g	0.0255454990111	0.661794963954	0.136620096607	0.0283388408019	0.0155147059333	0.00260820516186	0.00277173431707	0.00218099936163	0.00221349744407	0.12241142072
r	0.0117875600037	0.631722271318	0.160739705536	0.0642840112673	0.0148719451778	0.00198923937395	0.00319032693569	0.00260323845388	0.00162960006469	0.10718210292
a	0.00475633160457	0.474214338439	0.303501181845	0.139808467089	0.0361287599259	0.00145976821132	0.00198909937523	0.00125521341796	0.000652088303563	0.03623475782
t	0.00176167497819	0.200729150813	0.500923890615	0.161656402363	0.0614000273086	0.00403160790377	0.00277007992508	0.00173030363932	0.00266838319985	0.06232849344
s	0.00080640685273	0.096370907271	0.576936076872	0.154027434121	0.0742603131029	0.00724807363459	0.00706065464169	0.00725274587977	0.00353442339995	0.0725029689133
a	0.000758323604243	0.041685396757	0.587500382291	0.224173794707	0.0893673243676	0.0077990209782	0.00905399538056	0.00914771019326	0.00198477393332	0.0285292552044
m	0.000899049234748	0.0200805375857	0.553263164097	0.239244371569	0.0888119847892	0.0092384747594	0.0288217519602	0.0252614319644	0.00202982277777	0.0323493775348
à	0.000792844491583	0.0140499851952	0.429986558032	0.352095020523	0.0791759969297	0.0128502615865	0.0337806958334	0.0298329836548	0.00475771779259	0.0426779138449
i	0.000872201677194	0.0106908713984	0.240196499344	0.470030786841	0.131041900977	0.0431174978622	0.0221373337911	0.0214285658849	0.0108447859309	0.0496395512816
è	0.000756597795731	0.00821711599947	0.122132278781	0.325226328947	0.226714010326	0.113439849287	0.0408357412637	0.0352369049616	0.0593182843103	0.0681228690939
n	0.000551975435244	0.00662838019982	0.0665790585937	0.190941286316	0.282567350109	0.160412393096	0.0688420557546	0.0442783383205	0.0744036061034	0.104795538365
a	0.000861091811748	0.00536210973327	0.0469305168646	0.112957498772	0.337057420036	0.154574057699	0.141871277252	0.0733638514402	0.0342186427011	0.092803524455
g	0.00159953427058	0.00734092457776	0.0638019362882	0.0690693462573	0.315778633345	0.119468022566	0.208069255751	0.11690640048	0.020112618567	0.077853336485
r	0.00199371135686	0.00954375985925	0.0673315637627	0.0617982820858	0.242962967782	0.150877717522	0.185688298584	0.16111846016	0.0225399558557	0.0961452821617
à	0.00128647492362	0.00770695761975	0.0266306814876	0.0422484126953	0.175138449261	0.196723465841	0.108442464528	0.15952149172	0.156262093285	0.126039504054
m	0.00353679694587	0.00607098853992	0.0175392133959	0.0389971768984	0.090375962087	0.13257822028	0.0450995268427	0.10182856224	0.287718691095	0.276254868018
m	0.00594002674862	0.00634012501331	0.0148609890653	0.0471685889661	0.068792053029	0.139358908427	0.0707531759476	0.0780366707467	0.272116013698	0.296633449339
a	0.00792224268287	0.00873655150444	0.0109827716218	0.035282791322	0.0641727266763	0.150169952809	0.100377818649	0.188372403582	0.237342704566	0.19664003978
s	0.00739310662762	0.0102028145015	0.0193779145406	0.0187678621073	0.0419941812254	0.10819134427	0.0876492212163	0.249786937861	0.176246591522	0.280390036593
o	0.00400187637587	0.0092141183005	0.0219056175135	0.0109681543691	0.0272891744085	0.0806784817567	0.0657631874054	0.304579659287	0.186979893841	0.288619846864
n	0.00243656933862	0.00763088906683	0.0140648478378	0.00702002022303	0.0169009044695	0.0450997099189	0.0373940738018	0.299379123096	0.25325657128	0.316817290288
a	0.00145208459287	0.00735592452228	0.0100704302793	0.00537333517434	0.0126377992565	0.0319528368063	0.0214307482673	0.227175011032	0.348899797093	0.333652030096
d	0.00251389623096	0.00784875784076	0.0144845224264	0.00632471855811	0.00935046185217	0.0241852001021	0.0550968704224	0.280585900344	0.336431089031	0.263178550032
e	0.00312910607699	0.00760467218025	0.0169052898088	0.00675741101937	0.00751376205072	0.0206902571007	0.0657802032075	0.252731443448	0.38873790301	0.230149900011
r	0.00192627110233	0.00574521249342	0.0114146231696	0.00501205417312	0.00620532828357	0.0118908916002	0.0255065764692	0.179794824483	0.497670574337	0.25483363667
f	0.00104571664411	0.00319552496447	0.00594354385653	0.00239970409104	0.00412292550119	0.00898263570007	0.0116157334564	0.111502827494	0.563182388112	0.288009002223
ò	0.000723025362703	0.00165110418816	0.00227082993218	0.00134953946368	0.00164222835373	0.00427328376669	0.0043434717288	0.0587126518313	0.730555686037	0.194478170741
m	0.000711848768901	0.00109606656272	0.00115575402406	0.000884697787893	0.000796476701243	0.00224701622223	0.00186001706627	0.0390771639438	0.711079562012	0.241091396914
m	0.0091514879563	0.00413484508757	0.00231015874135	0.00364609199596	0.000977929170414	0.00217909344074	0.00395628790209	0.0271089836479	0.632571087337	0.313964032305
u	0.0129802036521	0.00877502169586	0.00485290068045	0.00694828999865	0.0042666323568	0.00232274418025	0.00459851473403	0.0189450076826	0.652561049112	0.283749644102
</S>	0.00871079832605	0.0103221283479	0.00610145234022	0.00750728599933	0.0070687006784	0.00186966374013	0.00260410951701	0.0122398450413	0.671533604556	0.272042422051
