 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.373163467	0.0577679625	0.038175236	0.0511489358	0.04359953683	0.1106970604	0.0082962093	0.03880183885	0.27834976
e	0.142909924	0.328440134167	0.068377622	0.0603159579333	0.0471205949433	0.113072201533	0.00792785687667	0.0371946611833	0.194641087667
t	0.0530606476167	0.501131821389	0.124634347333	0.0694481419778	0.0321213443144	0.0430226302443	0.0149837552356	0.0348964366278	0.126700926889
i	0.0180298397422	0.543624633796	0.158857152444	0.0748724323259	0.0276665434381	0.0198749030814	0.0173423011119	0.0350041285426	0.10472809363
p	0.00688738910073	0.477266821265	0.234512920815	0.103429059109	0.0402978264794	0.0360393390271	0.00895394507063	0.0228698868475	0.0697428345433
à	0.00291707799691	0.436892800422	0.287375706938	0.112067783036	0.0421560922598	0.0388806883757	0.00620863440021	0.0189806949492	0.0545205375144
s	0.0023069913623	0.447053126807	0.262196282313	0.072510921012	0.0296219641866	0.0279748214919	0.0118191788434	0.0279290953164	0.118587626505
t	0.0021130338541	0.319074755602	0.329655574104	0.103631923671	0.0371861813955	0.0247116835306	0.0160301382811	0.0298410727388	0.137755635735
a	0.0010654429847	0.259511418534	0.407181258035	0.17624019789	0.0644268604652	0.0136480485435	0.00945278376037	0.0137160620463	0.0547579128117
ì	0.0006985892869	0.134504810011	0.309897941012	0.30359234263	0.156665116822	0.0136704711812	0.0108506252535	0.0339820708488	0.0361380196039
t	0.000370304510967	0.0580018425037	0.204352622004	0.401280240877	0.190739415607	0.0179097037271	0.0134151197512	0.0508607356163	0.0630700245346
e	0.000325244873656	0.0336599738346	0.153809924001	0.360827786959	0.227379428536	0.115235737242	0.0141413522504	0.0314493124721	0.0631712693782
l	0.000188687569552	0.0175392237115	0.0662586590003	0.399591618986	0.273061402845	0.146394222081	0.0244326930835	0.037331914424	0.0352016323261
e	0.000309651031517	0.0105436276705	0.0356288140001	0.393316142995	0.343585120948	0.0755802246937	0.0485331400278	0.050621600808	0.0418817421087
à	0.000338453697206	0.00737003129017	0.023234752	0.247530820998	0.489750243649	0.0559341992312	0.0731060366759	0.0621099112693	0.0406255970362
l	0.000156141452435	0.00316281603006	0.0111582703333	0.220632316999	0.49689006455	0.0483975237437	0.080067478892	0.0859042137564	0.0536311886787
a	0.000137897420812	0.00206320507669	0.00684875624443	0.165971742	0.367432048183	0.253604955248	0.083343434964	0.0702379785855	0.0503599448929
t	0.000350163753604	0.0022657500589	0.00412406211481	0.0823513723333	0.294429792728	0.339970735083	0.105864123655	0.0732795201952	0.0973644469643
o	0.000505474444535	0.00304769751963	0.00441352340494	0.0519060666778	0.239283464243	0.289745661694	0.186357761218	0.0955317650651	0.129208589988
n	0.000355820088178	0.00303171073988	0.00397866723498	0.0254719301259	0.159126418081	0.253156457231	0.275083210406	0.128876003355	0.150919797663
ì	0.000178537315726	0.00181336961329	0.00225628828833	0.0151034477086	0.103976866027	0.104238428744	0.498619586802	0.128222432118	0.145591083888
c	0.000654799091575	0.00103056680443	0.00235637727278	0.0153437562362	0.120163625342	0.057085261248	0.517896348934	0.108228325039	0.177240985963
h	0.00108249746386	0.000810802228143	0.00259015205759	0.0155457414121	0.126657887781	0.0533134157493	0.514777569645	0.092519639013	0.192702341321
a	0.000738011727953	0.00165901996938	0.00479101905253	0.00713439170403	0.0550849595937	0.0668874685831	0.665273989882	0.0839875870043	0.114443569774
v	0.00521659254932	0.00311360955646	0.0109540026842	0.00893397646801	0.0740666675312	0.191950996194	0.433591807627	0.125352422335	0.146819896591
à	0.00660642504177	0.00240262894215	0.00957474910807	0.00837719511934	0.0756174073437	0.200843435598	0.377647013542	0.184165607445	0.134765506864
l	0.00231585744926	0.00107513805072	0.00398230631602	0.00371119143645	0.0344745099479	0.081809602066	0.411529911181	0.295449279148	0.165652186955
o	0.000939638519753	0.000971026163573	0.00235511063867	0.00234010427882	0.0209765510826	0.0452473373553	0.21582986706	0.445079936383	0.266260422318
n	0.00183028783325	0.00152607672119	0.00257733701289	0.00370836079294	0.0114046904609	0.0379965337851	0.110772086687	0.526485712128	0.303698917439
t	0.00214732208108	0.00157495927373	0.0033911749043	0.00422871579765	0.0083809537203	0.032874463595	0.0640816815623	0.566584724043	0.316735999146
a	0.00089618581036	0.00116534992458	0.0031592292681	0.00230683449922	0.00411605370677	0.0126368169983	0.0354286445208	0.668564941348	0.271725963049
</S>	0.00060067967518	0.00113939266229	0.00286031623405	0.00192860729961	0.00299772770338	0.00735255569915	0.0272377307604	0.732652440674	0.223230611524
