 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.93757098	0.04141547285	0.001245876607	0.0001910456715	0.0003434758085	0.0005316102365	0.000343431873	0.0008162139125	0.000449362178	0.00349822033	0.0135943177
t	0.64003559	0.250567994283	0.0229977997357	0.00522331168383	0.00386008155283	0.00257365181217	0.000850350424333	0.00395694827083	0.000699750826	0.00430343391	0.0649310935667
e	0.3106936	0.544818831428	0.0457118919119	0.00735547506128	0.00516943128428	0.00303476141739	0.000834937201444	0.00447914478181	0.000505875039633	0.00228380488392	0.0751122581756
l	0.173237058	0.655168010476	0.0897066326373	0.00859990202043	0.00813171419476	0.0049216193858	0.00142179489381	0.00598273695214	0.00219916947751	0.00317699807523	0.0474543677119
a	0.066287116	0.668745590159	0.160871530879	0.0335390906735	0.0113262382316	0.00628614639527	0.0016862310546	0.00650806965738	0.0027757054025	0.00349788191041	0.038476359754
è	0.0295736673333	0.655835930053	0.21021669696	0.0524297802245	0.0114578245772	0.00597137273176	0.00219009377487	0.00432149332579	0.00191461554417	0.0047223861888	0.0213660851013
n	0.0148171897111	0.489425803351	0.255185645653	0.0997565834082	0.0297650565257	0.0134966802439	0.00353491235829	0.00755322954193	0.00254021468139	0.00657270939627	0.0773519210338
a	0.00623183213703	0.31587992445	0.316389545218	0.155028034469	0.0702180821752	0.0302813584146	0.00597925221943	0.00660020992398	0.00180491577713	0.00367944654542	0.0879073466679
b	0.00749293134568	0.200887854817	0.345136278406	0.164341724823	0.113825434058	0.0777474911382	0.0162874030731	0.00845943771799	0.00215107100904	0.00228263146181	0.0613877252126
a	0.0112369896152	0.084954554939	0.262217766135	0.310768328274	0.160859464686	0.0846293343794	0.017180163491	0.009378345306	0.00247874948635	0.0021288203206	0.0541674757375
r	0.0081075943384	0.0409508076463	0.143478402045	0.417598866091	0.187523938229	0.0457114914598	0.008252160797	0.0188126811687	0.00503947321212	0.00804132807353	0.116483239246
m	0.0062674874128	0.0190040654488	0.0791278273483	0.474021898697	0.13988031141	0.0271182914866	0.00534436033233	0.0267096620562	0.029694725404	0.0311501956912	0.161681163082
è	0.00647723167093	0.0109586683829	0.0411550137828	0.623030719566	0.105260995803	0.0144524531622	0.00328601457744	0.0168155860187	0.0425266741347	0.0417778218971	0.094258815694
n	0.0116452914236	0.00855890012763	0.0319991959276	0.576713239855	0.106341998601	0.0245407553874	0.00741587842581	0.0184732033396	0.0626125703782	0.0337012916324	0.117997659898
a	0.0149964051412	0.00661996437588	0.0281761036759	0.345761329952	0.261634879534	0.0976945517958	0.0192719351419	0.0209287674465	0.0650315504594	0.0229700552108	0.116914411299
f	0.00824036781373	0.00549111612529	0.013675036592	0.153527381317	0.381135026511	0.128247213932	0.020547078714	0.0436740198155	0.0336933888198	0.0222024060703	0.1895669251
