 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.928102275	0.01382119595	0.002867311825	0.0065037021	0.0045203146	0.002694691615	0.00155635425	0.0146183575	0.025315814
ò	0.935130275	0.0166741409833	0.00284821593167	0.00581919110333	0.00415578639	0.002589661895	0.0014759529	0.00869142581667	0.0226153480333
t	0.763125975	0.0311496176611	0.00716965973389	0.0132515927711	0.0131883039867	0.006619099655	0.00241746328333	0.0118215829222	0.151256704378
t	0.587170308333	0.14040717922	0.0160422522446	0.0203723085904	0.0176496663289	0.00851007291833	0.00293291946111	0.0128929173541	0.194022365893
i	0.425206304778	0.441360546407	0.0338934580815	0.0165706971968	0.00815062484297	0.00362624750611	0.00130225040704	0.0045606964747	0.0653291859643
è	0.168739476926	0.639145515469	0.103095272694	0.0282354557323	0.00945997868099	0.00370346510204	0.00335345128901	0.0138281491349	0.0304392548881
t	0.067949818642	0.525019015156	0.129296507565	0.0505862219108	0.019574254227	0.00789704880068	0.004696448863	0.0262334543783	0.168747214963
t	0.0383441718807	0.480907481719	0.152527705855	0.0715798239703	0.0205795237423	0.00828194973356	0.002586437921	0.0182975614328	0.206895312854
a	0.0262301027269	0.45103983724	0.339853635285	0.0889880546568	0.0124559739141	0.00441466207785	0.001240959217	0.00630577397427	0.0694709911847
s	0.0121647106756	0.265117032413	0.477437535095	0.119356291552	0.0285063849714	0.0107544073926	0.00328651228233	0.00545261151476	0.0779245227616
e	0.0073305982252	0.135173100804	0.577549735032	0.141845010517	0.0349004703238	0.0130758265642	0.00402370626078	0.00522090851825	0.0808806822205
o	0.00623477327507	0.076011990268	0.551580878344	0.284403473506	0.0322812641079	0.00604867028807	0.00284028902026	0.00528432385275	0.0353144067068
G	0.00500557505836	0.034945700656	0.315459662781	0.433825767835	0.0733895833693	0.0151942654294	0.0115781061068	0.0223249642842	0.0882764335689
i	0.00450419565279	0.019268141452	0.363148537594	0.376485159278	0.0791345054564	0.0200606391431	0.0138648466689	0.0249941189281	0.0985399216896
o	0.00423631428426	0.015676320484	0.394235259198	0.443944379759	0.0675785961521	0.012758134381	0.0089089588563	0.0136860261427	0.0389761070632
v	0.00605795929475	0.0106819664947	0.208456216399	0.48239921992	0.070944585384	0.0214799604603	0.00806752681877	0.0319232410476	0.159989371688
