 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.92572799	0.0213304945	0.00757979875	0.001761093847	0.000478284405	0.000755185985	0.00158260465	0.0407844945
a	0.83521194	0.102630745833	0.01633471875	0.00313770941567	0.000465512698333	0.000403239988333	0.00105020940667	0.0407659148333
k	0.65776527	0.137625073611	0.04879605625	0.0105168734719	0.00845998318611	0.00318486059944	0.00433711952556	0.129314792944
à	0.373771421733	0.376150916204	0.06684807775	0.011788868624	0.0111851167687	0.00409842690315	0.00537909504519	0.150778073515
j	0.351224932311	0.440780117235	0.04193714475	0.005780133008	0.00667445329623	0.00244720387105	0.0043511892184	0.146804810372
o	0.34343091857	0.376412130912	0.103466861417	0.0185359210027	0.00648690899874	0.00211283945702	0.0039943963628	0.145560013891
t	0.11811905989	0.389045413637	0.311251857139	0.0328702143342	0.0133477035662	0.00182198848567	0.0033638710776	0.13017990173
r	0.0417746906967	0.183177557879	0.573532219046	0.0492744414447	0.0183143825221	0.00198565319522	0.00350104709253	0.128440044077
a	0.0238373273989	0.122052699293	0.679939259682	0.0864078871482	0.0201983645074	0.00313688289841	0.00255420629751	0.061873404859
v	0.0296439414663	0.0846211367643	0.483091649894	0.103631139049	0.0966993291691	0.0123899377995	0.0175299352992	0.172392954953
ù	0.0227299544788	0.0522247072548	0.382910359965	0.092817754683	0.198640799723	0.0285397739332	0.0235553798997	0.198581286984
d	0.0124691144829	0.0412589180849	0.311811287988	0.0672184808943	0.179618939908	0.0382627723111	0.0567139014332	0.292646590995
i	0.013492225161	0.018759042695	0.142888695996	0.252938677965	0.114542647969	0.0651989457704	0.0670547483111	0.325125003332
a	0.010622310587	0.0123091772317	0.098095396332	0.436033959322	0.154678487323	0.0976433985901	0.033962483937	0.156654757444
i	0.00605335506233	0.0086235999439	0.067518964444	0.364302799774	0.219995145774	0.15842128953	0.036823249979	0.138261569148
g	0.00535681102078	0.00575281744797	0.043676052148	0.230581477591	0.354883628591	0.15765112851	0.0496360236597	0.152462059716
r	0.00455652124026	0.00306900111599	0.0245177920493	0.131100876864	0.34393710753	0.223215081503	0.11082387622	0.158779749905
à	0.00194046880975	0.00198822723866	0.0117461403831	0.078249167288	0.175749817177	0.505114853834	0.12418301874	0.101028315635
f	0.000765533509583	0.000857098229553	0.00529883996103	0.0293326209293	0.275496032392	0.493112681278	0.103068126247	0.092069057545
u	0.00969907057986	0.00128406999318	0.00458951932034	0.0245896888098	0.277374692797	0.403541923759	0.163785268749	0.115135732515
t	0.0152855491933	0.00265769649773	0.0122178806401	0.0274054002699	0.139038412932	0.363285001253	0.22429907625	0.215810977505
t	0.0081852226311	0.00274555156591	0.0150158290134	0.0198095439233	0.0894316173107	0.217934853751	0.261325025417	0.385552382502
e	0.00813221077703	0.00207917042197	0.0084322472378	0.0121452922744	0.0332502932036	0.15636264125	0.425143998472	0.354454170834
a	0.00824265152568	0.00381717430732	0.0170707078459	0.0135543862248	0.0190358838345	0.144942380417	0.539432032824	0.253904790278
t	0.00329085073189	0.00490688893577	0.0220724666153	0.0140415828083	0.0591515162782	0.173220140139	0.447844567608	0.275471973426
s	0.00123097461063	0.00297231567859	0.0110227005718	0.00628915056943	0.0659834204261	0.138305776713	0.514231102536	0.259964517809
è	0.000495145107477	0.0013463614062	0.0043906483906	0.00244099344314	0.0241253587087	0.0826061869043	0.732800300845	0.151794934936
n	0.000392082796426	0.000763430448733	0.00223917686353	0.00107544025438	0.0128567808029	0.0667366836348	0.754164200282	0.161772143979
ì	0.000363561374475	0.000460379221244	0.00118024497118	0.000524351049793	0.00773819476763	0.0507958401116	0.766848433427	0.17208897366
t	0.00748868296716	0.000887065278748	0.00105634790706	0.000517187594931	0.00386174242254	0.0261575979372	0.670442711142	0.289588663553
t	0.0108452961224	0.00169132815958	0.00165748803569	0.000751471954977	0.00251821310751	0.0172530003124	0.604685803714	0.360597411184
a	0.00791093150747	0.00424090855319	0.00494678927856	0.00224338247499	0.0016092878025	0.0088583199708	0.652160767905	0.318029603728
</S>	0.00891607325374	0.0065837427766	0.00794975863928	0.00370545038749	0.00162172660125	0.0065251167854	0.586432383952	0.378265716864
