 	il	vestito	della	sposa	deve	essere	bianco	</S>
o	0.83633392	0.0794014425	0.034932622	0.0248266995	0.00140850605	0.00303723195	0.0059803414	0.014079255
à	0.523013146167	0.0827437255	0.222138698667	0.0356151091667	0.0253396443833	0.02087649695	0.0266734870667	0.063599653
b	0.176420216556	0.0463385265	0.542526919556	0.0277958503889	0.0331337143611	0.0267115279833	0.0346605655222	0.112412604333
b	0.174690357185	0.0863757855	0.596822843185	0.0172051617963	0.015834957687	0.0122397116611	0.0131994707074	0.0836316554443
e	0.174520979062	0.148415631833	0.569554364395	0.0355713075988	0.0133413193957	0.0099283550537	0.0050337626358	0.0436342531481
t	0.0635046250207	0.139359161944	0.681352521465	0.0484707275329	0.0202557299652	0.0165754798512	0.0020516335886	0.0284300950494
o	0.0262940338402	0.0870697613147	0.785975953822	0.046591682511	0.0197819986551	0.0167706249504	0.000936792262867	0.0165791394831
u	0.0116819251134	0.0622665984382	0.610980584607	0.212781010837	0.0647882782184	0.0241666336501	0.000765168044289	0.0125698016277
k	0.0103357930378	0.0609701881461	0.437208848202	0.289988396946	0.0862552877395	0.0283935826834	0.0046087112481	0.0822391845426
o	0.0104825366793	0.048758118382	0.378818189401	0.364246242315	0.0623220475798	0.0223485346945	0.0063819228827	0.106642433848
r	0.00673060105977	0.0357642094607	0.203812893134	0.383255260772	0.21092325586	0.0796752665648	0.00543196909423	0.0744065782827
a	0.0102632578533	0.0398468954869	0.117382009378	0.395299950257	0.257882005287	0.112710742188	0.00680839446474	0.0598067477609
s	0.0105517269844	0.0361167254956	0.0637949967927	0.387924386752	0.286869655096	0.121910394063	0.0108102029216	0.0820219162536
ì	0.0048319416948	0.0210664474985	0.0249685976642	0.194265270584	0.407964118365	0.205046994688	0.0449025163072	0.0969541187512
u	0.0025653619216	0.0169888258328	0.0097979946214	0.176252008528	0.404325406122	0.288728998229	0.0545785844357	0.0467628404171
è	0.00114905164387	0.0108655402009	0.0045184793738	0.136865796843	0.415627362041	0.368191266076	0.0409453228119	0.021837219639
n	0.00149907806129	0.015432795657	0.0080716106246	0.0656800279477	0.355403324014	0.345558078692	0.085311431604	0.12304366188
a	0.0060719988871	0.0530090058857	0.0115513898749	0.0672734576492	0.206587238005	0.339197999564	0.151800203868	0.16450868496
n	0.00704076552903	0.0603328399619	0.00734311549163	0.0572367880497	0.167328092668	0.394346849855	0.168526431289	0.137845115987
e	0.00822710107634	0.0431710299873	0.00423858073054	0.0261181698499	0.142353027556	0.421089699952	0.22456856043	0.130233836996
à	0.00808412403745	0.0311325548624	0.00240443955351	0.0144947946833	0.0772351291853	0.472887703317	0.329851103477	0.0639101439987
s	0.00297271469115	0.0124228267208	0.00220306136117	0.00589012169443	0.0509297722284	0.338566621772	0.467805061159	0.119209798
p	0.0403679745637	0.0224559201403	0.00380268952039	0.00270726703148	0.0199814958761	0.144185678924	0.594891897053	0.171607052667
r	0.160574938188	0.0507573257134	0.00746069467346	0.00193746664383	0.00821657122537	0.085361122308	0.557089199018	0.128602666222
o	0.184677642729	0.0681128865711	0.00801432555782	0.00515035811461	0.00489799690846	0.0971657557693	0.529903433006	0.102077567407
</S>	0.127050616364	0.0704854052856	0.00577014977891	0.00844877055731	0.00421568825423	0.121868712885	0.566241116503	0.0959194937035
