 	voglio	un	forno	che	vende	rustici	</S>
t	0.8462037	0.1049466135	0.003372975535	0.001822814478	0.00079048763	0.0014644836	0.041398893
è	0.824268833333	0.126249927833	0.00394398887833	0.00207622089267	0.00266478323	0.00135427316667	0.039441979
l	0.644338414444	0.109335992611	0.0176569847594	0.00701428276422	0.0822758178433	0.0195083422889	0.119870204333
o	0.334384288148	0.355556614204	0.0316083629198	0.00891737045474	0.106749503648	0.024947452638	0.137836424711
è	0.159236021383	0.692129118068	0.0381977029733	0.00716460101825	0.0383639935827	0.009845173921	0.0550634135037
n	0.0603522688943	0.734049139356	0.0983452669911	0.0148717870061	0.0175440045276	0.005570225807	0.0692672898346
a	0.0243253990648	0.571670953119	0.298234008997	0.028666586002	0.00875047577587	0.00270887936233	0.0656436600115
f	0.0139503103549	0.33145988904	0.359088772999	0.0311039160007	0.020607950192	0.00300821198078	0.240780940071
ù	0.0110171521183	0.185794461013	0.350694881	0.0300199750002	0.097553526064	0.0132233760936	0.31169662769
r	0.0100440017061	0.146922718671	0.312573863667	0.0269202620001	0.211588942021	0.0196997670312	0.272250416897
n	0.0108182282354	0.0891749912237	0.222998647889	0.0333622943334	0.381879264007	0.0135911480104	0.248175398099
o	0.0126580962451	0.0388568637412	0.30658968263	0.0960485781111	0.439070104669	0.0109673783368	0.0958093004997
k	0.0119715332484	0.0311059779137	0.354218560877	0.149158886037	0.291689178223	0.0114064531123	0.1504494355
a	0.0156080554161	0.0293772746379	0.297224493626	0.162703752012	0.306044982741	0.0150080413708	0.174033437167
p	0.0173667738054	0.023729828546	0.207068694542	0.158987594004	0.359204090914	0.0226732061236	0.210969864389
u	0.0228860129351	0.0220740698487	0.125856280514	0.116028361335	0.413841046971	0.0591365757079	0.24017769313
l	0.021684107255	0.0113027585496	0.060989116838	0.060882592445	0.615316905657	0.0712556875693	0.15856883271
ì	0.00748272851833	0.00434358544987	0.0234819541793	0.0247182404817	0.783868258552	0.0509463495231	0.10515881657
r	0.00338271242944	0.00168933414996	0.0087655475931	0.00944218796057	0.816827252851	0.045153809841	0.114739107857
ù	0.00205519224981	0.00078744201332	0.0036323517977	0.00379108012019	0.760446337617	0.0915210286137	0.137766582619
s	0.0325961610899	0.00541157196777	0.00379504089923	0.00398408704006	0.593227942539	0.149751789538	0.211233404206
t	0.0546374703633	0.00758796332259	0.00418671719974	0.00465320908002	0.493586790846	0.208702919846	0.226644920402
i	0.0619390101211	0.0066322167742	0.00609290296658	0.00414213542667	0.393416606949	0.378707323282	0.149069809134
k	0.064380548707	0.0170111345914	0.00991283598886	0.00588352814222	0.201199928983	0.414904887761	0.286707136378
u	0.044552431569	0.0192312306305	0.00968551699629	0.00553979491407	0.113031892994	0.440829522587	0.367129602126
</S>	0.0390179757845	0.0128895454653	0.00880763849815	0.00400636925704	0.069476896497	0.546848181293	0.318953386063
