 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.931032165	0.03020493	0.00142618555	0.0068370206	0.00187518445	0.00407118465	0.0008966122	0.002844070425	0.008965529	0.01184712015
ò	0.930069831667	0.036498091	0.00138378411667	0.00633202010333	0.00162147483667	0.00421217745	0.000764889506667	0.00270499850633	0.005958760415	0.0104539168833
t	0.750805643889	0.0454344523333	0.00602780963889	0.0157837427711	0.00609121206556	0.0173843158833	0.00198754607556	0.00278248430011	0.0131155648867	0.140587173794
t	0.565457447963	0.151847868444	0.0156292565463	0.0256643615904	0.00920185855519	0.0259464196278	0.00257119032519	0.00357074073337	0.0162505074289	0.183860313665
i	0.393675355321	0.452421796148	0.0271523845154	0.0204735661968	0.0053879607184	0.0277044972093	0.00111364694506	0.00209532476446	0.0075895266763	0.0623858767883
ì	0.14872407144	0.736612398716	0.0417462595051	0.0134599184989	0.0029949610728	0.0252474835698	0.00076900848502	0.00148426234149	0.00503084875877	0.0239306786294
r	0.05817321048	0.696537206239	0.0522203255017	0.017647790933	0.0056995508576	0.0128368946899	0.00149623322834	0.00245763854716	0.0156003633863	0.137330672743
t	0.03862423316	0.581565175413	0.128813731834	0.0365024739777	0.0083707046192	0.0097142715633	0.00184706377611	0.00299913598239	0.0184144922621	0.173148660981
e	0.02848524572	0.519410801804	0.307860630611	0.0491307849926	0.0064013422064	0.0201155091878	0.0011513908587	0.00199334069413	0.0068435318007	0.058607429227
è	0.01237046674	0.392162000601	0.439777023537	0.0556689766642	0.00896244473547	0.0276872797293	0.0052724751529	0.00989105979804	0.0106541155136	0.0375541835757
t	0.00608733508	0.251633024867	0.388944574512	0.0794642155547	0.0139602942452	0.0208763915764	0.0075350545843	0.0136498859327	0.0373784035045	0.180470839525
t	0.00457719936	0.137035809622	0.410263331504	0.156921381852	0.0171013257484	0.0134986340921	0.00419260979477	0.00655010264423	0.0387252729348	0.211134368008
a	0.00522944778667	0.0771978825407	0.533969593835	0.244845150617	0.0186617115828	0.0289277799307	0.00240919146492	0.00327562154808	0.0138643701116	0.0716192692693
s	0.00443690246222	0.0343893545136	0.485271367945	0.229977790206	0.0336088948609	0.0341871779769	0.00749134628831	0.00459201218269	0.00716872040387	0.158876424856
e	0.00496752102074	0.0186807425045	0.412380319315	0.280116913402	0.0429050149536	0.0326299773256	0.00943967372944	0.0052044930609	0.00515326826796	0.188522066719
o	0.00581770890691	0.0101295789348	0.290890455105	0.515742197801	0.0351704036512	0.0518111291085	0.00509325234315	0.00682525935363	0.00688954655599	0.0716304473397
G	0.0043073426023	0.00588253174493	0.127000750368	0.545520445934	0.0433857165504	0.0396580490362	0.0364793905811	0.0157730294512	0.0100711471853	0.171921542447
i	0.00579684526743	0.00684734491498	0.226705876789	0.401227801978	0.0710864221835	0.0156380530121	0.0494546911937	0.0168408578171	0.0070041323951	0.199397916816
u	0.00611426078914	0.00665925040499	0.256798415596	0.478615973993	0.0798287993945	0.033499253004	0.0270759407312	0.0247358972724	0.00899984346503	0.0776723559387
v	0.00558358062971	0.004362880535	0.110953826199	0.510685171331	0.0546459694648	0.0788797990013	0.0175084691104	0.0269315670908	0.0878103334883	0.102638416313
à	0.00567914467657	0.00365695047833	0.0598086223997	0.421774770444	0.165315790822	0.0691723820004	0.0393903032368	0.0152858446969	0.110526811163	0.109389395771
n	0.00395520569219	0.00323976432611	0.0332519877999	0.305520780148	0.201197543607	0.0836383730001	0.0488409540789	0.0108735017656	0.123720090388	0.18576181559
n	0.00397444133073	0.00217341007537	0.0189826306	0.337811066716	0.185606594536	0.0864365540867	0.0276790823596	0.00728094022187	0.125595673729	0.204459587863
i	0.00659403254358	0.00188578582512	0.0133475542	0.419024072239	0.329285331512	0.0720179411156	0.0326698761199	0.0100929835073	0.043845185743	0.071237171621
