 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.99689575	0.00083034593	0.0003172015485	0.0002057874975	0.0001336879575	0.0002256626125	0.00139157
c	0.991434183333	0.00150507189667	0.00153999319283	0.00230601923917	0.0004960376525	0.000566492254167	0.00215218983333
h	0.952598927778	0.0352212994989	0.00518285039761	0.00327917491306	0.000786732134167	0.000819967051389	0.00211111034444
a	0.945548242593	0.0456200492663	0.00534517958254	0.00150381218169	0.000491501752389	0.00052353549303	0.000967793134813
n	0.868888147531	0.0473854358554	0.0662599743108	0.0033175989379	0.000414501308463	0.00038982450691	0.0133446154983
a	0.819138249177	0.0624275296185	0.0889572586036	0.00440706491263	0.000563053702821	0.000511441952303	0.0239954738328
v	0.586845970392	0.0392853235395	0.0693715487012	0.117255131571	0.0769595718343	0.0739959190674	0.0362865732776
o	0.433355027464	0.0500909521798	0.0900982349004	0.16543234119	0.105500961945	0.0995808345891	0.0559416577592
r	0.677977482488	0.0518156110599	0.0772305083001	0.06951292473	0.0387948214817	0.0350156270964	0.0496530325864
à	0.601194697496	0.02221332702	0.114560622767	0.144849115243	0.0584035099939	0.0215482743655	0.0372304501955
s	0.275826317965	0.0355573086733	0.178278784256	0.232321901748	0.114897929998	0.0975984027885	0.0655193527318
o	0.0958845941217	0.0399593102244	0.152719468085	0.312862523916	0.184014153333	0.128038850929	0.0865210995773
o	0.0406920173739	0.0166421725215	0.0794419263617	0.361153951305	0.246823401111	0.0870921569763	0.168154368526
t	0.0296793157913	0.00619115965383	0.0431258257872	0.280813790435	0.203461015037	0.0964678989921	0.340261022842
s	0.0260063749304	0.00247876929128	0.0280426121957	0.264617020145	0.270023469679	0.122444489664	0.286387283114
o	0.0168594479768	0.000956198120427	0.0105812656319	0.235501040048	0.38972421656	0.214029339888	0.132348496538
m	0.00832368005893	0.000463197523476	0.00457877644397	0.178712926683	0.49428736552	0.233893359963	0.0797406911793
ì	0.00505756631964	0.000509531227825	0.00274580841466	0.125914300894	0.531445368507	0.271927579988	0.0623998460598
k	0.00501786187321	0.000829844095942	0.00207364390489	0.0653538229647	0.441147182836	0.417083726663	0.0684939486866
u	0.00654529049107	0.000920488631981	0.00157400660163	0.0303964118882	0.285872383279	0.589826955554	0.0848644828955
à	0.00567599619702	0.00063807935066	0.00125503403388	0.0230274765294	0.13727404676	0.730916265185	0.101213115965
i	0.00243796129901	0.00037776134022	0.00120919234463	0.0226848681765	0.0955546675867	0.790077608395	0.087657943655
m	0.00209411036634	0.00061643139674	0.00201755781488	0.0236522437255	0.0898988511956	0.769407456132	0.112313327885
è	0.00230336582211	0.000693649238913	0.00264552417163	0.0272481029085	0.0911030580652	0.752810985377	0.123195269295
r	0.00176859107404	0.000643107362971	0.00230646172388	0.0254057453028	0.0894736703551	0.795787195126	0.0846152044317
i	0.00713117619135	0.00130235603099	0.00264253084129	0.0231106127676	0.0768166531184	0.660747965042	0.228248702811
</S>	0.0128875050957	0.0018191640155	0.00294729167064	0.0185444078838	0.0451773260592	0.524149182521	0.394475101405
