 	voglio	che	Maria	che	venga	domani	</S>
i	0.843907075	0.07660271	0.0477906655	0.0018346652	0.0085215178	0.0079060548	0.013437309
t	0.580073761	0.0393403513333	0.1240249185	0.0128932076333	0.0168179724667	0.0205254858	0.206324252
è	0.508166673	0.0409395917778	0.122191992733	0.0157959393044	0.0177611408556	0.0237733788833	0.271371304333
l	0.590453731	0.168050533926	0.0517837274777	0.00686822532813	0.0073517279852	0.0093990621111	0.166093055111
o	0.318365503667	0.360214431309	0.161280502493	0.020787381576	0.00781375599507	0.00452951243703	0.12700893567
k	0.111568963689	0.301367669103	0.464170774164	0.0364372498587	0.0236519329984	0.00441868634568	0.0583846985233
a	0.065430100363	0.147576058368	0.661005191388	0.0473935716196	0.0341500863328	0.00438003904189	0.0400649091744
i	0.051107589121	0.0935648271227	0.685485680463	0.0612847805399	0.0502305671109	0.00669422394063	0.0516322967248
M	0.0263943373737	0.0408645217076	0.668317710154	0.0681616835133	0.105592554037	0.0279656426469	0.0627035212416
a	0.0255088044579	0.0189800184025	0.712443493385	0.0651306478378	0.110749508012	0.030348168649	0.0368393684139
r	0.0214328150526	0.0125408309675	0.718526487795	0.0941559292793	0.104212179337	0.0255309776497	0.0236007898046
ì	0.0367124932509	0.0136758409892	0.586464502598	0.14051288976	0.150068973112	0.0425879308832	0.0299773736015
a	0.042626697417	0.0148353866631	0.491013757533	0.139914053253	0.242344844371	0.0426306029611	0.0266346657338
n	0.0218118059723	0.012848333621	0.313001887844	0.092072098751	0.225244831457	0.0492627786537	0.285758260778
a	0.0627986671574	0.0356489569403	0.125741185948	0.0503552005837	0.262708147152	0.0654118962179	0.397335966926
r	0.0755418413858	0.0430407239801	0.0602363145493	0.0320419230946	0.266191011051	0.078524820406	0.444423368975
t	0.275536506129	0.0399849243267	0.0221575620831	0.0169461939315	0.108279915684	0.065083226802	0.472011712992
i	0.39594053871	0.108426081442	0.0218615090277	0.0149557303105	0.130245888561	0.093779558934	0.234790780997
à	0.189246753803	0.107154706887	0.0210500916426	0.0110302941035	0.153441592854	0.386943989645	0.131132585666
v	0.0648455870677	0.0397554270357	0.00901920484753	0.00561160370117	0.083253946618	0.522455559882	0.275058633889
v	0.153146173923	0.0454043926786	0.00512095031584	0.00452207146706	0.0398718818727	0.309588956627	0.44234555463
r	0.471064524641	0.0656550828929	0.00258141880528	0.00405105195569	0.0227014274909	0.137884444209	0.29606200721
i	0.569532128214	0.0682086909643	0.00952914060176	0.0048907600519	0.0163915710303	0.054211088403	0.277236561403
</S>	0.468305394107	0.0701607254821	0.0172193948009	0.00645016627595	0.0196572290151	0.0340791067015	0.384127950702
