 	è	possibile	che	è	entrato	da	qui	</S>
i	0.82896367	0.148575365	0.00223171165	0.000139119995	0.0001035462025	0.000175097675	0.00141512489	0.0183964215
s	0.539483816667	0.137927378333	0.0157166896833	0.0593813729117	0.0015344628775	0.00217565261167	0.02398298299	0.219797671167
o	0.268613708889	0.298306806111	0.0285197338944	0.0807213004372	0.00326391362583	0.00296963832056	0.0314926557033	0.286112235389
g	0.190409785296	0.534672982037	0.0338433176315	0.0476193662791	0.00433335887528	0.00204065182352	0.0135356429411	0.17354488013
g	0.159208277432	0.600212760679	0.0515414195438	0.0485606987597	0.00424446749176	0.00215013584117	0.00760507368037	0.126477162877
è	0.130443689477	0.60920725356	0.141816801181	0.0562484595866	0.00871002436392	0.00650432291372	0.00316206526012	0.0439073916257
s	0.082487642159	0.57066589452	0.15734280706	0.0744984798622	0.0188047754546	0.00950171620457	0.00313732442004	0.0835613850419
t	0.0665796719197	0.62735327484	0.0903557643533	0.0905186716207	0.0198347358182	0.00686983663486	0.00269656851001	0.0957914558596
e	0.0291969651732	0.516956301613	0.197947383451	0.118857952207	0.0669237139394	0.034352716545	0.00184545320667	0.0339194743322
k	0.0204913120577	0.224020147204	0.239331474484	0.136036860736	0.0920786879798	0.0461336421817	0.00521491673556	0.236692936311
a	0.0233814956859	0.119056719068	0.178877648161	0.138830490245	0.15813570266	0.0679315127272	0.00836780491185	0.30541862377
m	0.0239422258953	0.0819227296893	0.135204674387	0.138265663415	0.18211325522	0.0750273925757	0.012371491304	0.351152552923
b	0.0485132126318	0.0566622348964	0.105048766462	0.227706231138	0.10848311274	0.0663791608586	0.016212964768	0.370994272308
ì	0.0993234342106	0.0588162576321	0.104564182154	0.340634030379	0.0859359662467	0.160832105286	0.0162967709227	0.133597222436
k	0.16837657807	0.041074500544	0.066766895718	0.278194212126	0.122807537416	0.174301280095	0.0192478109742	0.129231154479
e	0.178467446023	0.071350673848	0.0504822855727	0.138379648709	0.164898602472	0.226087945032	0.0405839296581	0.129749449493
a	0.0950664650077	0.109924047949	0.0328621977242	0.057732973903	0.113039397491	0.298639848344	0.187015054553	0.105720024498
p	0.0377542153359	0.0796507153163	0.0141148862414	0.034115934301	0.0822793178303	0.184832860448	0.239182079851	0.328070001499
ò	0.018006108012	0.0415854051054	0.0066049786538	0.022132272567	0.0619472501768	0.079868101816	0.414728898284	0.3551270005
t	0.009999287904	0.0307542273685	0.00307194185793	0.00998207815567	0.0341131776256	0.0402896899387	0.580850609428	0.290939010167
t	0.0168423266347	0.0535603024562	0.00251432165264	0.00685421338522	0.0262779374419	0.0302634773129	0.587399126476	0.276288308389
u	0.0244118665449	0.120702925819	0.00259195838421	0.00441608292841	0.0117120636473	0.0225944209043	0.615131098825	0.198439594463
</S>	0.0259900232725	0.16429841791	0.00293484769211	0.0029106744142	0.00711437422365	0.0138986451522	0.551054664412	0.231798362232
