 	dovevo	comprare	pane	ogni	giorno	</S>
ì	0.99733895	0.000861157703	0.000132652221	0.000116880055	0.000150973655	0.00139944433
c	0.995259583333	0.000771552436333	0.002241446507	0.000314580355	0.000278017815	0.00113481653
h	0.977690284444	0.0139909385788	0.005478371369	0.000929166351667	0.000689378371667	0.00122182504333
a	0.974790038148	0.0181606121263	0.00456735008967	0.000893215255556	0.000626789260556	0.000961919597777
n	0.936984366049	0.0193487936421	0.0223730569966	0.000986876656852	0.000565637123519	0.0197412271826
a	0.884449568683	0.028544875214	0.0346279296655	0.00215403488562	0.00114659100784	0.0490770223942
v	0.592698112561	0.022905230738	0.145554037888	0.0874518462952	0.0868731202693	0.0645176941314
o	0.423347113854	0.030042304246	0.217359212629	0.126390318765	0.117635459423	0.0852256060438
r	0.665864651285	0.029115571982	0.129871715876	0.054688273755	0.0427091456077	0.0777506446813
à	0.593619627095	0.012099360394	0.267625123625	0.0671847487517	0.0188960753359	0.0405750918938
s	0.266516736898	0.026786941298	0.447949271208	0.133511926251	0.0761636254453	0.0490715012979
o	0.0908832228327	0.0311893736993	0.330752533736	0.293065525417	0.137654091815	0.116455218766
t	0.0355555842776	0.0117977587664	0.195014674579	0.345859295139	0.134007710605	0.277764942922
s	0.0175996335259	0.00469695472213	0.132464970193	0.32973861838	0.197856863535	0.317642924307
o	0.0103393632753	0.00180976027071	0.0589997891977	0.367658216127	0.365689414512	0.195503431436
m	0.0098131684251	0.000939856410237	0.0404336421992	0.365982682042	0.416265564837	0.166565070479
ì	0.00941946747503	0.000660929630079	0.0341499011331	0.382426187347	0.434497611612	0.138845873493
k	0.00744912332501	0.00079439191336	0.0162580319444	0.362776722449	0.524364587204	0.088357139831
u	0.005910062275	0.00084087728112	0.00935994664813	0.236360340316	0.622755862401	0.124772921944
à	0.00527206495833	0.000469424060373	0.00989884838271	0.105282336272	0.7361143208	0.142963010648
i	0.00435199911944	0.000371526316791	0.0113602821276	0.066896747424	0.8043037736	0.112715653549
m	0.00604584930648	0.000918465512264	0.0215665383759	0.053987537808	0.777056124533	0.14042543785
è	0.00801252396883	0.00142192083742	0.026364926792	0.0594964492693	0.746534188178	0.158169952617
r	0.00609862338961	0.00180207081247	0.0253500555973	0.0685169097564	0.789482996059	0.108749324206
i	0.00847603099654	0.00181044903749	0.0240260419658	0.0584516859188	0.635426358686	0.271809418069
</S>	0.0126039564983	0.00134522366874	0.0148865846329	0.0369516669594	0.465790639343	0.468421909034
