 	credo	che	stanno	ancora	svegli	</S>
p	0.73183393	0.05397752865	0.01374021545	0.04358627022	0.017488564425	0.139373481
i	0.733116176667	0.0538127950167	0.0145618992167	0.04364862444	0.0171787877403	0.1376817221
s	0.672774982222	0.0486360538056	0.0291391714722	0.0274468725133	0.00876880984543	0.2132341558
t	0.468492077407	0.211191961269	0.0388358594907	0.0365411291711	0.00693291148181	0.2380060918
è	0.493802475802	0.31554709709	0.0367196664969	0.0597408813904	0.0085856723606	0.0856042231333
o	0.370511780934	0.36275515903	0.0453435531656	0.15935358713	0.0146419901202	0.0473939370444
k	0.146469543645	0.34099939301	0.0932454477219	0.194519779043	0.0265605300401	0.198205325681
a	0.0719679435483	0.172678085003	0.372355912574	0.115908095348	0.0254773620134	0.24161262856
s	0.0403482961828	0.0762714133343	0.444563017525	0.0569492674493	0.0110933716711	0.370774656187
t	0.0600027357276	0.0643004221114	0.384646502508	0.0680785158164	0.0120432128904	0.410928608062
è	0.0712007445759	0.0598425535371	0.518225457503	0.159102481939	0.0402223096301	0.151406457021
o	0.0370111755253	0.0261652440124	0.427272279168	0.328828870646	0.08589169321	0.0948307706737
n	0.0194942339418	0.0134994350708	0.214046829723	0.296987720682	0.07520709907	0.380764713558
e	0.0309138320806	0.00730062875693	0.118368494574	0.332051937361	0.05598678769	0.455378337186
a	0.0392058040269	0.00720317191898	0.0834426015247	0.417663145787	0.132870382563	0.319614891729
n	0.018759514709	0.00448970812633	0.0401203931749	0.214521075929	0.132276906788	0.589832397243
k	0.187793951603	0.0130575878621	0.111121338392	0.085800717643	0.049671084196	0.552555313748
ò	0.422527523868	0.0269899626207	0.263770012797	0.043868972781	0.0210978405987	0.221745646916
r	0.349106676289	0.0263130765402	0.244139315932	0.266201092827	0.0133502443996	0.100889583305
a	0.188296393763	0.0311454855134	0.114654537977	0.583084817609	0.0236684804665	0.0591503121017
a	0.109771889588	0.0296140165045	0.0520951503257	0.46751323587	0.253286291489	0.0877194350339
t	0.041414166576	0.0129711331382	0.0232190193086	0.18500392739	0.31800684863	0.419384915011
s	0.0579247072387	0.0068497444494	0.0193703523029	0.0879146245633	0.300896624343	0.527043925004
ù	0.0636072561796	0.00477624922013	0.0187941876676	0.0564365870211	0.596068184781	0.260317531668
n	0.0242064105932	0.00204571257704	0.00990993845587	0.023333431507	0.54256877326	0.397935730556
n	0.130727508298	0.013340241059	0.0379983618186	0.0152482975023	0.255148302753	0.547537260185
i	0.167337412599	0.0174576096197	0.0493550389395	0.0162379588341	0.389925130918	0.359686843395
t	0.0600366148663	0.00684450717323	0.0213743295798	0.012933923878	0.484207376973	0.414603264465
i	0.0627248691221	0.00760567142441	0.0295240801266	0.00906493755933	0.279896697324	0.611183751488
</S>	0.094487909561	0.0114464587122	0.0474037230633	0.0110470662797	0.194302636162	0.641312205744
