 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.914943135	0.0528929535	0.001007058485	0.000576996737	0.00155184206	0.002314228738	0.000188852745	0.0006656641	0.025859194
a	0.615610946	0.351064741167	0.00439510416167	0.000970812179	0.00175399783333	0.00237356466267	0.000198744665	0.000508811243333	0.0231231983333
p	0.413115036333	0.452275287056	0.0140112353872	0.0162038935597	0.0165642882578	0.0161022637709	0.00262214315167	0.00967477259111	0.0594309997778
e	0.339574593078	0.497642569019	0.0159094599624	0.0212495646199	0.0214922192193	0.0206084756903	0.00339214857222	0.0126326345997	0.0674983027393
d	0.358218551993	0.518235139673	0.0132888114875	0.0125143774733	0.0140577858731	0.0179857036634	0.00197615907907	0.00670221360257	0.0570212570598
ì	0.364416155796	0.519640319891	0.0161231861625	0.0106445768244	0.0119060365577	0.0171759453445	0.00154191766636	0.00480640334752	0.0537453917199
a	0.124506408397	0.61138630663	0.182603008721	0.0126181834415	0.0087199797859	0.00883920990483	0.00137043876212	0.00506791826251	0.0448884866066
m	0.109876074132	0.321485043877	0.25540083624	0.0230245938138	0.029523335262	0.0723848879683	0.00511535975404	0.0158993024208	0.167290578869
i	0.102138214544	0.184618249626	0.185522778747	0.116690501271	0.0976530600873	0.0955396043228	0.00739641578468	0.0188672944736	0.191573881623
n	0.0348124116147	0.146609456542	0.193990019582	0.149675627757	0.170724293362	0.0885460331076	0.00878913146156	0.0176696961579	0.189183322541
c	0.100290217472	0.074398395514	0.129016753194	0.138810343252	0.178636804454	0.103082891036	0.0115162548205	0.063494871386	0.200753455514
i	0.125962710824	0.0472971611713	0.128554621065	0.252405191084	0.163435311485	0.0623898096787	0.0172343756068	0.0793464737953	0.123374319838
à	0.0467099350613	0.0263182213904	0.124498490355	0.303501303695	0.203134273828	0.0935785225596	0.0364076978689	0.0660502145984	0.0998013216127
e	0.0166668858071	0.0111067423635	0.0511890391183	0.218475251232	0.247429257943	0.240896774187	0.0596443639563	0.0683314455328	0.0862602355376
n	0.00655279032237	0.00493438222117	0.0222074316061	0.106062676744	0.235317375981	0.363154604729	0.0574899903188	0.0652812891776	0.138999451846
i	0.00570432116079	0.00393908794039	0.011396918102	0.055617755248	0.174418549994	0.36532263491	0.11120735244	0.0768847830592	0.195508587282
n	0.00533246954693	0.0034707721468	0.007297107934	0.0353652472493	0.126296964665	0.414552028303	0.13315479648	0.0748470530197	0.199683562427
d	0.058138542009	0.00216169284893	0.00376270154467	0.0450457362498	0.108084481555	0.401518059434	0.0969013278267	0.12512268634	0.159264774142
ì	0.0793909506697	0.00193180551631	0.00255971191489	0.0529935704166	0.0785657038517	0.279885136478	0.163350375942	0.20940864878	0.131914124714
n	0.0555768368899	0.0016872947721	0.0019763744383	0.0305662418055	0.0451982642839	0.172021082493	0.158644644647	0.29454539626	0.239783901571
n	0.0448866259633	0.00126384155737	0.00149580291943	0.0187760052685	0.0277425607613	0.185358771164	0.169912890882	0.31644287542	0.234120643857
u	0.0219068093211	0.00165075435246	0.00165019517981	0.00949685142283	0.0201771153871	0.190395223721	0.283607686961	0.28790737514	0.183207997952
t	0.0157128864404	0.00204235018415	0.0034513882266	0.00495191980761	0.0109442472624	0.110693992907	0.243419785654	0.26513651838	0.343646912651
t	0.0078947553668	0.00139358519472	0.00357827490887	0.00287079270254	0.00676214145413	0.079757978969	0.151624228551	0.271315206127	0.474803040884
e	0.00775027534227	0.00100775476491	0.00254755706962	0.00187792163418	0.00373875195138	0.034046706323	0.10865245185	0.419567828709	0.420810793628
m	0.0434277217808	0.0013671104883	0.00578635328987	0.00176470801139	0.00314227075046	0.0288892801077	0.0655278842833	0.416898266236	0.433196454543
a	0.0560401595936	0.0022070374961	0.00743638142996	0.00195696963713	0.00300215875015	0.0256086853692	0.0611341094278	0.411504795412	0.431109718181
n	0.0244542065579	0.00257078726537	0.00558472424332	0.00159482884571	0.00624959758338	0.0322276794564	0.0684569564759	0.452731038471	0.40613018606
i	0.0098754363793	0.00194956245512	0.00420740064777	0.00113228601524	0.00703724762779	0.0342253059855	0.0523094561586	0.496275126157	0.392988168687
c	0.0155330729598	0.00138007105171	0.00432234528259	0.00136419150508	0.00392276047593	0.0184941938285	0.0410643967195	0.514024525386	0.399894429562
h	0.0299673453199	0.00130664691724	0.00413402282753	0.00198523543503	0.00282551845864	0.0126047018428	0.0320914085732	0.557032345129	0.358052773187
ò	0.03969118844	0.00195146577241	0.00237133924251	0.00305629164501	0.00341829678621	0.00688830098093	0.0144888978577	0.704025308376	0.224108894396
t	0.0836413128133	0.0030246504908	0.00389609891417	0.00357154544834	0.00322385704874	0.00399236206031	0.00694399761923	0.617599372792	0.274106794799
t	0.0860094414378	0.0029592870636	0.00403917611806	0.00336800904945	0.00262255290291	0.00263315335344	0.00433554327308	0.623253457597	0.270779408266
o	0.0345530336459	0.00233046715453	0.00274779538602	0.00283160051648	0.00311144946764	0.00305672695115	0.00323747949103	0.712290542532	0.235840936089
</S>	0.0211471058229	0.00215016177727	0.00310208499301	0.00213861775824	0.00293093033382	0.00298976262557	0.00265814474551	0.699276036266	0.263607168045
