 	il	morto	vuole	pianto	</S>
o	0.89643248	0.0290669686	0.0041083039	0.00391417303	0.066478039
p	0.6099358858	0.0358682735333	0.132761725467	0.0251821153633	0.196252014
e	0.223808026733	0.329101351844	0.180632477822	0.0322807693644	0.2341773459
s	0.105149302244	0.689892840615	0.0958623886073	0.0112569422648	0.0978384518667
a	0.0615463664147	0.790292983538	0.0848335762024	0.00546189518827	0.0578651112889
m	0.0414846268049	0.614222931179	0.107258045401	0.0101744269294	0.22685990243
m	0.0768358556016	0.461494150393	0.152625538467	0.0196965596431	0.289347838477
è	0.127365931867	0.449809910131	0.232659989489	0.0670373715477	0.123126766492
n	0.0933305656223	0.30511610671	0.404892473163	0.0949565871826	0.101704248164
o	0.0416598312074	0.18932566557	0.620032597721	0.0596018867275	0.0893799920547
t	0.0186756245691	0.102305245857	0.780137782574	0.0297853025758	0.0690960200182
è	0.00665544484303	0.0426751629523	0.811817527525	0.0663703401919	0.0724815266727
l	0.00251187287768	0.0195524587841	0.664730032508	0.105367716731	0.207837938891
i	0.00763297340256	0.017375041728	0.414248857503	0.286599262244	0.27414389463
g	0.0136611884675	0.025444963576	0.227365429168	0.370294350748	0.363234079877
l	0.0090507598425	0.0196118161587	0.115559657056	0.451063113583	0.404714639959
a	0.00529701363417	0.0096083873529	0.0489088431853	0.675558471194	0.26062727332
m	0.00751394187806	0.015140325451	0.0256118718951	0.557567997065	0.39416585444
m	0.00975179062602	0.014918774917	0.0167600732984	0.541257372355	0.41731198148
è	0.0735698022087	0.0110081880723	0.0166265627661	0.634534157452	0.26426127716
n	0.118395340736	0.0215392736908	0.0227976982554	0.497632752484	0.33963489572
o	0.0711501482453	0.0278213665636	0.0238203430851	0.472411184161	0.404796911907
</S>	0.0421411661227	0.0260416312818	0.0223986955426	0.536988242081	0.372430225954
