 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.959585975	0.0019623298675	0.0004799396425	0.003112449905	0.000506733435	3.1954537e-05	0.000108597897	0.000141132729	0.00146202176	0.03260885302
v	0.640188337333	0.0039819045225	0.0505658377142	0.0751646841683	0.038014190145	0.0151749961983	0.022790904039	0.00635607052633	0.0179033725867	0.12985972434
ò	0.280375558111	0.203748888841	0.145594299238	0.0975085840561	0.0506149742483	0.0202277339988	0.0303014593097	0.00834334721078	0.0225259950016	0.140759226933
e	0.192960642704	0.393916562947	0.156017808079	0.0673329540187	0.0200027239494	0.00723134569893	0.0107690439666	0.00348076243893	0.0123371091399	0.135951104464
n	0.133305487568	0.304297114316	0.269593647693	0.0581654723396	0.0176389516498	0.00489680153298	0.00621805428887	0.00204084991298	0.0101760559466	0.193667591488
ì	0.095965305856	0.264074098105	0.456265745898	0.0276151194465	0.0169546058833	0.00419988931099	0.00431860912962	0.00100063924099	0.00499130714887	0.124614687896
m	0.0614337756187	0.259628249368	0.383957695299	0.0259258264822	0.0170936736278	0.004633405037	0.00525563267654	0.001104293217	0.0139923433163	0.226975090032
e	0.0213118958496	0.147497712123	0.205351590433	0.309648937827	0.0282501495426	0.004394110329	0.00536039234218	0.001095527529	0.0166420453041	0.260447622477
a	0.0098916335932	0.0569725807077	0.117484635478	0.464706572609	0.135150669848	0.004687969093	0.00807403489739	0.0101000269997	0.0140614123	0.178870453292
n	0.0091454338644	0.0223555984526	0.0712824514927	0.227742063536	0.239593443283	0.022479053031	0.0222308712991	0.0140373319332	0.0198425354333	0.351291184431
k	0.0675916259548	0.00909970770087	0.260778276831	0.079494111012	0.189770951094	0.030493190677	0.0237394930997	0.0058719077444	0.0137185195111	0.319442181144
ò	0.0893313943183	0.00631889640029	0.355884342277	0.029749415504	0.361848160365	0.0254038922257	0.0143250153666	0.0026458388148	0.00510130664703	0.109391718625
