 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.899605715	0.03859477035	0.01485907836	0.00403976357	0.0023158471425	0.01264450355	0.00206358215	0.00132109718	0.0245556055
à	0.890799825	0.05203500345	0.01496398048	0.00408224173	0.0023170451615	0.012329341342	0.001842468858	0.00119458872667	0.0204355132667
o	0.666315288333	0.265964097817	0.03521932052	0.00634098711667	0.00263850996783	0.00637474713933	0.000707667367333	0.000654673465557	0.0157847261889
c	0.282928372778	0.455122445939	0.145597815173	0.0207343160389	0.00543834012261	0.0108597505798	0.00106544286244	0.00298065884519	0.0752728373963
e	0.114696258593	0.575987778646	0.179252020058	0.0226423985796	0.0047695945742	0.0102469912133	0.00113360646815	0.0036528291204	0.0876184898654
r	0.058603367531	0.594999489549	0.126662141686	0.0280920610932	0.00653110505807	0.0150108550911	0.00356904047005	0.0019815803788	0.164550367355
k	0.114815186177	0.530266343183	0.0906145758953	0.0342720190311	0.00734707138602	0.0172869744304	0.00518174315668	0.0070052299596	0.193210887452
è	0.127231367059	0.678730797728	0.0641199639651	0.0263716450104	0.00403388229534	0.00962055921013	0.00327558051889	0.00991769098653	0.0766985058173
o	0.0473515981197	0.651586635909	0.0954778913217	0.0397745416701	0.00619525423178	0.03719612807	0.015841240973	0.0116258996622	0.0949507869391
n	0.0193090936399	0.369226129303	0.157936823774	0.0556639305567	0.00743414731059	0.04929123069	0.0244643816577	0.0196491445541	0.297025105646
t	0.00833188874663	0.135980371768	0.432390234591	0.0531779601856	0.0079530286702	0.0262694885633	0.0134801155992	0.0161200265014	0.306296888215
a	0.00460746474888	0.061090054256	0.713630278197	0.0739223200619	0.0123469412234	0.0161861235211	0.00511332241307	0.00571622163047	0.107387315405
è	0.00393372451629	0.0320916760853	0.652178686066	0.108955476687	0.0549679264078	0.0260505948404	0.0360344686377	0.0138798626902	0.0719076148017
n	0.0029532061721	0.0136771536951	0.566611022022	0.104147240562	0.0687980691359	0.0314628192801	0.0489001385459	0.0232348788967	0.140215454934
a	0.00280371475737	0.0106934742317	0.440506934007	0.282927728521	0.0668198033786	0.0270184580934	0.0233477185153	0.0148024711989	0.131079674978
m	0.00572261575246	0.0179659217439	0.384783904669	0.356453601507	0.0708614844595	0.0347413173645	0.0136888704051	0.0101070372996	0.105675231659
à	0.00649982805082	0.021173170248	0.33140699089	0.350232609169	0.0515049801532	0.0542034097882	0.0520735643684	0.0153580544332	0.11754737722
k	0.00857936115027	0.0268590797493	0.190967952963	0.352766879723	0.0435471973844	0.0633340299294	0.0685643144561	0.0569617184777	0.188419439073
i	0.0107931447168	0.0321124652498	0.134108385654	0.283588279908	0.0695047711281	0.14641282331	0.0641565958187	0.0650661361592	0.194257397524
n	0.00706166313893	0.0206934190833	0.053456054218	0.234815408303	0.0773468810427	0.173939995437	0.117181166606	0.0395364820531	0.275968963675
a	0.00718262527964	0.0186951263611	0.0262640450727	0.122805257768	0.0534935703476	0.204177019479	0.208897642202	0.0394838730177	0.319000845225
k	0.00998735759321	0.0242510074537	0.0372353876909	0.0831450525893	0.0501936054492	0.222091296493	0.203007324067	0.0593776400059	0.310711305742
a	0.0106026650311	0.0256704354846	0.039058947097	0.0583379381964	0.0425738344831	0.218236778831	0.238586951356	0.0623575883353	0.304574868581
k	0.0105869393437	0.0271494808282	0.029927301899	0.0411468823988	0.035246402161	0.218192562944	0.262551639119	0.0955092577784	0.279689549527
u	0.0101418297812	0.0254617999427	0.026090580133	0.0252888534663	0.022146908387	0.239791660981	0.265338408373	0.114416315926	0.271323663176
n	0.0069406628604	0.0168410013142	0.011652723111	0.0148530145888	0.0114001389623	0.23540745366	0.366798682791	0.0767227599753	0.259383584392
s	0.00287417992013	0.00710902530473	0.00566348817033	0.0074967591296	0.00595346282077	0.130751334553	0.400740857597	0.129488421325	0.309922464797
u	0.00210561650671	0.00689006896824	0.00598401895678	0.0056997487432	0.00351743170692	0.145514414851	0.452288082532	0.175458003775	0.202542598266
m	0.00448915600224	0.0128583439894	0.0137529266523	0.00555409878107	0.00435527523564	0.13374117495	0.359729904177	0.201761551258	0.263757549422
è	0.00446068316408	0.0112590369798	0.0128147907008	0.00347884597369	0.00395123941855	0.0744997709833	0.403318668059	0.212930900419	0.273286045807
i	0.00176932208469	0.00559506130993	0.00625914505027	0.0027216990379	0.00160959829952	0.0496385903278	0.54304744602	0.225166743473	0.164192411269
o	0.000957341304897	0.00480601636998	0.00727571568342	0.00377579924597	0.00178679658651	0.0733857374426	0.570111558673	0.193960882824	0.14394020709
l	0.000730770094966	0.00307324032333	0.00619885892781	0.00358658651532	0.00380182362884	0.0723718891475	0.602212219558	0.125407154275	0.182617505697
ì	0.000524507661655	0.00126763334111	0.0026051073726	0.00209895267177	0.00348335895895	0.0316623083825	0.550185159853	0.225499536425	0.182673452899
b	0.000885382700552	0.00169041888037	0.00121744548753	0.00088666173059	0.00125468380232	0.0140370427942	0.412067156618	0.377718912142	0.1902422953
e	0.00344984666685	0.00613367942679	0.00235539349584	0.00199733578353	0.00079388754744	0.0170704235981	0.215248335539	0.490181937381	0.2627691351
n	0.00383988855562	0.00747772130893	0.00409734183195	0.00270275792784	0.000740274495813	0.0162854161994	0.11027171718	0.467109129127	0.3874757217
z	0.00220715411854	0.00401846900298	0.00321668555732	0.00159104685595	0.000516089671938	0.00641767452647	0.0594020067267	0.547508016376	0.375122857233
ì	0.00162768250618	0.00192455985099	0.00134338934244	0.000931579165317	0.000294656907313	0.00266123123549	0.0245165049089	0.767244362125	0.199456042411
